galaxy,stationary_role,source,source_pdf,source_panel_index,vector_vertex_index,radius_source_kpc,radius_source_arcsec_derived,sigma_hi_msun_pc2,source_distance_mpc,source_rhi_kpc_anchor,source_mean_sigma_hi_3p2h_anchor,axis_kpc_per_pdf_x,axis_sigma_per_pdf_y,axis_tick_nice_score,helium_applied,frozen_distance_applied,profile_status
UGC07399,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,10,29,9.967787777,244.7625888,0.3253842996,8.4,7.819067704,7.9,0.112669844089,0.0557325426247,0.4213670075,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07399,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,10,30,10.31289763,253.2368844,0.2700871675,8.4,7.819067704,7.9,0.112669844089,0.0557325426247,0.4213670075,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07399,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,10,31,10.65789057,261.7083094,0.2192768044,8.4,7.819067704,7.9,0.112669844089,0.0557325426247,0.4213670075,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07399,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,10,32,10.99905656,270.0857622,0.1940468075,8.4,7.819067704,7.9,0.112669844089,0.0557325426247,0.4213670075,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07399,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,10,33,11.34416298,278.5599734,0.1702931243,8.4,7.819067704,7.9,0.112669844089,0.0557325426247,0.4213670075,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07399,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,10,34,11.68915936,287.0314828,0.1450631275,8.4,7.819067704,7.9,0.112669844089,0.0557325426247,0.4213670075,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07399,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,10,35,12.03111275,295.4282704,0.1213298541,8.4,7.819067704,7.9,0.112669844089,0.0557325426247,0.4213670075,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07399,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,10,36,12.37610569,303.8996954,0.09795035186,8.4,7.819067704,7.9,0.112669844089,0.0557325426247,0.4213670075,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07399,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,10,37,12.72121554,312.373991,0.07569679389,8.4,7.819067704,7.9,0.112669844089,0.0557325426247,0.4213670075,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07399,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,10,38,13.0623781,320.7513594,0.051949914,8.4,7.819067704,7.9,0.112669844089,0.0557325426247,0.4213670075,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07399,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,10,39,13.40748795,329.225655,0.04267703124,8.4,7.819067704,7.9,0.112669844089,0.0557325426247,0.4213670075,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07399,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,10,40,13.74944134,337.6224426,0.0363601775,8.4,7.819067704,7.9,0.112669844089,0.0557325426247,0.4213670075,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07399,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,10,41,14.09443428,346.0938676,0.03007053691,8.4,7.819067704,7.9,0.112669844089,0.0557325426247,0.4213670075,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07399,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,10,42,14.43943067,354.565377,0.02523680015,8.4,7.819067704,7.9,0.112669844089,0.0557325426247,0.4213670075,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07399,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,10,43,14.78070669,362.9455316,0.01892334806,8.4,7.819067704,7.9,0.112669844089,0.0557325426247,0.4213670075,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07399,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,10,44,15.12570307,371.417041,0.01263030583,8.4,7.819067704,7.9,0.112669844089,0.0557325426247,0.4213670075,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07399,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,10,45,15.47069946,379.8885504,0.006316853739,8.4,7.819067704,7.9,0.112669844089,0.0557325426247,0.4213670075,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07399,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,10,46,15.81276287,388.2880398,0,8.4,7.819067704,7.9,0.112669844089,0.0557325426247,0.4213670075,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07524,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,11,0,0,0,2.294541638,3.5,8.942379948,3.9,0.0740068288094,0.0373200277966,0.3764759016,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07524,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,11,1,0.2266843079,13.35915393,2.954646463,3.5,8.942379948,3.9,0.0740068288094,0.0373200277966,0.3764759016,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07524,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,11,2,0.4507781057,26.56564171,3.61371943,3.5,8.942379948,3.9,0.0740068288094,0.0373200277966,0.3764759016,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07524,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,11,3,0.6774601551,39.92466254,4.243046166,3.5,8.942379948,3.9,0.0740068288094,0.0373200277966,0.3764759016,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07524,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,11,4,0.9040699322,53.27942416,4.669351859,3.5,8.942379948,3.9,0.0740068288094,0.0373200277966,0.3764759016,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07524,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,11,5,1.12867867,66.51625883,4.885210772,3.5,8.942379948,3.9,0.0740068288094,0.0373200277966,0.3764759016,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07524,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,11,6,1.354845779,79.84493277,4.642033799,3.5,8.942379948,3.9,0.0740068288094,0.0373200277966,0.3764759016,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07524,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,11,7,1.581451039,93.19942819,4.481036511,3.5,8.942379948,3.9,0.0740068288094,0.0373200277966,0.3764759016,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07524,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,11,8,1.806064294,106.4365291,4.419644337,3.5,8.942379948,3.9,0.0740068288094,0.0373200277966,0.3764759016,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07524,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,11,9,2.032674072,119.7912907,4.226140084,3.5,8.942379948,3.9,0.0740068288094,0.0373200277966,0.3764759016,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07524,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,11,10,2.257355082,133.0323846,3.950121304,3.5,8.942379948,3.9,0.0740068288094,0.0373200277966,0.3764759016,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07524,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,11,11,2.483449919,146.3567993,4.004049017,3.5,8.942379948,3.9,0.0740068288094,0.0373200277966,0.3764759016,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07524,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,11,12,2.710131968,159.7158201,4.171242013,3.5,8.942379948,3.9,0.0740068288094,0.0373200277966,0.3764759016,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07524,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,11,13,2.934740706,172.9526548,4.502382091,3.5,8.942379948,3.9,0.0740068288094,0.0373200277966,0.3764759016,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07524,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,11,14,3.161350483,186.3074164,4.8397566,3.5,8.942379948,3.9,0.0740068288094,0.0373200277966,0.3764759016,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07524,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,11,15,3.38796026,199.662178,4.917009331,3.5,8.942379948,3.9,0.0740068288094,0.0373200277966,0.3764759016,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07524,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,11,16,3.61212633,212.872925,4.993066199,3.5,8.942379948,3.9,0.0740068288094,0.0373200277966,0.3764759016,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07524,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,11,17,3.838736107,226.2276866,5.151826655,3.5,8.942379948,3.9,0.0740068288094,0.0373200277966,0.3764759016,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07524,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,11,18,4.065345885,239.5824483,5.114805023,3.5,8.942379948,3.9,0.0740068288094,0.0373200277966,0.3764759016,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07524,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,11,19,4.290026895,252.8235421,4.640765046,3.5,8.942379948,3.9,0.0740068288094,0.0373200277966,0.3764759016,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07524,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,11,20,4.516636672,266.1783038,4.235804932,3.5,8.942379948,3.9,0.0740068288094,0.0373200277966,0.3764759016,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07524,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,11,21,4.74073047,279.3847915,3.915076832,3.5,8.942379948,3.9,0.0740068288094,0.0373200277966,0.3764759016,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07524,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,11,22,4.967412519,292.7438124,3.715340426,3.5,8.942379948,3.9,0.0740068288094,0.0373200277966,0.3764759016,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07524,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,11,23,5.194022296,306.098574,3.597856596,3.5,8.942379948,3.9,0.0740068288094,0.0373200277966,0.3764759016,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07524,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,11,24,5.418631034,319.3354086,3.56826298,3.5,8.942379948,3.9,0.0740068288094,0.0373200277966,0.3764759016,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07524,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,11,25,5.645313084,332.6944295,3.56826298,3.5,8.942379948,3.9,0.0740068288094,0.0373200277966,0.3764759016,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07524,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,11,26,5.871407921,346.0188442,3.555611891,3.5,8.942379948,3.9,0.0740068288094,0.0373200277966,0.3764759016,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07524,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,11,27,6.09616572,359.2644635,3.538480304,3.5,8.942379948,3.9,0.0740068288094,0.0373200277966,0.3764759016,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07524,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,11,28,6.322703225,372.6149659,3.468655589,3.5,8.942379948,3.9,0.0740068288094,0.0373200277966,0.3764759016,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07524,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,11,29,6.547384235,385.8560598,3.393641969,3.5,8.942379948,3.9,0.0740068288094,0.0373200277966,0.3764759016,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07524,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,11,30,6.773551344,399.1847337,3.308888331,3.5,8.942379948,3.9,0.0740068288094,0.0373200277966,0.3764759016,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07524,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,11,31,7.000161121,412.5394953,3.164086441,3.5,8.942379948,3.9,0.0740068288094,0.0373200277966,0.3764759016,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07524,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,11,32,7.224769859,425.77633,2.87836409,3.5,8.942379948,3.9,0.0740068288094,0.0373200277966,0.3764759016,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07524,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,11,33,7.451451909,439.1353508,2.595889929,3.5,8.942379948,3.9,0.0740068288094,0.0373200277966,0.3764759016,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07524,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,11,34,7.678061686,452.4901125,2.317650261,3.5,8.942379948,3.9,0.0740068288094,0.0373200277966,0.3764759016,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07524,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,11,35,7.902227756,465.7008595,2.048098252,3.5,8.942379948,3.9,0.0740068288094,0.0373200277966,0.3764759016,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07524,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,11,36,8.128837533,479.0556211,1.78450961,3.5,8.942379948,3.9,0.0740068288094,0.0373200277966,0.3764759016,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07524,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,11,37,8.35544731,492.4103827,1.543289296,3.5,8.942379948,3.9,0.0740068288094,0.0373200277966,0.3764759016,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07524,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,11,38,8.580056048,505.6472174,1.309496998,3.5,8.942379948,3.9,0.0740068288094,0.0373200277966,0.3764759016,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07524,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,11,39,8.806738098,519.0062382,1.113988252,3.5,8.942379948,3.9,0.0740068288094,0.0373200277966,0.3764759016,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07524,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,11,40,9.030831895,532.212726,0.9256683481,3.5,8.942379948,3.9,0.0740068288094,0.0373200277966,0.3764759016,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07524,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,11,41,9.257441672,545.5674876,0.7627030119,3.5,8.942379948,3.9,0.0740068288094,0.0373200277966,0.3764759016,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07524,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,11,42,9.484123722,558.9265084,0.6071839142,3.5,8.942379948,3.9,0.0740068288094,0.0373200277966,0.3764759016,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07524,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,11,43,9.70873246,572.1633431,0.4822174002,3.5,8.942379948,3.9,0.0740068288094,0.0373200277966,0.3764759016,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07524,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,11,44,9.935342237,585.5181047,0.364965909,3.5,8.942379948,3.9,0.0740068288094,0.0373200277966,0.3764759016,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07524,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,11,45,10.16202429,598.8771255,0.2633426351,3.5,8.942379948,3.9,0.0740068288094,0.0373200277966,0.3764759016,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07524,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,11,46,10.3861226,612.0838795,0.1786299988,3.5,8.942379948,3.9,0.0740068288094,0.0373200277966,0.3764759016,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07524,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,11,47,10.61272786,625.4383749,0.117267436,3.5,8.942379948,3.9,0.0740068288094,0.0373200277966,0.3764759016,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07524,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,11,48,10.83741339,638.679735,0.0760249785,3.5,8.942379948,3.9,0.0740068288094,0.0373200277966,0.3764759016,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07524,calibration,Elson_2017_WHISP_vector_appendix,profiles2_V2.pdf,11,49,11.06401865,652.0342304,0.04745411005,3.5,8.942379948,3.9,0.0740068288094,0.0373200277966,0.3764759016,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07559,calibration,Elson_2017_WHISP_vector_appendix,profiles3_V2.pdf,0,0,0,0,6.717544206,3.2,2.420187623,3.6,0.0192007539265,0.0471039620009,0.2429088115,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07559,calibration,Elson_2017_WHISP_vector_appendix,profiles3_V2.pdf,0,1,0.05879461817,3.789772474,6.661441501,3.2,2.420187623,3.6,0.0192007539265,0.0471039620009,0.2429088115,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07559,calibration,Elson_2017_WHISP_vector_appendix,profiles3_V2.pdf,0,2,0.1169517845,7.5384562,6.605574546,3.2,2.420187623,3.6,0.0192007539265,0.0471039620009,0.2429088115,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07559,calibration,Elson_2017_WHISP_vector_appendix,profiles3_V2.pdf,0,3,0.1757540934,11.3287244,6.55074834,3.2,2.420187623,3.6,0.0192007539265,0.0471039620009,0.2429088115,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07559,calibration,Elson_2017_WHISP_vector_appendix,profiles3_V2.pdf,0,4,0.2345410209,15.11800115,6.494645636,3.2,2.420187623,3.6,0.0192007539265,0.0471039620009,0.2429088115,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07559,calibration,Elson_2017_WHISP_vector_appendix,profiles3_V2.pdf,0,5,0.292832592,18.87534831,6.438453806,3.2,2.420187623,3.6,0.0192007539265,0.0471039620009,0.2429088115,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07559,calibration,Elson_2017_WHISP_vector_appendix,profiles3_V2.pdf,0,6,0.3515004962,22.65695308,6.382305101,3.2,2.420187623,3.6,0.0192007539265,0.0471039620009,0.2429088115,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07559,calibration,Elson_2017_WHISP_vector_appendix,profiles3_V2.pdf,0,7,0.4102951143,26.44672555,6.326530146,3.2,2.420187623,3.6,0.0192007539265,0.0471039620009,0.2429088115,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07559,calibration,Elson_2017_WHISP_vector_appendix,profiles3_V2.pdf,0,8,0.468580899,30.20369973,6.270433192,3.2,2.420187623,3.6,0.0192007539265,0.0471039620009,0.2429088115,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07559,calibration,Elson_2017_WHISP_vector_appendix,profiles3_V2.pdf,0,9,0.5273755905,33.99347693,6.214235612,3.2,2.420187623,3.6,0.0192007539265,0.0471039620009,0.2429088115,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07559,calibration,Elson_2017_WHISP_vector_appendix,profiles3_V2.pdf,0,10,0.5855328301,37.74216537,6.088845463,3.2,2.420187623,3.6,0.0192007539265,0.0471039620009,0.2429088115,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07559,calibration,Elson_2017_WHISP_vector_appendix,profiles3_V2.pdf,0,11,0.644327375,41.53193313,5.931097215,3.2,2.420187623,3.6,0.0192007539265,0.0471039620009,0.2429088115,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07559,calibration,Elson_2017_WHISP_vector_appendix,profiles3_V2.pdf,0,12,0.7031220664,45.32171032,5.773722717,3.2,2.420187623,3.6,0.0192007539265,0.0471039620009,0.2429088115,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07559,calibration,Elson_2017_WHISP_vector_appendix,profiles3_V2.pdf,0,13,0.7614059468,49.07856175,5.61596872,3.2,2.420187623,3.6,0.0192007539265,0.0471039620009,0.2429088115,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07559,calibration,Elson_2017_WHISP_vector_appendix,profiles3_V2.pdf,0,14,0.8202004917,52.86832951,5.458548222,3.2,2.420187623,3.6,0.0192007539265,0.0471039620009,0.2429088115,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07559,calibration,Elson_2017_WHISP_vector_appendix,profiles3_V2.pdf,0,15,0.8790028006,56.65859771,5.300891974,3.2,2.420187623,3.6,0.0192007539265,0.0471039620009,0.2429088115,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07559,calibration,Elson_2017_WHISP_vector_appendix,profiles3_V2.pdf,0,16,0.9371542538,60.40691318,5.152892843,3.2,2.420187623,3.6,0.0192007539265,0.0471039620009,0.2429088115,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07559,calibration,Elson_2017_WHISP_vector_appendix,profiles3_V2.pdf,0,17,0.9959565627,64.19718138,5.036544562,3.2,2.420187623,3.6,0.0192007539265,0.0471039620009,0.2429088115,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07559,calibration,Elson_2017_WHISP_vector_appendix,profiles3_V2.pdf,0,18,1.05474349,67.98645813,4.920478031,3.2,2.420187623,3.6,0.0192007539265,0.0471039620009,0.2429088115,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07559,calibration,Elson_2017_WHISP_vector_appendix,profiles3_V2.pdf,0,19,1.113035135,71.74381001,4.804181499,3.2,2.420187623,3.6,0.0192007539265,0.0471039620009,0.2429088115,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07559,calibration,Elson_2017_WHISP_vector_appendix,profiles3_V2.pdf,0,20,1.171829679,75.53357776,4.688163843,3.2,2.420187623,3.6,0.0192007539265,0.0471039620009,0.2429088115,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07559,calibration,Elson_2017_WHISP_vector_appendix,profiles3_V2.pdf,0,21,1.229979228,79.28177048,4.571861562,3.2,2.420187623,3.6,0.0192007539265,0.0471039620009,0.2429088115,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07559,calibration,Elson_2017_WHISP_vector_appendix,profiles3_V2.pdf,0,22,1.288775824,83.07167042,4.451701034,3.2,2.420187623,3.6,0.0192007539265,0.0471039620009,0.2429088115,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07559,calibration,Elson_2017_WHISP_vector_appendix,profiles3_V2.pdf,0,23,1.347568465,86.86131543,4.27016218,3.2,2.420187623,3.6,0.0192007539265,0.0471039620009,0.2429088115,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07559,calibration,Elson_2017_WHISP_vector_appendix,profiles3_V2.pdf,0,24,1.405861867,90.61878061,4.080426708,3.2,2.420187623,3.6,0.0192007539265,0.0471039620009,0.2429088115,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07559,calibration,Elson_2017_WHISP_vector_appendix,profiles3_V2.pdf,0,25,1.464654654,94.40843506,3.892341485,3.2,2.420187623,3.6,0.0192007539265,0.0471039620009,0.2429088115,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07559,calibration,Elson_2017_WHISP_vector_appendix,profiles3_V2.pdf,0,26,1.5233323,98.19066775,3.703879637,3.2,2.420187623,3.6,0.0192007539265,0.0471039620009,0.2429088115,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07559,calibration,Elson_2017_WHISP_vector_appendix,profiles3_V2.pdf,0,27,1.581606512,101.946896,3.515699539,3.2,2.420187623,3.6,0.0192007539265,0.0471039620009,0.2429088115,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07559,calibration,Elson_2017_WHISP_vector_appendix,profiles3_V2.pdf,0,28,1.640399152,105.736541,3.327611441,3.2,2.420187623,3.6,0.0192007539265,0.0471039620009,0.2429088115,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07559,calibration,Elson_2017_WHISP_vector_appendix,profiles3_V2.pdf,0,29,1.698692701,109.4940156,3.113714488,3.2,2.420187623,3.6,0.0192007539265,0.0471039620009,0.2429088115,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07559,calibration,Elson_2017_WHISP_vector_appendix,profiles3_V2.pdf,0,30,1.75735101,113.2750019,2.889594044,3.2,2.420187623,3.6,0.0192007539265,0.0471039620009,0.2429088115,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07559,calibration,Elson_2017_WHISP_vector_appendix,profiles3_V2.pdf,0,31,1.816143651,117.0646469,2.663777351,3.2,2.420187623,3.6,0.0192007539265,0.0471039620009,0.2429088115,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07559,calibration,Elson_2017_WHISP_vector_appendix,profiles3_V2.pdf,0,32,1.874437346,120.822131,2.439562032,3.2,2.420187623,3.6,0.0192007539265,0.0471039620009,0.2429088115,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07559,calibration,Elson_2017_WHISP_vector_appendix,profiles3_V2.pdf,0,33,1.933229986,124.611776,2.215346713,3.2,2.420187623,3.6,0.0192007539265,0.0471039620009,0.2429088115,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07559,calibration,Elson_2017_WHISP_vector_appendix,profiles3_V2.pdf,0,34,1.992041964,128.4026674,1.990846769,3.2,2.420187623,3.6,0.0192007539265,0.0471039620009,0.2429088115,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07559,calibration,Elson_2017_WHISP_vector_appendix,profiles3_V2.pdf,0,35,2.050181551,132.150218,1.798664674,3.2,2.420187623,3.6,0.0192007539265,0.0471039620009,0.2429088115,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07559,calibration,Elson_2017_WHISP_vector_appendix,profiles3_V2.pdf,0,36,2.108993528,135.9411094,1.670399527,3.2,2.420187623,3.6,0.0192007539265,0.0471039620009,0.2429088115,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
UGC07559,calibration,Elson_2017_WHISP_vector_appendix,profiles3_V2.pdf,0,37,2.167786169,139.7307544,1.540909632,3.2,2.420187623,3.6,0.0192007539265,0.0471039620009,0.2429088115,0,0,vector_geometry_exact_axis_scale_reconstructed_candidate
