galaxy,stationary_role,sample_index,source_artifact,source_radius_value,source_radius_unit,radius_kpc_frozen,sigma_source_msun_pc2,sigma_source_err_minus_msun_pc2,sigma_source_err_plus_msun_pc2,surface_density_multiplier_to_common_1p33,sigma_neutral_1p33_msun_pc2,sigma_neutral_1p33_err_minus_msun_pc2,sigma_neutral_1p33_err_plus_msun_pc2,radius_mapping_method,helium_mapping_method,inclination_amplitude_rescale,source_note
NGC4559,calibration,11,data/stationary/source_reconstruction/feasts2025_ngc4559_hi_profile_raw_v1.csv,531.395641685,arcsec,23.1865089454,0.62742893129,,,1.33,0.834480478615,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC4559,calibration,12,data/stationary/source_reconstruction/feasts2025_ngc4559_hi_profile_raw_v1.csv,573.433321846,arcsec,25.0207487671,0.366865155097,,,1.33,0.487930656278,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC4559,calibration,13,data/stationary/source_reconstruction/feasts2025_ngc4559_hi_profile_raw_v1.csv,615.471002006,arcsec,26.8549885889,0.21052214507,,,1.33,0.279994452944,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC4559,calibration,14,data/stationary/source_reconstruction/feasts2025_ngc4559_hi_profile_raw_v1.csv,657.508682167,arcsec,28.6892284106,0.121022544859,,,1.33,0.160959984663,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC4559,calibration,15,data/stationary/source_reconstruction/feasts2025_ngc4559_hi_profile_raw_v1.csv,699.546362327,arcsec,30.5234682324,0.0712509282846,,,1.33,0.0947637346185,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC4559,calibration,16,data/stationary/source_reconstruction/feasts2025_ngc4559_hi_profile_raw_v1.csv,741.584042488,arcsec,32.3577080541,0.0444106198294,,,1.33,0.0590661243731,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC4559,calibration,17,data/stationary/source_reconstruction/feasts2025_ngc4559_hi_profile_raw_v1.csv,783.621722648,arcsec,34.1919478759,0.0297501150648,,,1.33,0.0395676530362,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC4559,calibration,18,data/stationary/source_reconstruction/feasts2025_ngc4559_hi_profile_raw_v1.csv,825.659402809,arcsec,36.0261876977,0.0213412525793,,,1.33,0.0283838659304,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC4559,calibration,19,data/stationary/source_reconstruction/feasts2025_ngc4559_hi_profile_raw_v1.csv,867.697082969,arcsec,37.8604275194,0.0158688226174,,,1.33,0.0211055340811,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC4559,calibration,20,data/stationary/source_reconstruction/feasts2025_ngc4559_hi_profile_raw_v1.csv,909.73476313,arcsec,39.6946673412,0.0116464845722,,,1.33,0.015489824481,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC4559,calibration,21,data/stationary/source_reconstruction/feasts2025_ngc4559_hi_profile_raw_v1.csv,951.77244329,arcsec,41.5289071629,0.00881686681271,,,1.33,0.0117264328609,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC4559,calibration,22,data/stationary/source_reconstruction/feasts2025_ngc4559_hi_profile_raw_v1.csv,993.810123451,arcsec,43.3631469847,0.00646307202495,,,1.33,0.00859588579318,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC4559,calibration,23,data/stationary/source_reconstruction/feasts2025_ngc4559_hi_profile_raw_v1.csv,1035.84780361,arcsec,45.1973868064,0.00418785342858,,,1.33,0.00556984506001,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC4559,calibration,24,data/stationary/source_reconstruction/feasts2025_ngc4559_hi_profile_raw_v1.csv,1077.88548377,arcsec,47.0316266282,0.00243105094851,,,1.33,0.00323329776152,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC4559,calibration,25,data/stationary/source_reconstruction/feasts2025_ngc4559_hi_profile_raw_v1.csv,1119.92316393,arcsec,48.8658664499,0.00143840595012,,,1.33,0.00191307991365,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC5033,blind,0,data/stationary/source_reconstruction/feasts2025_ngc5033_hi_profile_raw_v1.csv,45,arcsec,3.42520865704,6.95228624817,,,1.33,9.24654071007,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; promoted under the locked blind source-acquisition protocol; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC5033,blind,1,data/stationary/source_reconstruction/feasts2025_ngc5033_hi_profile_raw_v1.csv,105.952124145,arcsec,8.0646251745,6.38461662828,,,1.33,8.49154011562,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; promoted under the locked blind source-acquisition protocol; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC5033,blind,2,data/stationary/source_reconstruction/feasts2025_ngc5033_hi_profile_raw_v1.csv,137.856372434,arcsec,10.4930408953,6.06941162828,,,1.33,8.07231746562,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; promoted under the locked blind source-acquisition protocol; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC5033,blind,3,data/stationary/source_reconstruction/feasts2025_ngc5033_hi_profile_raw_v1.csv,169.760620724,arcsec,12.9214566162,5.45112259717,,,1.33,7.24999305424,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; promoted under the locked blind source-acquisition protocol; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC5033,blind,4,data/stationary/source_reconstruction/feasts2025_ngc5033_hi_profile_raw_v1.csv,201.664869014,arcsec,15.349872337,4.92032745572,,,1.33,6.54403551611,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; promoted under the locked blind source-acquisition protocol; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC5033,blind,5,data/stationary/source_reconstruction/feasts2025_ngc5033_hi_profile_raw_v1.csv,233.569117303,arcsec,17.7782880579,4.19723129288,,,1.33,5.58231761953,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; promoted under the locked blind source-acquisition protocol; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC5033,blind,6,data/stationary/source_reconstruction/feasts2025_ngc5033_hi_profile_raw_v1.csv,265.473365593,arcsec,20.2067037787,3.4904917533,,,1.33,4.64235403189,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; promoted under the locked blind source-acquisition protocol; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC5033,blind,7,data/stationary/source_reconstruction/feasts2025_ngc5033_hi_profile_raw_v1.csv,297.377613883,arcsec,22.6351194996,2.83819742235,,,1.33,3.77480257172,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; promoted under the locked blind source-acquisition protocol; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC5033,blind,8,data/stationary/source_reconstruction/feasts2025_ngc5033_hi_profile_raw_v1.csv,329.281862172,arcsec,25.0635352204,2.23912142125,,,1.33,2.97803149027,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; promoted under the locked blind source-acquisition protocol; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC5033,blind,9,data/stationary/source_reconstruction/feasts2025_ngc5033_hi_profile_raw_v1.csv,361.186110462,arcsec,27.4919509413,1.69095056432,,,1.33,2.24896425054,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; promoted under the locked blind source-acquisition protocol; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC5033,blind,10,data/stationary/source_reconstruction/feasts2025_ngc5033_hi_profile_raw_v1.csv,393.090358752,arcsec,29.9203666621,1.23813191534,,,1.33,1.6467154474,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; promoted under the locked blind source-acquisition protocol; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC5033,blind,11,data/stationary/source_reconstruction/feasts2025_ngc5033_hi_profile_raw_v1.csv,424.994607041,arcsec,32.348782383,0.85975093519,,,1.33,1.1434687438,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; promoted under the locked blind source-acquisition protocol; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC5033,blind,12,data/stationary/source_reconstruction/feasts2025_ngc5033_hi_profile_raw_v1.csv,456.898855331,arcsec,34.7771981038,0.58172653473,,,1.33,0.773696291191,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; promoted under the locked blind source-acquisition protocol; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC5033,blind,13,data/stationary/source_reconstruction/feasts2025_ngc5033_hi_profile_raw_v1.csv,488.803103621,arcsec,37.2056138246,0.39508132298,,,1.33,0.525458159564,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; promoted under the locked blind source-acquisition protocol; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC5033,blind,14,data/stationary/source_reconstruction/feasts2025_ngc5033_hi_profile_raw_v1.csv,520.70735191,arcsec,39.6340295455,0.275655545285,,,1.33,0.366621875229,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; promoted under the locked blind source-acquisition protocol; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC5033,blind,15,data/stationary/source_reconstruction/feasts2025_ngc5033_hi_profile_raw_v1.csv,552.6116002,arcsec,42.0624452663,0.195523812374,,,1.33,0.260046670457,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; promoted under the locked blind source-acquisition protocol; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC5033,blind,16,data/stationary/source_reconstruction/feasts2025_ngc5033_hi_profile_raw_v1.csv,584.51584849,arcsec,44.4908609872,0.13832499314,,,1.33,0.183972240876,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; promoted under the locked blind source-acquisition protocol; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC5033,blind,17,data/stationary/source_reconstruction/feasts2025_ngc5033_hi_profile_raw_v1.csv,616.420096779,arcsec,46.919276708,0.0987638230461,,,1.33,0.131355884651,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; promoted under the locked blind source-acquisition protocol; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC5033,blind,18,data/stationary/source_reconstruction/feasts2025_ngc5033_hi_profile_raw_v1.csv,648.324345069,arcsec,49.3476924289,0.0701169390002,,,1.33,0.0932555288702,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; promoted under the locked blind source-acquisition protocol; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC5033,blind,19,data/stationary/source_reconstruction/feasts2025_ngc5033_hi_profile_raw_v1.csv,680.228593359,arcsec,51.7761081497,0.0473930494681,,,1.33,0.0630327557926,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; promoted under the locked blind source-acquisition protocol; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC5033,blind,20,data/stationary/source_reconstruction/feasts2025_ngc5033_hi_profile_raw_v1.csv,712.132841648,arcsec,54.2045238706,0.0323774605699,,,1.33,0.0430620225579,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; promoted under the locked blind source-acquisition protocol; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC5033,blind,21,data/stationary/source_reconstruction/feasts2025_ngc5033_hi_profile_raw_v1.csv,744.037089938,arcsec,56.6329395914,0.0230887702034,,,1.33,0.0307080643706,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; promoted under the locked blind source-acquisition protocol; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC5033,blind,22,data/stationary/source_reconstruction/feasts2025_ngc5033_hi_profile_raw_v1.csv,775.941338228,arcsec,59.0613553123,0.0166253753292,,,1.33,0.0221117491878,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; promoted under the locked blind source-acquisition protocol; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC5033,blind,23,data/stationary/source_reconstruction/feasts2025_ngc5033_hi_profile_raw_v1.csv,807.845586517,arcsec,61.4897710331,0.0129450367128,,,1.33,0.017216898828,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; promoted under the locked blind source-acquisition protocol; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC5033,blind,24,data/stationary/source_reconstruction/feasts2025_ngc5033_hi_profile_raw_v1.csv,839.749834807,arcsec,63.918186754,0.0106655309952,,,1.33,0.0141851562237,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; promoted under the locked blind source-acquisition protocol; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC5033,blind,25,data/stationary/source_reconstruction/feasts2025_ngc5033_hi_profile_raw_v1.csv,871.654083097,arcsec,66.3466024748,0.0093433441508,,,1.33,0.0124266477206,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; promoted under the locked blind source-acquisition protocol; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC5033,blind,26,data/stationary/source_reconstruction/feasts2025_ngc5033_hi_profile_raw_v1.csv,903.558331386,arcsec,68.7750181956,0.00854458315913,,,1.33,0.0113642956016,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; promoted under the locked blind source-acquisition protocol; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC5033,blind,27,data/stationary/source_reconstruction/feasts2025_ngc5033_hi_profile_raw_v1.csv,935.462579676,arcsec,71.2034339165,0.00889768610609,,,1.33,0.0118339225211,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; promoted under the locked blind source-acquisition protocol; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC5033,blind,28,data/stationary/source_reconstruction/feasts2025_ngc5033_hi_profile_raw_v1.csv,967.366827966,arcsec,73.6318496373,0.0109474092878,,,1.33,0.0145600543527,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; promoted under the locked blind source-acquisition protocol; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC5033,blind,29,data/stationary/source_reconstruction/feasts2025_ngc5033_hi_profile_raw_v1.csv,999.271076255,arcsec,76.0602653582,0.0144457975609,,,1.33,0.019212910756,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; promoted under the locked blind source-acquisition protocol; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC5033,blind,30,data/stationary/source_reconstruction/feasts2025_ngc5033_hi_profile_raw_v1.csv,1031.17532454,arcsec,78.488681079,0.0191235791573,,,1.33,0.0254343602792,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; promoted under the locked blind source-acquisition protocol; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC5033,blind,31,data/stationary/source_reconstruction/feasts2025_ngc5033_hi_profile_raw_v1.csv,1063.07957283,arcsec,80.9170967999,0.0223246193434,,,1.33,0.0296917437268,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; promoted under the locked blind source-acquisition protocol; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC5033,blind,32,data/stationary/source_reconstruction/feasts2025_ngc5033_hi_profile_raw_v1.csv,1094.98382112,arcsec,83.3455125207,0.0230856350742,,,1.33,0.0307038946487,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; promoted under the locked blind source-acquisition protocol; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC5033,blind,33,data/stationary/source_reconstruction/feasts2025_ngc5033_hi_profile_raw_v1.csv,1126.88806941,arcsec,85.7739282416,0.0228312030782,,,1.33,0.030365500094,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; promoted under the locked blind source-acquisition protocol; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC5033,blind,34,data/stationary/source_reconstruction/feasts2025_ngc5033_hi_profile_raw_v1.csv,1158.7923177,arcsec,88.2023439624,0.0209496021524,,,1.33,0.0278629708628,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; promoted under the locked blind source-acquisition protocol; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC5033,blind,35,data/stationary/source_reconstruction/feasts2025_ngc5033_hi_profile_raw_v1.csv,1190.69656599,arcsec,90.6307596833,0.0190515888094,,,1.33,0.0253386131166,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; promoted under the locked blind source-acquisition protocol; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC5033,blind,36,data/stationary/source_reconstruction/feasts2025_ngc5033_hi_profile_raw_v1.csv,1222.60081428,arcsec,93.0591754041,0.0191235286231,,,1.33,0.0254342930687,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; promoted under the locked blind source-acquisition protocol; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC5033,blind,37,data/stationary/source_reconstruction/feasts2025_ngc5033_hi_profile_raw_v1.csv,1254.50506257,arcsec,95.4875911249,0.0217202560399,,,1.33,0.028887940533,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; promoted under the locked blind source-acquisition protocol; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC5033,blind,38,data/stationary/source_reconstruction/feasts2025_ngc5033_hi_profile_raw_v1.csv,1286.40931086,arcsec,97.9160068458,0.0282772020398,,,1.33,0.037608678713,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; promoted under the locked blind source-acquisition protocol; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC5033,blind,39,data/stationary/source_reconstruction/feasts2025_ngc5033_hi_profile_raw_v1.csv,1318.31355915,arcsec,100.344422567,0.0372974937731,,,1.33,0.0496056667183,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; promoted under the locked blind source-acquisition protocol; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC5033,blind,40,data/stationary/source_reconstruction/feasts2025_ngc5033_hi_profile_raw_v1.csv,1350.21780744,arcsec,102.772838287,0.048163086347,,,1.33,0.0640569048415,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; promoted under the locked blind source-acquisition protocol; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC5033,blind,41,data/stationary/source_reconstruction/feasts2025_ngc5033_hi_profile_raw_v1.csv,1382.12205573,arcsec,105.201254008,0.0555771890876,,,1.33,0.0739176614865,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; promoted under the locked blind source-acquisition protocol; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC5033,blind,42,data/stationary/source_reconstruction/feasts2025_ngc5033_hi_profile_raw_v1.csv,1414.02630402,arcsec,107.629669729,0.0635155639918,,,1.33,0.0844757001091,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; promoted under the locked blind source-acquisition protocol; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC5033,blind,43,data/stationary/source_reconstruction/feasts2025_ngc5033_hi_profile_raw_v1.csv,1445.93055231,arcsec,110.05808545,0.0642655058501,,,1.33,0.0854731227807,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; promoted under the locked blind source-acquisition protocol; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC5033,blind,44,data/stationary/source_reconstruction/feasts2025_ngc5033_hi_profile_raw_v1.csv,1477.8348006,arcsec,112.486501171,0.061126660905,,,1.33,0.0812984590036,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; promoted under the locked blind source-acquisition protocol; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC5033,blind,45,data/stationary/source_reconstruction/feasts2025_ngc5033_hi_profile_raw_v1.csv,1509.73904889,arcsec,114.914916892,0.0526547012592,,,1.33,0.0700307526747,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; promoted under the locked blind source-acquisition protocol; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC5033,blind,46,data/stationary/source_reconstruction/feasts2025_ngc5033_hi_profile_raw_v1.csv,1541.64329718,arcsec,117.343332613,0.0403141138784,,,1.33,0.0536177714583,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; promoted under the locked blind source-acquisition protocol; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC5033,blind,47,data/stationary/source_reconstruction/feasts2025_ngc5033_hi_profile_raw_v1.csv,1573.54754547,arcsec,119.771748333,0.0304275062346,,,1.33,0.040468583292,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; promoted under the locked blind source-acquisition protocol; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC5033,blind,48,data/stationary/source_reconstruction/feasts2025_ngc5033_hi_profile_raw_v1.csv,1605.45179376,arcsec,122.200164054,0.0211404607819,,,1.33,0.02811681284,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; promoted under the locked blind source-acquisition protocol; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC5033,blind,49,data/stationary/source_reconstruction/feasts2025_ngc5033_hi_profile_raw_v1.csv,1637.35604205,arcsec,124.628579775,0.0152284071014,,,1.33,0.0202537814448,,,explicit_frozen_radius,raw_HI_to_common_1p33,0,Official FEASTS 2025 machine-readable raw-HI profile; promoted under the locked blind source-acquisition protocol; angular radius mapped to frozen distance during acquisition; no interpolation or continuation.
NGC5055,blind,0,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,0.2,kpc_source,0.19603960396,5.6,0.7,0.7,0.977941176471,5.47647058824,0.68455882353,0.68455882353,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC5055,blind,1,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,0.7,kpc_source,0.686138613861,5.8,0.5,0.5,0.977941176471,5.67205882353,0.488970588235,0.488970588235,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC5055,blind,2,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,1.2,kpc_source,1.17623762376,5.9,0.4,0.4,0.977941176471,5.76985294118,0.391176470588,0.391176470588,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC5055,blind,3,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,1.7,kpc_source,1.66633663366,5.9,0.2,0.2,0.977941176471,5.76985294118,0.195588235294,0.195588235294,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC5055,blind,4,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,2.2,kpc_source,2.15643564356,6.2,0.3,0.3,0.977941176471,6.06323529412,0.293382352941,0.293382352941,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC5055,blind,5,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,2.7,kpc_source,2.64653465347,6.6,0.4,0.4,0.977941176471,6.45441176471,0.391176470588,0.391176470588,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC5055,blind,6,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,3.2,kpc_source,3.13663366337,6.4,0.4,0.4,0.977941176471,6.25882352941,0.391176470588,0.391176470588,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
NGC5055,blind,7,data/stationary/source_reconstruction/leroy2008_things_hi_profiles_v1.csv,3.7,kpc_source,3.62673267327,6.2,0.5,0.5,0.977941176471,6.06323529412,0.488970588235,0.488970588235,source_kpc_times_frozen_over_source_distance,source_includes_1p36_to_common_1p33,0,finite Leroy table7 measured row; source blank edge rows excluded under frozen missing-value policy
