R_bin_kpc,absZ_bin_kpc,phi_bin_deg,n,age_median_gyr,old_fraction_gt8,FeH_median,aFe_median,ecc_median,zmax_median_kpc,radial_excursion_median_kpc,Vr_median_kms,Vphi_median_kms,Vz_median_kms,Vr_sigma_kms,Vphi_sigma_kms,Vz_sigma_kms,age_median_gyr_anom,old_fraction_gt8_anom,FeH_median_anom,aFe_median_anom,ecc_median_anom,zmax_median_kpc_anom,radial_excursion_median_kpc_anom,Vr_median_kms_anom,Vphi_median_kms_anom,Vz_median_kms_anom,age_median_gyr_anom_z,old_fraction_gt8_anom_z,FeH_median_anom_z,aFe_median_anom_z,Vr_median_kms_anom_z,Vphi_median_kms_anom_z,Vz_median_kms_anom_z,history_anomaly_strength,kinematic_anomaly_strength,candidate_score
5.5,2.0,150.0,26,9.785841006636367,0.6923076923076923,-1.4891917233360532,0.38657209423475625,0.40435158928883663,2.4140910757596776,4.382109918875749,-49.70332582585314,-128.46285737801514,-0.11658633918167016,111.50202090433667,95.50654334588023,105.00004605762399,0.0,0.0,-0.5187973179794909,0.0,0.0,0.030384005724907404,0.0,-45.96417772165995,0.0,0.0,0.0,0.0,-2.5179916758772536,0.0,-2.3462156559864282,0.0,0.0,2.5179916758772536,2.3462156559864282,5.907751491586716
9.0,2.0,210.0,41,8.167692346896413,0.5365853658536586,-0.5904197542237855,0.35206007770458364,0.40694713663079124,1.9825685230341985,5.466146377295043,13.834943884852407,-139.91007682584308,-17.300903362415724,85.4465783373285,77.46868152766805,41.09229627231863,-0.012027760180393088,0.018292682926829285,0.5151423639496082,0.010899304111582353,-0.17995632104599074,-0.02383317825065645,-1.7578162399352557,36.92280454960233,-44.845997966674844,-2.07224417423852,-0.012804351416998948,0.1538539590979643,2.5002522938411222,0.4661198384143675,1.8847038365788347,-1.2376375070569094,-0.1640218539632554,2.5480118188043317,2.260698635171562,5.760286841171962
8.0,0.5,195.0,20,7.734428065155049,0.4,-0.6882783251424862,0.35811059780443133,0.23775400977670058,0.9431540248697783,3.5778615940625995,10.350464200289375,-209.52158147527734,-1.698535798683881,108.15965971602282,117.27672794892186,50.57917622002227,-2.2358898799794016,-0.21935483870967742,0.3227343214236622,-0.03905571937943442,-0.08442248009602643,-0.07135476168625088,-1.4409642457717595,-13.583063768965756,-45.9370124313009,4.080960722715583,-2.380253623582991,-1.844924034258598,1.566396561242055,-1.670257607268095,-0.693339867058946,-1.2677467806461875,0.3230153820734018,3.783214329967687,1.48062183157892,5.601509730492373
8.0,0.5,180.0,31,12.206207825113852,0.8387096774193549,-1.3337469679898106,0.4362220365633001,0.40659896996875344,1.08586354824228,6.459790085606119,37.51659173822089,-117.64755661267557,-9.860457244115045,128.95060984826944,111.7183749096087,58.12315953737274,2.2358898799794016,0.21935483870967742,-0.3227343214236622,0.03905571937943436,0.08442248009602643,0.07135476168625088,1.4409642457717595,13.583063768965758,45.93701243130087,-4.080960722715582,2.380253623582991,1.844924034258598,-1.566396561242055,1.6702576072680928,0.6933398670589461,1.2677467806461868,-0.3230153820734017,3.783214329967686,1.4806218315789192,5.601509730492369
5.0,1.0,150.0,24,5.634728881261621,0.25,-0.9009417617094388,0.3900087867523037,0.3589933605861323,1.382139350938223,3.6469747220633373,-30.25447178754709,-176.01493095190088,-12.971042699005244,106.44132740730859,110.16474289542742,93.9524419922086,-3.192818702633401,-0.39,0.17966784599167185,0.0019627433934375493,-0.016753017885101196,0.0,0.0,-7.839144411260058,-38.466479744867314,0.0,-3.398968059400453,-3.2801664079685957,0.8720209703314435,0.08393871975971108,-0.40014472702227294,-1.0615787418103608,0.0,4.804158804011663,1.134488972016651,5.450265182967935
9.5,2.0,195.0,26,9.366714626126608,0.7692307692307693,-0.6507996591091907,0.33218022337329445,0.4924681890680347,1.834868527319607,6.651006255794158,3.6956618263167362,-124.0814355728099,-3.922439258712145,104.68797931136034,80.650607816582,46.762897372012084,0.0,0.1501831501831502,0.39670426359782907,0.0,-0.16595686895819228,-0.2925230577068729,-2.2921351203686093,-25.83698483369847,-68.93806749690083,-5.399049413622499,0.0,1.263142882753005,1.925410943554334,0.0,-1.318834390715998,-1.9025184379124982,-0.4273444729489967,2.3027673012721808,2.3540441489683888,5.420815891995504
9.0,1.75,195.0,33,8.875994120228185,0.6060606060606061,-0.5933555583804201,0.3591311182303187,0.32540291945606076,1.8225375280738931,4.889285593984626,14.152866241707166,-156.45336007056162,-12.105823230140881,88.96520223645382,107.38011014014826,63.408400486190374,0.4325515628134333,0.048128342245989386,0.5022839498084578,0.011291777396396141,-0.25196281136408355,-0.0956207890815739,-2.46518087123388,15.9824274349469,-64.23408051169491,-10.186717317413613,0.460479934182915,0.4047922346320775,2.437843760392075,0.4829043580705311,0.8158140388285231,-1.7727001488887015,-0.8062969996360393,2.5597221220534108,2.1114291878824187,5.404672001371894
9.0,1.75,150.0,31,6.874415933361243,0.3225806451612903,-1.0435743302771006,0.3212675437728158,0.6387053060916955,1.9772398641987101,7.7713237790596015,-6.60944249955869,-74.87353544614838,20.263605717115606,132.20543329092013,118.38033812773044,70.73401527552728,-1.5690266240535085,-0.23535161865332638,0.05206517791177734,-0.02657179706110674,0.061339575271551205,0.05908154704324309,0.4168573138410956,-4.779881306318957,17.34574411271832,22.182711629842874,-1.670333293621758,-1.9794678809427597,0.2526992334800509,-1.1363699577242368,-0.24398635873687488,0.4786992033863198,1.7558015279720127,2.839630255312286,1.8361702742940893,5.214044664790555
4.5,1.5,195.0,24,6.610271266455575,0.3333333333333333,-1.2254575500093345,0.339382964505368,0.5134009431374609,1.7113261345068653,4.08969958505458,10.35527491748801,-106.24245222283935,-10.357428233235847,132.0318643041783,110.09827481733457,86.04657007586768,-1.7391811600738567,-0.3011904761904762,0.2064878304196458,-0.003348641604653646,-0.033724387112602505,-0.3998934990577552,-0.02658301982227229,28.46364095362614,-0.9689919846583734,-7.537487061825697,-1.8514741246430282,-2.533217647179654,1.0021922244925257,-0.14320806793619964,1.452910578237194,-0.026741757985671088,-0.5966056594459989,3.296975263443811,1.5708604593841864,5.179088076911644
6.0,0.5,180.0,82,7.483967230526123,0.45121951219512196,-1.1398305809995466,0.42318949915626963,0.79954404390424,0.5134007043308276,5.874761381935853,-58.22682633006657,-41.99341013378494,-2.1760810743099332,60.75570573956771,86.83663308437733,40.51028542030427,-1.1064797136053501,-0.08084185680566486,-0.2629166404535822,0.027269117252580577,0.28231714180669354,-0.1174943784043675,1.4876688795281625,-22.744130870252285,69.77654303370196,-5.831552932115056,-1.1779213150490526,-0.6799352385942289,-1.276070421277513,1.1661915657503361,-1.1609613959099234,1.9256582680009242,-0.4615779044290723,2.199583833641189,2.29544010807744,5.049012952818721
