source_id,x,y,z,R,phi,U,V,eU,eV,Dist,e_mu,ruwe,rv_nb_transits,rv_error
2175193750509326848,-9.282793673445742,6.839461214756833,0.3251006581555002,11.530329053931084,2.50660027127037,-15.546591401544019,-1.911014752430134,2.095250321350139,4.033940216803344,6.94,0.109,1.1472673,32,2.2493808
2174833591730216192,-9.0590618075465,5.483942392472246,0.12202936100886558,10.589628180295184,2.5972454360607746,-25.453712689783313,1.9447791510523587,2.035278751244184,2.8482724910259156,5.56,0.114,0.9800254,26,1.7691374
2178267022947704832,-9.403085048571773,7.504658325132784,0.422964529075112,12.030706754287499,2.468007674464164,-6.914989375747419,24.793843076681668,3.5242083058443194,6.525818900649355,7.62,0.125,0.98580825,20,4.7473745
2174940106920761600,-9.237201762345498,6.425878886393322,0.19646813879291164,11.25245821413589,2.5337907012811254,-10.935195246687272,-10.917906985081544,2.7679963836616155,4.247688693449102,6.52,0.108,1.002882,25,3.647977
2197757309661690880,-8.514543879022927,2.139065628518047,-0.014615767307647746,8.779126336425174,2.895461454654732,17.2829351613784,-2.7576359819200036,0.3660869466742129,0.8841450130078503,2.17,0.038,0.9112608,15,0.8288135
2174872108997359616,-9.156607572170415,5.893134862102757,0.14003236240012468,10.88910008832959,2.569734180894238,-12.863152715381524,-6.420243418635721,2.4088958347165517,3.7784746877378597,5.98,0.111,1.0323608,27,3.0303009
2199269722265482240,-10.037047280603712,9.943214955806837,0.43957591422460446,14.12833471327938,2.3608907065822455,-7.123799088853203,8.546679117175245,3.3369119212795675,6.643309493501971,10.13,0.124,1.1174434,20,3.518198
2005753545481718784,-9.177789183941877,5.260414314248608,-0.030372287579833627,10.578457971861125,2.6211363224006563,17.03156934795128,-13.19650404049267,2.6935060571940688,4.663729354668222,5.36,0.1,0.94285107,21,3.997969
2000294573320350976,-8.391746151118523,1.2096942997521434,-0.12018851293712735,8.47848829471772,2.998426016466725,3.1360839792771595,-8.906071421175426,0.43743200712094893,1.0611467489249895,1.24,0.035,1.0072318,31,1.1591816
2199062876642955776,-9.573274013555825,6.973894562882462,0.18847657070492868,11.844103204245766,2.5120102077610302,7.105544302672658,-12.402395706969457,2.6836580064147215,3.8192322324333303,7.12,0.071,1.2506297,18,3.7428026
2006085421882734336,-9.393603385513066,5.950775186473889,-0.08461483648440687,11.11987004799408,2.5769098277838984,-8.114724571839862,-9.73701654799774,1.8556030020672165,3.949362570785089,6.08,0.126,1.0679536,19,1.9980974
2202500843341252608,-9.785714353146998,7.7529876420304635,0.5146317179453165,12.484751610619423,2.471579180940245,-8.708161340849705,17.19025386301618,2.279883224469927,4.994193959363204,7.94,0.11,1.133691,25,2.741499
2198341184695523840,-9.096483149347359,4.4606840969683255,0.013470070969544053,10.131323126783913,2.685674989410801,5.340342716131219,-11.41670344985556,2.0573621515324705,2.9576982746139957,4.56,0.058,1.2965567,26,3.290827
2199092494738136576,-9.113253078110974,4.505923102509885,0.1500576926665737,10.166352574617479,2.6824059052957314,4.589203769658265,-35.78284089149588,1.5923393020833763,2.930938767334462,4.61,0.106,1.1199687,18,1.7013274
2202444802606851328,-9.620517196753559,6.8630590663898285,0.4015984312487703,11.81761104799894,2.5219449103191462,15.640467407441571,8.425362249502768,2.280280094899752,5.683287196656998,7.03,0.111,1.0413677,22,3.2994149
2005011237689458688,-9.1942821519675,4.824717105717535,-0.18205202173873963,10.383290395640078,2.6583401581819723,14.261000614695524,-6.63092107392626,1.8032770421142832,2.4676053374657188,4.94,0.037,0.9785039,21,2.7796655
2246124001521354240,-10.407865286816655,10.440191816887152,2.873954425778153,14.741820274373195,2.354643913848359,-41.197956919086195,-49.42538603373677,1.4034037311621264,1.5256411896452664,11.06,0.061,1.0657697,28,1.356887
2005911737717923840,-9.52261593990094,6.229341618747474,-0.11949353498336418,11.379143699853467,2.56229656235216,-7.990599336085804,-6.383693543241009,1.3666296796008515,2.580157446851963,6.38,0.073,1.0115929,23,1.4621959
2006033847910275584,-9.333221855532397,5.165704899627091,-0.06849012665322901,10.667405369377267,2.6360854173204396,16.46955974629411,2.0368355194596006,3.4051800567080592,5.351661222865037,5.3,0.109,1.1231877,10,4.8679323
2202863166783787520,-9.759259163990663,7.005548668607519,0.42091162942584187,12.013361377156865,2.5189961730981802,-22.35434596511045,-1.7190948862358937,2.314976402913702,3.2230726072954052,7.2,0.084,1.1775166,19,2.3907123
2203140071913180160,-9.558375423801062,6.053004353459243,0.44197650020006746,11.31377047872727,2.5770705581263105,-26.354060039883233,8.538243763017249,2.0557975201410947,3.1671008891982084,6.23,0.111,1.115342,26,1.9537873
2199594181268990208,-9.221661294017538,4.553225095968138,0.15409111248036317,10.284497838792873,2.6829549330195883,5.83415915134573,-5.217741296062627,1.6089463471888261,3.3768244585244807,4.68,0.11,1.1581646,20,2.1431556
2203988169026743808,-8.346422446350559,0.8237789791131027,0.0783401474797481,8.386976777085595,3.0432128273922157,13.187067472621164,11.763447896798255,1.0368236382597067,3.002835661368222,0.85,0.031,0.8766655,10,3.251732
2204078951764438016,-9.096218707801127,3.9386859350175296,0.40087292555213366,9.91233785112554,2.7329633438583234,17.49081710926192,-37.24463779308172,0.703666459700175,1.4584087444391602,4.07,0.057,1.0799305,17,1.0844288
2198576445824900096,-9.160084531901205,4.1279684684523055,0.05134553180869677,10.047251977934673,2.7182004622574447,30.434009766933375,-19.434988214331895,2.2534127710700713,4.098722792610588,4.25,0.085,1.0785333,22,3.5606725
2200018111723748352,-9.056729468259089,3.587124389680814,0.024914398665448475,9.741242736338908,2.7644763534723853,-0.6974923593503126,-14.399864760377142,2.1290809609779275,2.973401600691489,3.7,0.041,0.99277467,17,3.627688
2200372120106860544,-9.05822095282779,3.492567930640282,0.10141965231202138,9.708212893235569,2.773588479973575,28.719594112495315,-23.71788736442295,0.9429055853830423,3.9071738496343094,3.61,0.144,1.1671942,21,1.379839
2200136721542850816,-9.12166146661963,3.7247202547901264,0.07499396639542949,9.852829486399184,2.7539191454776937,24.964122948062723,-22.658105762714314,2.243322690035269,3.3387193132763135,3.85,0.047,1.1711067,22,3.5954661
2007997408188526336,-9.136714882007768,3.6695673922725884,0.03129210816601218,9.846079609749886,2.759682969297637,10.915478336319525,-1.7582981127610822,2.441840805517408,3.427442336352554,3.8,0.044,1.1157568,11,4.302543
2007654601080023040,-8.6726970935825,1.9303298143623517,-0.019251082168638082,8.884922513407222,2.9225870884953222,-1.2072381353340493,3.625256868942216,1.1378267089039191,2.1536223167534914,2.0,0.037,0.910487,9,2.4330914
2204848919139709952,-10.585687112964283,8.851597240646337,0.7408540213282752,13.79882405729546,2.4451735370500463,-5.813992189355327,17.939210428092593,3.8596379384337394,6.4097940075732485,9.21,0.12,1.1104918,12,4.571585
2204558270113193472,-10.150593940591989,7.254267091827642,0.47965758959599464,12.476335535178439,2.5210925287465527,-1.7305475998732296,-5.730451045084038,1.9623320701704656,4.606054816454507,7.54,0.11,1.1103516,21,1.7166026
2006989121667184384,-8.734668398279922,2.0883784808368717,-0.07023648221533346,8.980855009804605,2.9069075728948905,17.5288690264896,-6.019545547411866,1.8643653066718475,3.3939514398898636,2.17,0.041,1.0999463,18,3.4038918
2007201567928631296,-8.684891884687296,1.895180568010307,-0.04999144973077547,8.88926636084616,2.926744822611741,14.64640038532547,-3.3865112947927685,2.1111730466799905,4.0390266409381494,1.97,0.118,1.0548457,23,4.5408115
2007742974331435776,-11.2169070334351,10.854786976473829,-0.0724073830291983,15.609144874122723,2.372599555018363,5.655840151389046,2.41670874020042,3.1093465634777826,6.284829030610513,11.28,0.112,1.0352467,21,3.3367112
2200288041828201984,-9.686170172166344,5.341967146074102,0.13650576579424673,11.061577898017084,2.6375950340846623,-12.911192657283586,-0.345081536544086,2.962345569332426,3.77190786182147,5.56,0.11,1.0742787,12,3.4725246
2008401238189381120,-10.980711943768934,9.778247342627441,0.07856361042561394,14.703406268128155,2.414054925421341,-1.3415693467791103,8.693563394323434,4.067851803129179,6.47264445967813,10.18,0.112,1.0405918,13,4.60628
2201599278161747968,-10.78670983969926,9.070910410071933,0.513373770848751,14.09377610271343,2.442385507699532,2.527544164502566,-8.231211414949087,3.492715339590981,5.257612746663121,9.46,0.111,1.0188637,22,4.0903077
2002637323358768128,-13.008252208048283,16.59296694717904,-1.441329409657301,21.084145171630013,2.2356810844599306,-100.42202483222623,49.33666176213822,3.688901181783322,8.425209372240268,17.35,0.174,1.3341092,20,2.5287592
2200929331984972800,-8.968939147931552,2.7905374141696684,0.10716893566795788,9.393027653487447,2.839953195795844,-8.654921049525402,-10.106749412415013,1.5797872921406804,2.3176880052247237,2.91,0.035,0.9912293,21,2.569036
2003938801532007936,-8.696625791540333,1.8489597657106294,-0.0807902075289208,8.891004013794012,2.9321052988152325,5.175997592880956,-8.441740521119414,1.866034524943791,3.409233286949539,1.93,0.04,1.0940742,14,3.7852037
