4259486747309422976  30.02584   0.73497    9.11 14.798  0.114  0.27 0.2  1 Gaia_DR3 7.886 0.015
4259861783820291072  30.24661   0.6065     1.52 10.912  0.119  0.14 0.2  1 Gaia_DR3 7.7   0.015
4271933833068309632  30.29677   3.17082    1.91 11.403  0.115  0.16 0.2  1 Gaia_DR3 8.358 0.015
4258763474777908096  30.46464  -1.73708    1.99 11.492  0.043  0.16 0.02 0 Gaia_DR3 7.922 0.007
4272224486396007552  30.75969   3.94169   17.72 16.243  0.176 -0.09 0.2  1 Gaia_DR3 7.839 0.015
4260210878780635904  30.79357   1.73416    3.14 12.487  0.12   0.21 0.2  1 Gaia_DR3 7.617 0.015
4273335817771854336  30.87822   5.70608   12.18 15.429  0.113  0.16 0.2  1 Gaia_DR3 7.987 0.015
4207681367143932800  30.90695 -11.61822    0.68  9.171  0.087  0.21 0.01 0 Gaia_DR3 7.865 0.007
4190528813949099520  30.9498  -18.3275    17.41 16.204  0.107 -0.03 0.2  1 Gaia_DR3 8.227 0.015
4469731203202267648  31.00846  12.93407   12.61 15.504  0.173  0.16 0.2  1 Inno     8.396 0.015
4255877286812856960  31.13273  -2.45102    9.97 14.994  0.142  0.24 0.2  1 P21      7.681 0.015
4272646797641846144  31.62315   3.58711   18.67 16.356  0.177 -0.14 0.2  1 P21      8.159 0.015
4266093609609573632  32.36774  -0.16475    3.16 12.496  0.124  0.2  0.2  1 Gaia_DR3 8.051 0.015
4262048879937620096  32.38533  -2.6758     7.99 14.513  0.126  0.27 0.2  1 P21      8.715 0.015
4265371574109405824  32.96207  -1.66047    2.32 11.83   0.109  0.17 0.2  1 Gaia_DR3 8.106 0.015
4265455377516535552  33.03157  -1.03954   12.07 15.409  0.14   0.15 0.2  1 Gaia_DR3 7.982 0.015
4266208813461315072  33.0482   -0.46293    3.25 12.559  0.109  0.27 0.02 0 Gaia_DR3 7.799 0.008
4266274548005373312  33.12765  -0.15501    3.82 12.909  0.116  0.22 0.2  1 Gaia_DR3 7.882 0.015
4266218610343024768  33.25333  -0.76267    7.74 14.445  0.118  0.27 0.2  1 Gaia_DR3 7.744 0.015
4266218129306491520  33.26878  -0.82582    3.09 12.451  0.157 -0.52 0.24 0 Gaia_DR3 7.293 0.018
4278570592634887552  33.2988    1.07719    1.03 10.061  0.152  0.12 0.2  1 P21      8.002 0.015
4266237744370709376  33.40638  -0.78461    7.66 14.42   0.12   0.27 0.2  1 Gaia_DR3 7.969 0.015
4266505411026346880  33.51805   0.04088    2.69 12.151  0.151  0.18 0.2  1 Gaia_DR3 7.544 0.015
4278937245406805888  33.62528   2.72911    8.89 14.745  0.19   0.25 0.2  1 Gaia_DR3 7.702 0.015
4266692912125634048  33.8434   -0.3423     1.66 11.098  0.147  0.14 0.2  1 Gaia_DR3 7.356 0.015
