source_id,ra_deg,dec_deg,l_deg,b_deg,Dist_kpc,e_mu,ruwe,R_kpc,phi_rad,s_phase_kpc,d_perp_kpc,eU_1kms,eV_1kms,eU_2kms,eV_2kms,eU_5kms,eV_5kms,best_min_Neff_1kms,best_h_1kms,qualifying_h_1kms,best_min_Neff_2kms,best_h_2kms,qualifying_h_2kms,best_min_Neff_5kms,best_h_5kms,qualifying_h_5kms
2.0227222740990454e+18,291.4078153745641,23.882815060219805,57.96622372468896,3.649296119228067,18.16,0.112,1.0100534,15.433214865931413,1.4758144929566603,1.9749487268872292,-1.1240822964573338,1.5279317163236228,11.73042983665835,2.2951806725626285,11.825257929111668,4.5970774470992986,11.807268231920732,3.3076037103872222,10.0,7.0,3.305280782270789,10.0,7.0,3.411910506554002,7.0,7.0
4.5133998837521213e+18,288.4015524665938,16.887476036176945,50.452816158443355,2.878291143092599,17.9,0.125,1.025218,14.159404293403899,1.3404057724356844,-0.2951798599172809,-1.8636056521330797,2.4779494918226277,16.061311329955515,3.1254527026665104,15.764176158143773,5.114161473308319,15.868690296198508,3.2320078730865767,7.0,7.0,3.246882372896026,7.0,7.0,3.241609272374962,7.0,7.0
1.8612455568721336e+18,305.2023380839003,29.776749178965986,69.35795848957572,-3.853494821356577,17.76,0.116,0.9897131,16.69120551391688,1.6851195457839858,5.627762113582395,-0.7051988829486632,2.110065641588283,9.726899198804444,2.5803138072491505,9.933493521257514,4.693950924382106,10.113267609219784,3.224687287182542,10.0,7.0,3.2396771905161836,10.0,7.0,3.2516259290313534,10.0,7.0
2.0620165519104466e+18,301.971634553472,39.1584105261668,75.7028890715588,3.5538894281350246,18.32,0.126,1.0700777,18.087231685215286,1.7730766456083806,7.216691153427344,0.30373632220741587,2.5108084393062446,10.306839437198116,3.005762102811442,10.557184303272976,5.055337057815939,10.475870615799215,3.2115800695274013,10.0,7.0,3.23042746728701,10.0,7.0,3.224515127695993,10.0,5.0
4.310507179195738e+18,284.007464766534,9.5430325254315,41.95445706121006,3.3257558881858036,20.15,0.133,1.1080166,15.074599151155262,1.1020189755528063,-4.121974879050933,-0.12745165611497894,3.601822003764161,19.441974301526486,3.9664003568891553,19.274973928664195,6.187601547910305,20.37693834358399,3.2061731131825644,10.0,10.0,3.2295630867149994,10.0,10.0,3.187302416063216,10.0,7.0
4.320461195449352e+18,287.1801308992297,14.612945262012124,47.88927314681601,2.875053344420282,18.78,0.111,1.0892081,14.601980512656118,1.2626974321340463,-1.5660179682254343,-1.1520058195077745,1.684548885995437,16.273425627892724,2.3572415661397987,16.993797177318225,4.741514453517595,17.191220923882096,3.158566984661365,7.0,7.0,3.2210355860557307,7.0,7.0,3.4996341732201817,7.0,7.0
4.314164395446976e+18,287.52832862367643,13.751125089074757,47.27843388930087,2.179136142245172,18.02,0.114,1.089902,13.840038904013582,1.2725322467106008,-1.4064472565490609,-1.9293443363651763,2.462583166451298,16.14533398699599,2.82391080386662,14.960155579602471,4.744137567284083,16.455230943084356,3.1622058993979305,7.0,7.0,3.2197883033506436,7.0,7.0,3.1481975446153503,7.0,7.0
2.0338425629036933e+18,298.61331861041657,31.98443477224332,68.15844500855965,2.096098810526894,16.59,0.115,1.0215515,15.515849664854585,1.698857013959742,5.873788935685492,-1.9042783738873392,1.5623917470271178,12.805425833633542,2.157153359082763,12.594453116489548,4.386593086398299,12.924166959991933,3.2029662528360356,7.0,7.0,3.2147623004605985,7.0,7.0,3.196431768319252,7.0,7.0
1.9786909909090222e+18,323.6657258926437,49.05387013682727,93.17083660375745,-2.1055871532743087,15.43,0.118,1.0405674,17.835218913740142,2.099950146015323,13.41499047438571,-1.3100107744358716,2.1419916295868338,8.317551658347865,2.574107005063328,8.392776010189568,4.680726624787733,8.128392573247362,3.211780764169267,7.0,7.0,3.1958827913326577,7.0,7.0,3.1011252375264142,7.0,7.0
1.8719156300214205e+18,316.34203913487227,38.02263657027089,81.57429805157784,-6.0797973798576335,17.41,0.113,0.9654541,18.02210501615291,1.887605803513233,9.334988515462278,-0.2273158299341439,1.5433115242749988,8.504022764210564,2.2077104563425656,8.331478278049675,4.797730010167489,8.313015744772692,3.2143400490032996,7.0,7.0,3.186693448299791,7.0,7.0,3.1836934384586817,7.0,7.0
4.5128852479485655e+18,287.4700590360718,16.183932067339214,49.41571052436079,3.3472726797473698,18.71,0.111,0.95336115,14.738800014462026,1.2958107050142376,-1.027293880191791,-1.1376718318471017,1.5076903910968045,13.3206963340519,2.10298360556319,14.805958769521073,4.875440998409296,15.077399393866632,3.2524692073968127,10.0,7.0,3.1824290350200757,10.0,7.0,3.4888325688734008,7.0,7.0
2.0319826659294615e+18,296.05399031447047,29.68729545258683,65.06240129980968,2.828780778709172,16.76,0.115,1.0614809,15.218091593025418,1.642582119431146,4.870920701590028,-1.9729014824462623,1.817438475140209,13.80323327198938,2.417807785461061,13.03551386274399,4.7365891873535775,14.054216216943763,3.1404683760792484,7.0,7.0,3.1799448359271287,7.0,7.0,3.128251254368331,7.0,7.0
4.3201652850177833e+18,288.05334573408885,13.963392583145598,47.702175683297895,1.8248041851062713,18.12,0.14,1.0149734,13.991343268638353,1.2779729012198757,-1.3180151471644346,-1.8014991684102388,3.7770646900228013,17.92742617318013,4.101604921806582,18.214348701436332,5.955744143658949,18.89881103480472,3.189887461785068,7.0,7.0,3.1774307681480654,7.0,7.0,3.1489766611469627,7.0,7.0
2.0215408145017364e+18,293.71911711786413,25.617968013135847,60.49699909310142,2.6341955782700004,17.11,0.137,1.0079433,14.87801037063037,1.5527965328798257,3.2978077202738225,-1.9568631258050333,2.767513960444155,15.027635688566509,2.8023454962062786,14.83371754525274,5.233938631373231,14.714599164345994,3.1513188743655527,7.0,7.0,3.1606202284395186,7.0,7.0,3.1664257209863877,7.0,7.0
1.9796388386457692e+18,327.16408791205106,49.39734159183344,95.12210437722769,-3.345835175393547,15.32,0.114,1.0453172,17.960873188825794,2.1291828049781687,13.992623423361778,-1.315140694185721,2.0625810357795524,6.301463536042675,2.5117990986481797,6.567684946148816,4.682753098521726,6.899847392084553,3.1453044822226683,7.0,7.0,3.1307402418242734,7.0,7.0,3.1011262886619253,10.0,7.0
4.3143930251329147e+18,286.6086918877812,13.89080092201919,46.99246921864889,3.0366736535403938,19.02,0.11,0.9778973,14.697069067960221,1.2376712611949898,-1.9704265331367863,-0.9701174777145564,2.04749221768976,16.981998887915736,2.65738520790522,17.58867228603862,4.9858290135672085,17.09496106321625,3.151275627591983,10.0,10.0,3.1222090968087577,10.0,7.0,3.3616837911410196,7.0,7.0
4.2805102686119086e+18,280.6046605213631,3.902137573249485,35.38266864763983,3.782274434810992,20.97,0.121,1.0823079,15.039737229798773,0.9366737985272175,-6.654270217860955,0.3976052768515683,2.551775557222614,19.495213376438862,2.9546718175474402,19.787057474809153,5.485537439748211,21.548314305068892,3.126824397387869,10.0,7.0,3.1139392080277397,10.0,7.0,3.449939511990313,7.0,5.0
4.311113353708709e+18,283.02625047455984,8.909659913223521,40.94929450724011,3.9026898625259774,19.46,0.118,1.0112082,14.295114740742637,1.0976004359293696,-4.1909205037905375,-0.8714307903020972,2.274026222609564,17.993059486570335,2.794430979462852,18.706532026099776,5.2804113529577155,18.497458271879687,3.1139349822755773,10.0,7.0,3.110612972959158,7.0,7.0,3.4496850183544803,7.0,7.0
4.5058867876602557e+18,284.4408089915993,12.366625225265622,44.670682409903975,4.22459007814861,20.12,0.125,0.9809943,15.377150223109387,1.1614214744542712,-3.1881593335627447,-0.03891669753762136,2.463142856709849,16.51686880234175,3.0678273511515997,16.05795384686312,4.965706524053933,16.156027674143566,2.933049048874126,10.0,,3.03262929770554,10.0,10.0,3.3199980812224297,10.0,10.0
