older_lookback_gyr,younger_lookback_gyr,R_kpc,delta_surface_density_msun_per_kpc2,delta_SFR_surface_proxy_msun_per_yr_kpc2
9.52,7.93,0.12602000400080016,195848041.6221522,0.12317486894474984
9.52,7.93,0.2510400080016003,194879912.59494042,0.1225659827641135
9.52,7.93,0.37606001200240047,192966476.5868312,0.12136256389108883
9.52,7.93,0.5010800160032006,190254632.90513325,0.11965700182712785
9.52,7.93,0.6261000200040008,186874552.68311334,0.11753116520950527
9.52,7.93,0.7511200240048009,182941365.29515505,0.11505746244978307
9.52,7.93,0.8761400280056011,178556685.44120288,0.11229980216427855
9.52,7.93,1.0011600320064011,173809995.36406875,0.10931446249312501
9.52,7.93,1.1261800360072014,168779895.38496608,0.10615087760060761
9.52,7.93,1.2512000400080014,163535234.77525473,0.10285234891525456
9.52,7.93,1.3762200440088017,158136133.91636354,0.09945668799771293
9.52,7.93,1.5012400480096018,152634907.72650462,0.09599679731226707
9.52,7.93,1.626260052010402,147076899.44419724,0.09250119461899199
9.52,7.93,1.751280056011202,141501233.0474826,0.0889944861933853
9.52,7.93,1.8763000600120023,135941491.84740907,0.08549779361472269
9.52,7.93,2.0013200640128024,130426330.11878741,0.08202913843948895
9.52,7.93,2.1263400680136026,124980024.01482129,0.07860378868856686
9.52,7.93,2.251360072014403,119622967.44986853,0.07523457072318776
9.52,7.93,2.3763800760152027,114372118.12167054,0.07193214976205696
9.52,7.93,2.501400080016003,109241398.37659577,0.06870528199785898
9.52,7.93,2.6264200840168033,104242055.19489339,0.06556104100307761
9.52,7.93,2.7514400880176035,99382983.18407622,0.0625050208704882
9.52,7.93,2.876460092018404,94671014.11407939,0.05954151831074176
9.52,7.93,3.0014800960192036,90111176.20478651,0.05667369572628083
9.52,7.93,3.126500100020004,85706926.08214954,0.053903727095691537
9.52,7.93,3.251520104020804,81460356.05096012,0.051232928333937194
9.52,7.93,3.3765401080216044,77372379.08806764,0.04866187364029412
9.52,7.93,3.5015601120224042,73442893.73740266,0.04619049920591363
9.52,7.93,3.6265801160232045,69670930.8856471,0.04381819552556422
9.52,7.93,3.751600120024005,66054784.21304335,0.04154388944216563
9.52,7.93,3.876620124024805,62592125.94607152,0.0393661169472148
9.52,7.93,4.001640128025605,59280109.38608293,0.03728308766420311
9.52,7.93,4.126660132026406,56115459.54912947,0.035292741854798415
9.52,7.93,4.251680136027206,53094553.12596334,0.03339280070815305
9.52,7.93,4.376700140028006,50213488.85638235,0.03158081060149834
9.52,7.93,4.501720144028806,47468149.30775203,0.029854181954561028
9.52,7.93,4.626740148029606,44854254.95272228,0.02821022324070584
9.52,7.93,4.751760152030406,42367411.35502384,0.02664617066353701
9.52,7.93,4.876780156031207,40003150.19401271,0.02515921395849856
9.52,7.93,5.001800160032007,37756964.787612975,0.023746518734347785
9.52,7.93,5.126820164032807,35624340.70886273,0.02240524572884449
9.52,7.93,5.251840168033607,33600782.03279052,0.021132567316220454
9.52,7.93,5.376860172034407,31681833.697316125,0.019925681570639075
9.52,7.93,5.501880176035208,29863100.41378742,0.018781824159614734
9.52,7.93,5.6269001800360074,28140262.519186202,0.01769827831395359
9.52,7.93,5.751920184036808,26509089.12255769,0.016672383095948234
9.52,7.93,5.876940188037608,24965448.86246588,0.015701540165072882
9.52,7.93,6.001960192038408,23505318.559915982,0.014783219220072946
9.52,7.93,6.1269801960392085,22124790.021902595,0.013914962277926162
9.52,7.93,6.252000200040008,20820075.224262055,0.01309438693349815
9.52,7.93,6.377020204040808,19587510.078569084,0.012319188728659803
9.52,7.93,6.502040208041609,18423556.966191135,0.011587142746032163
9.52,7.93,6.627060212042409,17324806.203084826,0.010896104530242031
9.52,7.93,6.752080216043209,16287976.581292339,0.01024401042848575
9.52,7.93,6.877100220044009,15309915.117200194,0.009628877432201382
9.52,7.93,7.002120224044809,14387596.122290928,0.009048802592635805
9.52,7.93,7.12714022804561,13518119.69921058,0.008501962074975208
9.52,7.93,7.25216023204641,12698709.754353315,0.007986609908398312
9.52,7.93,7.377180236047209,11926711.607711256,0.007501076482837269
9.52,7.93,7.50220024004801,11199589.271341711,0.0070437668373218324
9.52,7.93,7.62722024404881,10514922.459363589,0.006613158779473957
9.52,7.93,7.752240248049611,9870403.384822994,0.006207800870957859
9.52,7.93,7.8772602520504105,9263833.391977306,0.005826310309419691
9.52,7.93,8.00228025605121,8693119.466466378,0.005467370733626654
9.52,7.93,8.12730026005201,8156270.66039783,0.0051297299750929755
9.52,7.93,8.25232026405281,7651394.464510701,0.004812197776421825
9.52,7.93,8.37734026805361,7176693.155240083,0.004513643493861688
9.52,7.93,8.50236027205441,6730460.140635377,0.004232993799141747
9.52,7.93,8.627380276055211,6311076.3256384805,0.003969230393483321
9.52,7.93,8.75240028005601,5917006.514165283,0.0037213877447580404
9.52,7.93,8.87742028405681,5546795.862714432,0.0034885508570531025
9.52,7.93,9.002440288057612,5199066.397818722,0.003269853080389134
9.52,7.93,9.12746029205841,4872513.607523592,0.0030644739669959706
9.52,7.93,9.252480296059211,4565903.115197705,0.002871637179369626
9.52,7.93,9.377500300060012,4278067.442324896,0.002690608454292388
9.52,7.93,9.50252030406081,4007902.865473276,0.0025206936260838216
9.52,7.93,9.627540308061612,3754366.371364042,0.0023612367115497124
9.52,7.93,9.752560312062412,3516472.712851157,0.002211618058396954
9.52,7.93,9.877580316063213,3293291.5676561156,0.002071252558274287
9.52,7.93,10.002600320064012,3083944.8008641824,0.0019395879250718132
9.52,7.93,10.127620324064813,2887603.8314658506,0.0018161030386577679
9.52,7.93,10.252640328065613,2703487.102607192,0.0017003063538410016
9.52,7.93,10.377660332066412,2530857.6546838316,0.0015917343740149887
9.52,7.93,10.502680336067213,2369020.7999656415,0.0014899501886576363
9.52,7.93,10.627700340068014,2217321.897063165,0.0013945420736246323
9.52,7.93,10.752720344068813,2075144.223234471,0.0013051221529776548
9.52,7.93,10.877740348069613,1941906.9422748892,0.0012213251209276035
9.52,7.93,11.002760352070414,1817063.1655254972,0.00114280702234308
9.52,7.93,11.127780356071213,1700098.1033728486,0.001069244090171603
9.52,7.93,11.252800360072014,1590527.3044875353,0.0010003316380424751
9.52,7.93,11.377820364072814,1487894.9799574083,0.000935783006262521
9.52,7.93,11.502840368073615,1391772.4094085991,0.0008753285593764776
9.52,7.93,11.627860372074414,1301756.4261701275,0.0008187147334403319
9.52,7.93,11.752880376075215,1217467.9785221352,0.0007657031311459971
9.52,7.93,11.877900380076015,1138550.7640709383,0.0007160696629376972
9.52,7.93,12.002920384076814,1064669.9343131096,0.0006696037322723961
9.52,7.93,12.127940388077615,995510.8664835753,0.0006261074631972172
9.52,7.93,12.252960392078416,930777.9998268217,0.000585394968444542
9.52,7.93,12.377980396079215,870193.733484017,0.0005472916562792561
9.52,7.93,12.503000400080015,813497.3832504775,0.0005116335743713695
9.52,7.93,12.628020404080816,760444.1945259243,0.00047826678901001534
9.52,7.93,12.753040408081615,710804.4088530369,0.00044704679802077803
9.52,7.93,12.878060412082416,664362.3815169382,0.00041783797579681656
9.52,7.93,13.003080416083217,620915.747758249,0.0003905130489045592
9.52,7.93,13.128100420084015,580274.6352344559,0.00036495260077638744
9.52,7.93,13.253120424084816,542260.9204478303,0.00034104460405523924
9.52,7.93,13.378140428085617,506707.52694222564,0.000318683979208947
9.52,7.93,13.503160432086418,473457.76315532567,0.00029777217808511054
9.52,7.93,13.628180436087217,442364.6978967781,0.0002782167911300492
9.52,7.93,13.753200440088017,413290.5715057131,0.00025993117704761835
9.52,7.93,13.878220444088818,386106.240823084,0.00024283411372521012
9.52,7.93,14.003240448089617,360690.6561947651,0.00022684946930488377
9.52,7.93,14.128260452090418,336930.368800175,0.00021190589232715414
9.52,7.93,14.253280456091218,314719.0666781542,0.00019793651992336747
9.52,7.93,14.378300460092017,293957.1378967734,0.00018487870307973172
9.52,7.93,14.503320464092818,274551.25938649237,0.00017267374804181914
9.52,7.93,14.628340468093619,256414.0100266792,0.00016126667297275423
9.52,7.93,14.753360472094418,239463.50664365265,0.00015060597902116522
9.52,7.93,14.878380476095218,223623.06164431406,0.00014064343499642395
9.52,7.93,15.003400480096019,208820.86107286866,0.00013133387488859665
9.52,7.93,15.12842048409682,194989.66193921855,0.0001226350075089425
9.52,7.93,15.253440488097619,182066.50772627923,0.00011450723756369764
9.52,7.93,15.37846049209842,169992.46103977258,0.00010691349750929095
9.52,7.93,15.50348049609922,158712.3524180079,9.981908957107418e-05
9.52,7.93,15.628500500100019,148174.5443708081,9.319153734013088e-05
9.52,7.93,15.75352050410082,138330.7097661276,8.700044639379096e-05
9.52,7.93,15.87854050810162,129135.6237300808,8.121737341514516e-05
9.52,7.93,16.00356051210242,120546.96827112007,7.581570331516988e-05
9.52,7.93,16.128580516103224,112525.14888202985,7.07705338880691e-05
9.52,7.93,16.253600520104023,105033.12241429274,6.605856755615897e-05
9.52,7.93,16.37862052410482,98036.23555830719,6.165800978509888e-05
9.52,7.93,16.503640528105624,91502.07329997214,5.754847377356739e-05
9.52,7.93,16.628660532106423,85400.31675933395,5.371089104360626e-05
9.52,7.93,16.753680536107222,79702.60985042698,5.01274275788849e-05
9.52,7.93,16.878700540108024,74382.43423317726,4.6781405178098915e-05
9.52,7.93,17.003720544108823,69414.9920583315,4.3657227709642455e-05
9.52,7.93,17.128740548109622,64777.09603492895,4.074031197165343e-05
9.52,7.93,17.253760552110425,60447.0663768766,3.801702287853875e-05
9.52,7.93,17.378780556111224,56404.63421080855,3.547461271120035e-05
9.52,7.93,17.503800560112023,52630.851051663834,3.310116418343638e-05
9.52,7.93,17.628820564112825,49108.00397536155,3.088553709142236e-05
9.52,7.93,17.753840568113624,45819.53613966099,2.8817318326830816e-05
9.52,7.93,17.878860572114423,42749.97232480435,2.6886775047046768e-05
9.52,7.93,18.003880576115225,39884.84918493556,2.508481080813558e-05
9.52,7.93,18.128900580116024,37210.649919599375,2.340292447773546e-05
9.52,7.93,18.253920584116823,34714.74309191516,2.1833171755921486e-05
9.52,7.93,18.378940588117626,32385.325336349033,2.0368129142357885e-05
9.52,7.93,18.503960592118425,30211.36771440138,1.900086019773672e-05
9.52,7.93,18.628980596119224,28182.565491057507,1.7724883956639943e-05
9.52,7.93,18.754000600120026,26289.291118546793,1.6534145357576603e-05
9.52,7.93,18.879020604120825,24522.550226864012,1.542298756406542e-05
9.52,7.93,19.004040608121624,22873.940432675514,1.4386126058286489e-05
9.52,7.93,19.129060612122426,21335.612789695297,1.341862439603478e-05
9.52,7.93,19.254080616123225,19900.235714408165,1.2515871518495703e-05
9.52,7.93,19.379100620124028,18560.961231183297,1.1673560522756792e-05
9.52,7.93,19.504120624124827,17311.393390387024,1.088766879898555e-05
9.52,7.93,19.629140628125626,16145.558722106496,1.0154439447865722e-05
9.52,7.93,19.75416063212643,15057.878596567405,9.470363897212206e-06
9.52,7.93,19.879180636127227,14043.143370293727,8.832165641694169e-06
9.52,7.93,20.004200640128026,13096.48820455138,8.236785034309045e-06
9.52,7.93,20.12922064412883,12213.37044966039,7.681365062679491e-06
9.52,7.93,20.254240648129628,11389.548495381328,7.163238047409641e-06
9.52,7.93,20.379260652130426,10621.061993804065,6.679913203650357e-06
9.52,7.93,20.50428065613123,9904.213367012846,6.229065010699904e-06
9.52,7.93,20.629300660132028,9235.550517294274,5.808522337920928e-06
9.52,7.93,20.754320664132827,8611.850662811943,5.416258278498078e-06
9.52,7.93,20.87934066813363,8030.105226516322,5.05038064560775e-06
9.52,7.93,21.00436067213443,7487.5057106058575,4.709123088431358e-06
9.52,7.93,21.129380676135227,6981.430493123725,4.390836788128129e-06
9.52,7.93,21.25440068013603,6509.432487282433,4.093982696404047e-06
9.52,7.93,21.37942068413683,6069.227607867975,3.8171242816779725e-06
9.52,7.93,21.504440688137628,5658.683992602586,3.55892075006452e-06
9.52,7.93,21.62946069213843,5275.811929655788,3.318120710475339e-06
9.52,7.93,21.75448069613923,4918.754445596554,3.093556255092173e-06
9.52,7.93,21.879500700140028,4585.778510991115,2.8841374282962988e-06
9.52,7.93,22.00452070414083,4275.266823581083,2.688847058856028e-06
9.52,7.93,22.12954070814163,3985.710131535389,2.5067359317832637e-06
9.52,7.93,22.25456071214243,3715.7000616693963,2.336918277779495e-06
9.52,7.93,22.37958071614323,3463.9224197732615,2.178567559605825e-06
9.52,7.93,22.50460072014403,3229.1509322993993,2.0309125360373584e-06
9.52,7.93,22.62962072414483,3010.2414006340223,1.8932335853044168e-06
9.52,7.93,22.75464072814563,2806.1262410282884,1.7648592710869742e-06
9.52,7.93,22.87966073214643,2615.809384998539,1.6451631352192072e-06
9.52,7.93,23.004680736147233,2438.3615166288914,1.5335607022823218e-06
9.52,7.93,23.12970074014803,2272.9156247310516,1.4295066822207873e-06
9.52,7.93,23.25472074414883,2118.6628492406116,1.3324923580129636e-06
9.52,7.93,23.379740748149633,1974.84860256332,1.2420431462662391e-06
9.52,7.93,23.504760752150432,1840.7689478341017,1.157716319392517e-06
9.52,7.93,23.62978075615123,1715.7672172209666,1.079098878755325e-06
9.52,7.93,23.754800760152033,1599.2308545010526,1.0058055688685866e-06
9.52,7.93,23.879820764152832,1490.5884671608492,9.374770233716034e-07
9.52,7.93,24.00484076815363,1389.3070742318246,8.737780341080659e-07
9.52,7.93,24.129860772154434,1294.889536970618,8.143959352016467e-07
9.52,7.93,24.254880776155233,1206.8721603330011,7.590390945490574e-07
9.52,7.93,24.37990078015603,1124.8224539768555,7.074355056458212e-07
9.52,7.93,24.504920784156834,1048.3370422651517,6.59331473122737e-07
9.52,7.93,24.629940788157633,977.0397134278305,6.14490385803667e-07
9.52,7.93,24.754960792158432,910.5795986853249,5.726915715002044e-07
9.52,7.93,24.879980796159234,848.6294727386351,5.337292281375064e-07
7.93,6.76,0.001,154907810.69038558,0.13239983819691076
7.93,6.76,0.12602000400080016,149059769.44555068,0.1274015123466245
7.93,6.76,0.2510400080016003,143297961.54375458,0.12247689020833724
7.93,6.76,0.37606001200240047,137637231.70163727,0.11763865957404895
7.93,6.76,0.5010800160032006,132090037.56274462,0.11289746800234583
7.93,6.76,0.6261000200040008,126666703.70774662,0.10826213992115097
7.93,6.76,0.7511200240048009,121375652.28661454,0.10373987374924319
7.93,6.76,0.8761400280056011,116223612.26921058,0.09933642074291503
7.93,6.76,1.0011600320064011,111215809.14785588,0.09505624713491956
7.93,6.76,1.1261800360072014,106356136.7754705,0.09090268100467563
7.93,6.76,1.2512000400080014,101647312.88477015,0.08687804520065825
7.93,6.76,1.3762200440088017,97091019.70688069,0.08298377752724845
7.93,6.76,1.5012400480096018,92688030.99070406,0.07922053930829406
7.93,6.76,1.626260052010402,88438326.61668414,0.07558831334759328
7.93,6.76,1.751280056011202,84341195.89953464,0.07208649222182448
7.93,6.76,1.8763000600120023,80395330.5833314,0.06871395776353112
7.93,6.76,2.0013200640128024,76598908.4485411,0.0654691525201206
7.93,6.76,2.1263400680136026,72949668.37344193,0.06235014390892473
7.93,6.76,2.251360072014403,69444977.62153059,0.05935468172780393
7.93,6.76,2.3763800760152027,66081892.061326444,0.056480249625065336
7.93,6.76,2.501400080016003,62857209.96512079,0.053724111081299826
7.93,6.76,2.6264200840168033,59767519.978188396,0.05108335040870803
7.93,6.76,2.7514400880176035,56809243.79944271,0.04855490923029291
7.93,6.76,2.876460092018404,53978674.068092585,0.04613561886161759
7.93,6.76,3.0014800960192036,51272007.90824574,0.04382222898140662
7.93,6.76,3.126500100020004,48685376.54427719,0.04161143294382666
7.93,6.76,3.251520104020804,46214871.363882154,0.03949989005460013
7.93,6.76,3.3765401080216044,43856566.77278969,0.03748424510494845
7.93,6.76,3.5015601120224042,41606540.154906034,0.03556114543154362
7.93,6.76,3.6265801160232045,39460889.22394803,0.03372725574696413
7.93,6.76,3.751600120024005,37415747.02723619,0.03197927096344974
7.93,6.76,3.876620124024805,35467294.83904189,0.030313927212856317
7.93,6.76,4.001640128025605,33611773.159564435,0.02872801124749097
7.93,6.76,4.126660132026406,31845491.016086906,0.02721836838981787
7.93,6.76,4.251680136027206,30164833.744986206,0.025781909183748893
7.93,6.76,4.376700140028006,28566269.41690971,0.024415614886247616
7.93,6.76,4.501720144028806,27046354.052467823,0.023116541925186175
7.93,6.76,4.626740148029606,25601735.76210098,0.021881825437693146
7.93,6.76,4.751760152030406,24229157.931270376,0.020708681992538783
7.93,6.76,4.876780156031207,22925461.560685337,0.019594411590329347
7.93,6.76,5.001800160032007,21687586.86084126,0.01853639902636005
7.93,6.76,5.126820164032807,20512574.190603152,0.017532114692823206
7.93,6.76,5.251840168033607,19397564.420872435,0.01657911488963456
7.93,6.76,5.376860172034407,18339798.79643882,0.015675041706357966
7.93,6.76,5.501880176035208,17336618.361882113,0.014817622531523173
7.93,6.76,5.6269001800360074,16385463.010799617,0.014004669239999672
7.93,6.76,5.751920184036808,15483870.211629726,0.01323407710395703
7.93,6.76,5.876940188037608,14629473.457880944,0.01250382346827431
7.93,6.76,6.001960192038408,13820000.485603772,0.01181196622701177
7.93,6.76,6.1269801960392085,13053271.296428427,0.011156642133699511
7.93,6.76,6.252000200040008,12327196.020386823,0.010536064974689592
7.93,6.76,6.377020204040808,11639772.649013259,0.009948523631635264
7.93,6.76,6.502040208041609,10989084.665840734,0.009392380056274132
7.93,6.76,6.627060212042409,10373298.598347493,0.00886606717807478
7.93,6.76,6.752080216043209,9790661.51263725,0.00836808676293782
7.93,6.76,6.877100220044009,9239498.469627444,0.007897007238997816
7.93,6.76,7.002120224044809,8718209.959253762,0.007451461503635694
7.93,6.76,7.12714022804561,8225269.32715195,0.007030144724061496
7.93,6.76,7.25216023204641,7759220.206432182,0.0066318121422497284
7.93,6.76,7.377180236047209,7318673.965497732,0.006255276893587805
7.93,6.76,7.50220024004801,6902307.181363385,0.005899407847319133
7.93,6.76,7.62722024404881,6508859.146584969,0.005563127475713648
7.93,6.76,7.752240248049611,6137129.416703517,0.005245409757866254
7.93,6.76,7.8772602520504105,5785975.404028619,0.004945278123101383
7.93,6.76,8.00228025605121,5454310.022616798,0.004661803438134015
7.93,6.76,8.12730026005201,5141099.38843951,0.004394102041401291
7.93,6.76,8.25232026405281,4845360.577965485,0.0041413338273209276
7.93,6.76,8.37734026805361,4566159.447699174,0.003902700382648867
7.93,6.76,8.50236027205441,4302608.516610464,0.0036774431765901404
7.93,6.76,8.627380276055211,4053864.9128557313,0.0034648418058595993
7.93,6.76,8.75240028005601,3819128.385716459,0.0032642122954841526
7.93,6.76,8.87742028405681,3597639.383266963,0.003074905455783729
7.93,6.76,9.002440288057612,3388677.1959190387,0.002896305295657298
7.93,6.76,9.12746029205841,3191558.165673784,0.002727827492028875
7.93,6.76,9.252480296059211,3005633.960636205,0.0025689179150736796
7.93,6.76,9.377500300060012,2830289.9141107276,0.0024190512086416475
7.93,6.76,9.50252030406081,2664943.4273921037,0.0022777294251214563
7.93,6.76,9.627540308061612,2509042.435193696,0.002144480713840766
7.93,6.76,9.752560312062412,2362063.9325092183,0.002018858061973691
7.93,6.76,9.877580316063213,2223512.5615824815,0.0019004380868226337
7.93,6.76,10.002600320064012,2092919.2575607179,0.0017888198782570238
7.93,6.76,10.127620324064813,1969839.9513264126,0.001683623890022575
7.93,6.76,10.252640328065613,1853854.3279398512,0.0015844908785810695
7.93,6.76,10.377660332066412,1744564.639077066,0.0014910808881000565
7.93,6.76,10.502680336067213,1641594.5678133527,0.0014030722801823528
7.93,6.76,10.627700340068014,1544588.1440807255,0.001320160806906603
7.93,6.76,10.752720344068813,1453208.7091155131,0.0012420587257397548
7.93,6.76,10.877740348069613,1367137.927209849,0.001168493954880213
7.93,6.76,11.002760352070414,1286074.8430860653,0.0010992092675949276
7.93,6.76,11.127780356071213,1209734.9832252664,0.0010339615241241593
7.93,6.76,11.252800360072014,1137849.499499443,0.0009725209397431137
7.93,6.76,11.377820364072814,1070164.3534799465,0.0009146703875896979
7.93,6.76,11.502840368073615,1006439.5398226175,0.0008602047348911261
7.93,6.76,11.627860372074414,946448.3471611354,0.0008089302112488337
7.93,6.76,11.752880376075215,889976.6549745635,0.0007606638076705671
7.93,6.76,11.877900380076015,836822.2649316676,0.0007152327050698014
7.93,6.76,12.002920384076814,786794.265253501,0.0006724737309858983
7.93,6.76,12.127940388077615,739712.4266759357,0.0006322328433127656
7.93,6.76,12.252960392078416,695406.6286353974,0.0005943646398593141
7.93,6.76,12.377980396079215,653716.3143433414,0.0005587318926011465
7.93,6.76,12.503000400080015,614489.9734578864,0.000525205105519561
7.93,6.76,12.628020404080816,577584.6511040909,0.0004936620949607614
7.93,6.76,12.753040408081615,542865.482037602,0.00046398759148512993
7.93,6.76,12.878060412082416,510205.2487893385,0.00043607286221310985
7.93,6.76,13.003080416083217,479483.9626715506,0.000409815352710727
7.93,6.76,13.128100420084015,450588.4665678367,0.0003851183474938775
7.93,6.76,13.253120424084816,423412.0584711634,0.00036189064826595163
7.93,6.76,13.378140428085617,397854.13477490237,0.0003400462690383781
7.93,6.76,13.503160432086418,373819.8523618509,0.00031950414731782127
7.93,6.76,13.628180436087217,351219.8085753883,0.0003001878705772549
7.93,6.76,13.753200440088017,329969.73819513764,0.0002820254172608014
7.93,6.76,13.878220444088818,309990.22657668625,0.0002649489116040053
7.93,6.76,14.003240448089617,291206.4381510842,0.0002488943915821232
7.93,6.76,14.128260452090418,273547.85951496963,0.00023380158932903388
7.93,6.76,14.253280456091218,256948.0563761806,0.00021961372339844497
7.93,6.76,14.378300460092017,241344.4436525902,0.00020627730226717114
7.93,6.76,14.503320464092818,226678.06805380376,0.00019374193850752458
7.93,6.76,14.628340468093619,212893.402505978,0.00018196017308203248
7.93,6.76,14.753360472094418,199938.1518096904,0.00017088730923905162
7.93,6.76,14.878380476095218,187763.06894929125,0.00016048125551221474
7.93,6.76,15.003400480096019,176321.78149960577,0.0001507023773500904
7.93,6.76,15.12842048409682,165570.62760224415,0.000141513356924995
7.93,6.76,15.253440488097619,155468.50100911074,0.00013287906069154765
7.93,6.76,15.37846049209842,145976.70471501717,0.00012476641428633945
7.93,6.76,15.50348049609922,137058.81272462336,0.00011714428438001997
7.93,6.76,15.628500500100019,128680.53952126991,0.0001099833671121965
7.93,6.76,15.75352050410082,120809.61682665584,0.0001032560827578255
7.93,6.76,15.87854050810162,113415.67726078926,9.693647629127287e-05
7.93,6.76,16.00356051210242,106470.14453120896,9.100012353094783e-05
7.93,6.76,16.128580516103224,99946.12979918794,8.54240425634085e-05
7.93,6.76,16.253600520104023,93818.33388848662,8.018661016109967e-05
7.93,6.76,16.37862052410482,88062.95501930306,7.526748292248124e-05
7.93,6.76,16.503640528105624,82657.60176631442,7.064752287719181e-05
7.93,6.76,16.628660532106423,77581.21095524878,6.630872731217845e-05
7.93,6.76,16.753680536107222,72813.9702272101,6.223416258735906e-05
7.93,6.76,16.878700540108024,68337.24501407052,5.8407901721427797e-05
7.93,6.76,17.003720544108823,64133.50968167985,5.4814965539897303e-05
7.93,6.76,17.128740548109622,60186.282610409224,5.144126718838395e-05
7.93,6.76,17.253760552110425,56480.064994711385,4.827355982453965e-05
7.93,6.76,17.378780556111224,53000.28315494541,4.529938731191916e-05
7.93,6.76,17.503800560112023,49733.23416570475,4.25070377484656e-05
7.93,6.76,17.628820564112825,46666.03461535376,3.988549967124253e-05
7.93,6.76,17.753840568113624,43786.57232139156,3.742442078751415e-05
7.93,6.76,17.878860572114423,41083.46083570916,3.511406909034971e-05
7.93,6.76,18.003880576115225,38545.996582760854,3.294529622458193e-05
7.93,6.76,18.128900580116024,36164.118482166035,3.090950297621029e-05
7.93,6.76,18.253920584116823,33928.36991533585,2.8998606765244313e-05
7.93,6.76,18.378940588117626,31829.86290336917,2.7205011028520658e-05
7.93,6.76,18.503960592118425,29860.24437072195,2.5521576385232435e-05
7.93,6.76,18.628980596119224,28011.664376038105,2.394159348379325e-05
7.93,6.76,18.754000600120026,26276.74619805696,2.2458757434236717e-05
7.93,6.76,18.879020604120825,24648.558170692595,2.1067143735634696e-05
7.93,6.76,19.004040608121624,23120.5871672403,1.9761185613025898e-05
7.93,6.76,19.129060612122426,21686.71363921628,1.8535652683090836e-05
7.93,6.76,19.254080616123225,20341.188120589057,1.7385630872298338e-05
7.93,6.76,19.379100620124028,19078.609113136932,1.630650351550165e-05
7.93,6.76,19.504120624124827,17893.90227337917,1.5293933566990746e-05
7.93,6.76,19.629140628125626,16782.300825979553,1.4343846859811583e-05
7.93,6.76,19.75416063212643,15739.32713274298,1.3452416352771778e-05
7.93,6.76,19.879180636127227,14760.775350314645,1.2616047307961235e-05
7.93,6.76,20.004200640128026,13842.695113461317,1.1831363344838733e-05
7.93,6.76,20.12922064412883,12981.376184386796,1.1095193319988715e-05
7.93,6.76,20.254240648129628,12173.33401190498,1.0404558984534171e-05
7.93,6.76,20.379260652130426,11415.296147481808,9.756663373916076e-06
7.93,6.76,20.50428065613123,10704.189468174407,9.148879887328553e-06
7.93,6.76,20.629300660132028,10037.128159341453,8.578742016531157e-06
7.93,6.76,20.754320664132827,9411.402412690335,8.043933686060115e-06
7.93,6.76,20.87934066813363,8824.467797769626,7.542280169033869e-06
7.93,6.76,21.00436067213443,8273.935267414916,7.071739544799074e-06
7.93,6.76,21.129380676135227,7757.561759925017,6.630394666602578e-06
7.93,6.76,21.25440068013603,7273.241362885244,6.2164456093036275e-06
7.93,6.76,21.37942068413683,6818.997005576313,5.828202568868644e-06
7.93,6.76,21.504440688137628,6392.972648815839,5.464079187022085e-06
7.93,6.76,21.62946069213843,5993.425942879046,5.122586275964996e-06
7.93,6.76,21.75448069613923,5618.72132584596,4.802325919526461e-06
7.93,6.76,21.879500700140028,5267.323536325289,4.501985928483153e-06
7.93,6.76,22.00452070414083,4937.791516017824,4.220334629075063e-06
7.93,6.76,22.12954070814163,4628.772679010049,3.956215964965853e-06
7.93,6.76,22.25456071214243,4338.997526034078,3.7085448940462206e-06
7.93,6.76,22.37958071614323,4067.2745831998927,3.476303062564011e-06
7.93,6.76,22.50460072014403,3812.4856459028874,3.258534740087938e-06
7.93,6.76,22.62962072414483,3573.581309738506,3.054342999776501e-06
7.93,6.76,22.75464072814563,3349.5767713199484,2.8628861293332894e-06
7.93,6.76,22.87966073214643,3139.5478828979553,2.6833742588871412e-06
7.93,6.76,23.004680736147233,2942.627445627504,2.5150661928440205e-06
7.93,6.76,23.12970074014803,2758.0017272171444,2.357266433518927e-06
7.93,6.76,23.25472074414883,2584.907190536499,2.2093223850739307e-06
7.93,6.76,23.379740748149633,2422.627420549072,2.070621726965019e-06
7.93,6.76,23.504760752150432,2270.4902376827977,1.940589946737434e-06
7.93,6.76,23.62978075615123,2127.864986453146,1.8186880226095264e-06
7.93,6.76,23.754800760152033,1994.159988815519,1.704410246850871e-06
7.93,6.76,23.879820764152832,1868.8201523466776,1.5972821814928868e-06
7.93,6.76,24.00484076815363,1751.3247239419031,1.496858738411883e-06
7.93,6.76,24.129860772154434,1641.1851802675249,1.4027223762970299e-06
7.93,6.76,24.254880776155233,1537.9432467288789,1.3144814074605802e-06
7.93,6.76,24.37990078015603,1441.169037203789,1.2317684078664864e-06
7.93,6.76,24.504920784156834,1350.4593072532482,1.1542387241480753e-06
7.93,6.76,24.629940788157633,1265.435813955373,1.0815690717567292e-06
7.93,6.76,24.754960792158432,1185.7437759174434,1.0134562187328577e-06
7.93,6.76,24.879980796159234,1111.0504274059608,9.496157499196247e-07
6.76,5.19,0.001,68752303.97383046,0.04379127641645254
6.76,5.19,0.12602000400080016,71116344.83095789,0.04529703492417702
6.76,5.19,0.2510400080016003,72903959.05384493,0.04643564270945539
6.76,5.19,0.37606001200240047,74178787.57099247,0.04724763539553663
6.76,5.19,0.5010800160032006,74998713.2242372,0.04776988103454601
6.76,5.19,0.6261000200040008,75416335.5598073,0.048035882522170274
