source_id,x,y,z,R,phi,U,V,eU,eV,Dist,e_mu,ruwe,rv_kms,rv_error_kms,rv_source,rv_epochs
3112550812164329856,-9.686722828331312,-1.0813087027193307,0.06590475575295102,9.746888101516891,-3.0304249569327113,-23.116649893434378,10.32429978115232,0.8818479314319294,0.7138920972520849,1.88,0.039,1.2068065,53.096,1.0,veloce_dr1_vgamma,71.0
3106015688704277504,-10.41128607579586,-1.5993769508160214,-0.03284396287267043,10.533417507288997,-2.989164709479725,3.0126356116521116,-6.483178631109354,0.9802649813356752,0.49522887874571453,2.77,0.041,1.1610919,47.899,1.0,veloce_dr1_vgamma,30.0
3112024798930085120,-13.868105003402288,-4.071691715971076,0.07607277457432236,14.453477429854003,-2.856016643788074,-20.277036011689926,-17.749386051030797,3.11606386970449,1.4168088159973544,7.02,0.112,1.1520436,102.47686,2.8356678,gaia_source_rvs,15.0
3105860283909081728,-12.365474372231395,-3.0087639193767255,-0.09196716431349006,12.726256982037357,-2.902911115721005,6.684606057041606,-10.536333131952034,2.6478553257291932,1.050667047851867,5.18,0.057,0.855873,64.89668,2.594617,gaia_vari_cepheid,8.0
3108952930940276992,-10.906120435686422,-2.007093157072933,0.0643810075144923,11.08926895240917,-2.959595419244384,10.740356125713122,-31.210613014034152,2.6733433450223223,1.2653582687265632,3.41,0.041,0.8712301,57.241394,2.706506,gaia_source_rvs,11.0
3102810199992768512,-12.785000939482309,-3.3837474751659804,-0.11533919798419229,13.225203060756975,-2.882859587135608,1.1073519829681944,15.845883807798998,4.741622656702926,2.5628301181882436,5.74,0.108,1.2021749,64.062935,4.902671,gaia_source_rvs,11.0
3102246837723495296,-11.877987135288517,-2.7685532187697683,-0.23885866456990326,12.196370989406642,-2.9125984332487302,-17.93525628809279,3.8203593515746093,3.1251749625428924,3.3873587413334816,4.65,0.185,1.173747,78.79689,2.3428733,gaia_vari_cepheid,10.0
3102535635624415872,-11.69441341869823,-2.673905335572114,-0.02533209530783934,11.996210858059735,-2.916808627715734,-7.914888976820472,-2.4519020338085227,1.6206553958466898,0.9934994732935705,4.44,0.072,1.162529,71.20322,1.655313,gaia_vari_cepheid,13.0
3102472306328682240,-11.08205383396316,-2.240035159144042,-0.03180841405474195,11.30617860698561,-2.942148157522933,2.1575265547883116,0.2986873443288971,3.0972159665915973,1.7112246712001409,3.69,0.075,1.2929585,55.210423,3.106495,gaia_source_rvs,10.0
3101827825013516288,-13.831387840157934,-4.373289206851908,0.0765818934228569,14.50630718245123,-2.8353533847009813,7.789838618609553,2.549090528266305,4.724123179668855,2.2523772607137813,7.17,0.111,1.1459037,73.116615,4.5741663,gaia_source_rvs,11.0
3101752439748121216,-12.782118862098413,-3.6372671428469814,0.08195512486847512,13.289555104413626,-2.864361401426691,-24.656099382464596,-29.97772985138434,4.08178072749025,1.7286479043026184,5.89,0.108,1.0574843,108.24933,4.043483,gaia_source_rvs,9.0
3099211640177654656,-11.216847247707323,-2.5442614177132565,-0.19765121086932697,11.501779355389479,-2.91854182690437,13.619637536672405,-10.701989859987634,2.61547304014326,1.300981307406443,3.99,0.069,1.181046,54.526123,2.791173,gaia_source_rvs,12.0
3050543819559526912,-16.493424257503037,-7.21503632666197,-0.8032592326067454,18.00249407535082,-2.729224796515675,9.746915382855672,14.215345293075615,2.7851636047916517,3.0811082788516724,11.06,0.131,1.1059922,87.97799,2.1760194,gaia_source_rvs,19.0
3002240006005238528,-14.45641210856936,-5.457750590560957,-1.0762584762228968,15.452342623743473,-2.78060445694321,5.740045041217628,0.7249528805028262,3.414063210018481,2.151465705703583,8.41,0.11,1.0533363,86.38038,3.2381232,gaia_source_rvs,29.0
3050900542361354112,-12.871967142319985,-4.089248086150725,-0.20320761950122646,13.505905672077407,-2.8339898677081323,7.718628057135228,4.504784205512408,3.1812668750461235,2.1340906273083906,6.25,0.113,1.0303563,70.44542,2.8591883,gaia_source_rvs,10.0
3050824676059815168,-13.727405216450546,-4.902159439844809,-0.2519163484180377,14.576447480449179,-2.798600065720062,4.3956087691166275,-5.438283104525965,4.126898018575233,2.685722607058559,7.43,0.168,1.1310362,84.772575,3.4022233,gaia_source_rvs,13.0
3052092481686246016,-12.323801695004075,-3.687056769725463,0.10487955463572529,12.863532790060578,-2.850886700355764,-15.743744317901074,2.813379369744439,1.7046200907010784,1.9977253543280689,5.57,0.092,1.3941098,88.41401,1.5992174,gaia_vari_cepheid,15.0
3051692843568009600,-13.29053815506841,-4.572658305429267,-0.0011646948499521347,14.055163052399658,-2.810225031415833,-2.379591581667832,-5.6976158329563305,3.147669747100866,2.9190176635807115,6.88,0.193,1.3908494,88.7,2.0,melnik2015_hrv,
3050050207554658048,-10.274567993638051,-1.8974873131567342,-0.08530116269742158,10.448311134316503,-2.9589721887948506,-15.47297257965751,9.391298873602523,0.9382263453555862,0.9916245442901065,2.85,0.049,1.379062,60.494,1.0,veloce_dr1_vgamma,61.0
3050117174686674560,-15.839624630849535,-6.935607006548339,-0.8424976097243799,17.29151100961098,-2.728876434476446,12.069026089098235,3.174253460506975,2.513077860389872,2.2309420033168244,10.39,0.118,1.0764494,89.74157,1.9720303,gaia_source_rvs,15.0
3050091885919345024,-11.756032951145476,-3.2628221005267393,-0.4005848571504966,12.200422894641969,-2.870862398371952,-3.5099360051459723,-10.40109163714638,2.0638560809430215,1.6607857667991457,4.88,0.111,1.3491721,78.66355,1.3838949,gaia_source_rvs,11.0
2953155500537706752,-13.852042630189578,-5.319269300346498,-0.7022872490112322,14.838251612578826,-2.7749496694174116,9.219866174439353,-7.1045666217821974,2.1539848778605544,1.7058955244921021,7.83,0.112,1.08289,84.74966,1.2978504,gaia_vari_cepheid,15.0
3049261303661303552,-12.779763874070316,-4.320815401690343,-0.4617510575382742,13.490434033509715,-2.8155598498719865,-8.959149312224596,-6.014159174483211,2.5971099698459117,1.6568734758187407,6.35,0.066,1.3416518,92.774956,2.732158,gaia_source_rvs,15.0
2952531635068093952,-12.973412584055371,-4.533056580122425,-0.8936502558133504,13.742562935446847,-2.805442410634088,-34.13481575597498,2.626994273536411,1.3905106425901625,3.3121478259016666,6.68,0.123,0.9990458,112.37017,0.7543566,gaia_vari_cepheid,18.0
3049542336261877760,-12.902646989728986,-4.5013361954933915,-0.22428556517504922,13.665296443415393,-2.8059255790867894,-10.18963649390545,-6.025241375241052,3.274730419255361,2.6280732265424613,6.55,0.111,1.1047298,95.784676,3.2586877,gaia_source_rvs,14.0
3049028207194964224,-12.122681444922868,-3.7642839563444337,-0.428151574353944,12.693669253571613,-2.840516487557999,2.510570534184015,-9.702673937399595,4.422926563363388,2.4790152572396256,5.49,0.107,1.0471436,78.44326,4.7768083,gaia_source_rvs,11.0
3054600330268450560,-10.458720296077464,-2.2061553505273017,0.21209282329929297,10.688870457735135,-2.9337009836255414,-8.49963808379592,-23.17433304555209,0.4121923823109826,0.29188368371138673,3.2,0.031,1.0083741,74.19202,0.17809662,gaia_vari_cepheid,29.0
2952714394517032320,-13.497874279121312,-5.2351634838857315,-0.7318494030813348,14.477553203424096,-2.7716032605829932,10.001555926871513,-4.467404225080031,1.8883113176384485,1.3704137003656176,7.52,0.075,1.0875825,84.13091,1.6459893,gaia_vari_cepheid,13.0
3047753667061711104,-10.318081405351313,-2.138982986163808,0.16879959428597743,10.53745947098041,-2.9371836631618216,-28.135556620501575,-18.355400339194375,2.40882597986871,2.012025222823355,3.05,0.093,1.2060782,87.94427,2.4899597,gaia_source_rvs,19.0
3045720399486222720,-13.101875425829054,-5.020881997855213,-0.3310343236846724,14.030979855674008,-2.775636199456825,-8.600928541605365,5.420775612012534,2.643440648416999,3.7665045730572717,7.06,0.151,1.131042,95.01402,2.400936,gaia_vari_cepheid,15.0
3045301790490616960,-10.098720441639662,-2.0089168833045963,-0.07656316667312729,10.296596602878886,-2.9452282062820867,-11.96233235466453,-11.763638250815632,0.9725301884112594,0.7944948428168477,2.8,0.038,1.2596873,69.07755,1.1371568,gaia_vari_cepheid,10.0
2948956087674963968,-12.84066594599609,-4.855283694591389,-0.7211056825828659,13.727945282948525,-2.7800914205740526,15.411547520058427,1.5202021580433893,2.5166181007428685,2.0342400527970725,6.79,0.104,1.1912813,72.198395,2.3636477,gaia_source_rvs,22.0
3046774762417915136,-9.073732017900715,-0.9568519303134027,0.012579122887828736,9.124043969053474,-3.036527993134136,-5.303986133507932,-1.8403757825313107,1.5569013843550084,1.3289499467770463,1.33,0.043,1.289625,39.401543,2.0493536,gaia_vari_cepheid,29.0
3044920809710753536,-12.349459960833912,-4.350946906147371,-0.18497695472580428,13.093506035602278,-2.8028535840801805,-3.143244837768379,5.737621689227694,1.5927029271704325,2.013659442604276,6.05,0.088,1.0131688,82.77772,1.3066084,gaia_source_rvs,13.0
2949440564287527552,-12.31052534574166,-4.310410842489979,-0.4745747586992887,13.043338373254102,-2.804792864933652,0.12416706154277896,-0.004929215012509758,2.2200817294023723,1.5451854187918548,6.01,0.054,1.2427129,81.94731,2.521159,gaia_source_rvs,14.0
3044755371873445248,-13.340817246398476,-5.469247514170568,-0.37558880421144875,14.418393571166794,-2.75252670985545,-0.5041396843673757,-0.21437987021670324,1.3075644911771045,1.7879538210673256,7.55,0.072,1.3595319,93.82666,0.6865633,gaia_vari_cepheid,14.0
2948568273607650560,-14.323064267267675,-6.510900963896389,-0.7026124756818409,15.733467556961086,-2.7149410201773474,27.044320971732414,-1.3842171457553434,3.028423992050487,2.3311042527305696,9.0,0.129,1.0289932,77.44343,2.3172042,gaia_source_rvs,12.0
3033127521015342464,-12.59971982234717,-4.765395763900446,-0.03165104539282466,13.470780838104691,-2.7800068414297763,-2.409864687257599,-0.9382115701536407,0.8614985885812682,1.0976900544570996,6.52,0.045,1.2217183,89.40119,0.63955903,gaia_vari_cepheid,37.0
3044465577537521792,-15.37559008361529,-7.790638925504778,-0.5480036197313399,17.23667094560197,-2.67260835266446,38.94071012087028,-9.776999754481324,3.364176359905618,1.825943332563666,10.64,0.112,1.0309087,77.29949,2.9649286,gaia_source_rvs,36.0
3044483895581000192,-9.914638720275335,-1.9064737074836693,-0.10127846150624792,10.096271735195595,-2.9516226109762145,22.91246690590344,-12.7228957456596,1.6963531104362315,1.2080784312502062,2.6,0.037,1.1947569,39.761032,2.0967255,gaia_vari_cepheid,17.0
2940212053953709312,-22.649472134788073,-15.7840730559753,-4.957189972088745,27.60680260770716,-2.532960482850061,30.929790736003948,-60.81031769639168,2.352457029118443,1.4929515145608787,22.0,0.116,1.155965,126.71395,1.7920841,gaia_vari_cepheid,45.0
3032364185065814272,-13.677127623654062,-6.1412999694954,-0.3525145272351214,14.992644374794102,-2.7195542309264917,-1.8105047605333542,-10.366590331960339,2.1845872732871756,1.9073498263685325,8.27,0.081,1.0865059,104.80336,2.0542405,gaia_source_rvs,21.0
2936274153063501824,-10.0229558502602,-2.089528540375095,-0.14282366689486425,10.238445853610168,-2.9360621810976615,-0.15337115426847503,-7.683087857359908,0.8587101928897092,0.7361448626349129,2.81,0.047,1.1072392,58.36256,0.9590107,gaia_source_rvs,18.0
2936165984303583360,-15.022846259964709,-7.671156762701578,-0.7858360217357155,16.868092833171087,-2.6694750999368018,2.651929590753042,-9.930131813472059,2.727113066514547,2.5964735383287127,10.33,0.115,1.0891571,110.53614,2.3392518,gaia_source_rvs,25.0
2936063665309240576,-14.454379743103843,-7.144906218269892,-0.4599973546351817,16.123857436287462,-2.682509522581907,2.941366055954015,0.02778997284463003,3.1588521727365664,2.8699100211475357,9.54,0.112,1.0245713,103.55139,2.9198172,gaia_source_rvs,25.0
3032164280111730048,-10.091423554388502,-2.205607517046306,-0.09330717237547737,10.329643453349115,-2.926413826911514,8.22147284264652,-18.50233598535209,0.9392147878785835,0.598759779856385,2.94,0.053,1.0889169,59.569782,0.84811974,gaia_vari_cepheid,22.0
2936037173951564288,-13.22101198893181,-5.807310432187569,-0.39244990948029707,14.440222036633413,-2.7277155138988283,-1.7111703419635957,-9.143660972632148,4.108382520471535,5.037308461166463,7.72,0.216,1.0842018,101.50842,2.9191997,gaia_source_rvs,26.0
3031875585286182144,-9.988788927573086,-2.124829430920275,0.012453011768411012,10.212286930463307,-2.931995410348311,-23.914716639213403,6.094731918075837,0.5282631696064494,1.090151096033818,2.81,0.045,1.1487715,68.56735,0.63084245,gaia_vari_cepheid,14.0
3039967784706458880,-11.944739449792642,-4.39730465923167,0.6131595735382731,12.728436227185695,-2.788852090488271,-14.077040883618656,-0.9608606170366158,3.060042917982387,3.2799280724103945,5.84,0.107,0.96594,95.23907,3.054117,gaia_vari_cepheid,20.0
3031419601502352768,-10.373696204986626,-2.5970335309374675,-0.07806897458880296,10.693837296039595,-2.896286539276128,-5.41876311425623,-4.2631583705975515,3.594092612043335,2.6717446384688066,3.42,0.057,1.0312276,67.04117,4.428226,gaia_source_rvs,21.0
2935212334069317248,-13.911241266727973,-6.7720662913213685,-0.3909792916980717,15.47202363736452,-2.688556395727976,3.288489147386969,-11.871315302879168,3.7869609616499567,2.9867980392674562,8.9,0.114,1.0859419,105.54761,3.5662968,gaia_source_rvs,15.0
3031200729968921344,-11.92719538732057,-4.4798974065743,-0.04835362491470269,12.7407798262411,-2.7822929135287824,23.531445828730984,-6.260751910013283,3.1308567318605993,2.0151412434775784,5.86,0.107,1.0723246,66.262764,3.0428421,gaia_source_rvs,19.0
2935055065243490048,-12.434892479474234,-5.109606387412928,-0.386932288427101,13.443757972024633,-2.7517176799390546,-16.87254049752445,-0.3906862274743901,1.500267759635982,3.518938146677043,6.68,0.119,1.0205283,105.17861,0.4941635,gaia_vari_cepheid,18.0
2934506447605426944,-11.324989480183302,-3.8212542973442063,-0.46091785051482964,11.95229564273048,-2.8161704945139108,14.826658367826946,-13.81349645386112,0.9558134268447684,0.7193938363892939,4.99,0.038,1.2062722,69.3039,0.8745531,gaia_vari_cepheid,26.0
2934542967702668672,-10.735436820552462,-3.137990212941174,-0.33350482910899965,11.184658524272796,-2.857213073217663,-9.332934596475562,-21.684364686846152,0.8384513799668395,0.9086115948155309,4.08,0.054,1.150237,86.68194,0.59835774,gaia_source_rvs,27.0
2934712880912798464,-12.619247863514937,-5.541402497331098,-0.38891768307453783,13.782327752533446,-2.7278207341020693,-15.644921625934924,-2.4973211348340953,2.269826436733871,1.9562919773291039,7.13,0.056,1.1990076,109.044846,2.396835,gaia_source_rvs,21.0
2932737092877188352,-12.576540122700846,-5.539733057048177,-0.8291758466409292,13.742561762686627,-2.7266824625277746,15.604918378139645,7.056833737759661,4.596154048658488,3.178822802759563,7.14,0.084,1.0662609,76.095215,4.8343554,gaia_vari_cepheid,21.0
3028237786647550464,-11.36025916522713,-4.02615243709607,0.08808771068792703,12.05260933357842,-2.800997413219173,2.406512304129977,-1.929884308363853,2.149992644951978,2.8050388819196788,5.15,0.119,1.1232835,76.82921,1.7464938,gaia_source_rvs,20.0
2934255449716149760,-12.370102460237074,-5.305570687765339,-0.5251969367261434,13.459885408116895,-2.736421010194866,-0.8755297193673124,5.487093724878974,3.9089110362545414,3.745391771869047,6.8,0.113,1.1066186,89.85475,4.1065154,gaia_source_rvs,24.0
3027837358256113792,-12.188649154544976,-5.142354318987888,-0.12522901130389558,13.229020226555077,-2.742353221566889,-18.14935967904543,-3.571277268282614,3.0740818530161347,3.602618677842968,6.54,0.11,1.0397446,107.709404,3.0166998,gaia_source_rvs,22.0
3027746854704868608,-9.91020943984846,-2.2541420699773185,0.015486136883091636,10.163336441016954,-2.917941263272497,-21.202010901626437,-11.25157820695378,0.7838813659678524,2.30941915863649,2.86,0.123,1.0075736,77.48371,0.29677334,gaia_vari_cepheid,17.0
2931247014102560000,-10.230472035454426,-2.6671117734562957,-0.21864989534054902,10.572418989064149,-2.886566494054586,4.2757028706983276,2.1239552118491645,2.749564314009137,2.247956444270788,3.39,0.057,1.2118949,55.06125,3.4455998,gaia_source_rvs,25.0
2932101334643047680,-12.509355734171589,-5.620251610348232,-0.898752862249998,13.713905681740469,-2.719334430981848,8.964156935649491,9.861891382647826,1.8948086386698233,3.0010532337161506,7.17,0.112,1.0651358,80.89588,1.6047136,gaia_vari_cepheid,26.0
3027495856819349248,-11.420035647076475,-4.218878095520706,0.15886996032806805,12.174405388574911,-2.7877161689478074,-13.193102774527565,-3.307165921416498,1.9928855626443454,2.5953944095497685,5.34,0.09,1.2132269,92.889496,2.0009174,gaia_vari_cepheid,15.0
3029446630962736896,-11.613329372752801,-4.5185809143781395,0.5588202701434524,12.461420167855081,-2.770530380234097,13.81182859730637,-16.380049052410016,0.7533527794311341,0.756365938714484,5.72,0.045,0.87826747,80.00182,0.19812416,gaia_vari_cepheid,20.0
2931897169073977216,-13.500682686484335,-7.042235772133541,-1.2986051561656884,15.226999628011264,-2.6607984553726833,13.224267313702903,17.107740523373934,3.8679670063732274,3.6494916410372147,8.94,0.109,1.0371578,85.12788,3.9805741,gaia_source_rvs,33.0
2930525287803260288,-12.837948839316379,-6.321498128922201,-0.3896957564605102,14.309936023437409,-2.6840377332055767,-12.733469835769654,-14.76214500329803,4.296821141679597,3.4700576342704963,7.88,0.094,1.1673508,118.57007,4.7192497,gaia_source_rvs,32.0
2930138465868534528,-14.336636170875039,-8.375249709826662,-0.5991504978870087,16.60373284529699,-2.612882901046742,1.6171322013818386,-4.645217844588473,2.3473388495267558,3.4369138529985945,10.43,0.114,1.104521,116.231544,1.8365481,gaia_source_rvs,30.0
2930603731082999296,-11.131930400782299,-4.048368699083223,-0.1348242433353985,11.845216906902884,-2.7927903896223514,-20.397674374904724,-15.468762649292387,0.9906624070010573,1.3225464539986647,5.03,0.046,0.99217397,103.09156,1.0570407,gaia_source_rvs,21.0
3027132193338351360,-10.646936562197748,-3.4100512950301805,0.17797811991067086,11.179700711298143,-2.8316314405560727,-14.480744551446461,10.71373357565298,1.2429372157940406,1.3748792727763663,4.23,0.038,1.114552,74.32481,1.4860134,gaia_source_rvs,44.0
5718760258978008320,-11.039432769467696,-3.995647567042422,0.30477924439862,11.740284296030026,-2.794317888887758,-8.137921484424528,-12.734888308166575,1.0946123450760938,1.1890651522459892,4.94,0.041,1.1937104,89.71223,1.2286822,gaia_source_rvs,18.0
2930404204085876864,-12.841760698508113,-6.49024057044044,-0.15019672936318768,14.388677510457264,-2.6736334697435407,4.377828626818411,-9.196564017594966,2.070520724823703,2.804229936823011,8.01,0.11,1.0346358,101.94431,1.7376661,gaia_source_rvs,36.0
2929903204735986304,-12.214732646008372,-5.651539696963855,-0.5028625509606371,13.45881103812001,-2.7082423797734236,-0.1286893467886719,-3.1034598756758953,2.655213653841372,2.843476216148866,6.98,0.099,1.078841,96.647095,2.5993695,gaia_source_rvs,35.0
2928335747830554240,-14.442051751625922,-8.909695702470398,-0.9588048741457224,16.969252673799776,-2.588819513161426,-3.6059343969430295,-0.19610859050311547,3.5826399399091535,4.175397578986341,10.95,0.113,1.1510813,122.29053,3.5184762,gaia_source_rvs,23.0
5620483714972582528,-10.177556307068919,-2.877037869603721,-0.03989816003331254,10.576388763972902,-2.8660963121932124,34.58904499169258,-14.012956455268437,0.9938523783358173,0.5501458454473157,3.52,0.048,1.2546968,43.719677,0.78594226,gaia_vari_cepheid,24.0
5620438153958204544,-12.732410562817972,-6.543912082418837,-0.13165350162498607,14.315623076994793,-2.6668418561445724,-1.1300416402140503,9.102153848838384,2.8764057510300187,4.175769553468605,7.99,0.11,1.195405,98.84737,2.7859895,gaia_source_rvs,25.0
5716618479048161408,-10.526969522816106,-3.413676899759694,0.05466390090035427,11.066628994876991,-2.8280128620829212,-9.32144238922323,0.27634322842297365,0.6530291101284141,1.4691596132319131,4.16,0.058,1.1565766,75.99865,0.5885088,gaia_vari_cepheid,21.0
2928116120387181824,-13.082845827884697,-7.137513147131068,-0.7606721763528,14.90318586348801,-2.6421625542044285,10.596141428463618,-2.9677443296957904,1.2897356178352568,2.3550663448156834,8.71,0.077,1.1088215,97.060265,0.8801297,gaia_vari_cepheid,38.0
5619786177922254336,-12.131454792429516,-5.7664366784041645,-0.41475110588520697,13.43219964662549,-2.697875620850365,14.808582293784834,10.85141912873658,1.4272511056664616,1.7922481566583428,7.02,0.058,1.2902275,77.85748,1.364498,gaia_vari_cepheid,31.0
2928096226097916160,-14.757023481153716,-9.608992847184934,-0.9455376749764915,17.609727015504056,-2.5644114678275995,14.087079739461556,3.9083140478482505,4.084545782634141,4.556631334370958,11.7,0.124,1.0953743,109.17225,3.920755,gaia_source_rvs,29.0
5620362459452827904,-13.246181218399874,-7.416612428650369,-0.1454243424296125,15.181154659231316,-2.631176118493742,9.204467666258278,-6.7563556638124,2.622488164984514,3.1846550520053833,9.0,0.114,1.2962108,103.73399,2.4342644,gaia_vari_cepheid,21.0
5618221057484263680,-13.52369968978843,-7.93676373570996,-0.6896353121185989,15.680646411932909,-2.6108774547894718,19.89104352480372,-8.794403616855334,2.4084416921029037,2.8816577030324697,9.61,0.111,0.99690676,98.85012,1.8840553,gaia_source_rvs,24.0
5715479732904720896,-11.08887916270097,-4.398224662254561,0.057444001225806,11.929275806378525,-2.7639915073883627,-18.08248961856925,6.846771902122725,3.2594137229543603,4.26802169190495,5.29,0.107,1.1177659,91.46955,3.9924808,gaia_source_rvs,18.0
5620009310062726784,-12.352040140770164,-6.292681441159621,-0.21789055241206384,13.862565973120278,-2.6704178603931865,1.6863518032352909,15.144406699156775,2.0027854084312455,4.0612909125993335,7.57,0.111,1.0625497,91.02461,1.8478446,gaia_source_rvs,33.0
5715901567412202496,-9.864896615367634,-2.587697904701172,0.1926971887998355,10.19864528640381,-2.885058586022244,-26.151781146271798,-18.44855144327113,0.7519292588060533,1.9321447773183835,3.11,0.09,0.99569327,87.730774,0.8304853,gaia_vari_cepheid,8.0
5619550916791884032,-11.558758327021566,-5.185423274618551,-0.2308037851170997,12.668603261585162,-2.7198917461886376,-10.831174635133284,-9.56680740006621,2.090053073317398,5.143106212503583,6.21,0.168,1.1713067,103.417564,1.2790768,gaia_source_rvs,31.0
5619296379853773184,-12.761919192217295,-7.0913045524997855,-0.11772333500039861,14.599766495563836,-2.6344133514812826,0.5265505981956239,-0.08941595704078509,2.7398746555147584,3.6501669909452277,8.46,0.11,1.0508785,106.04071,2.6382074,gaia_source_rvs,32.0
5619192029327633664,-8.944640525623633,-1.2243661584591692,-0.02722606942679851,9.028048882378112,-3.0055554297214457,39.16464624286135,4.886035529245959,1.0180832858755033,1.1657595448969105,1.46,0.028,1.041055,5.954079,1.6094663,gaia_vari_cepheid,27.0
5617799532210968320,-11.25341640069931,-4.782287484266189,-0.4602483686297603,12.227414046710663,-2.7397532036133483,-2.486201880076977,-11.993862118760603,2.1534700642184306,3.85138062125885,5.72,0.154,1.1202086,93.39252,1.3129066,gaia_source_rvs,45.0
5611465073923671424,-13.377329637308474,-8.054720751787382,-1.2954915724495615,15.615104053911583,-2.5996178158968197,21.765610738677584,-6.9581093122544075,1.2403106515243416,1.6219658504199952,9.69,0.056,1.1478177,97.28,1.0,veloce_dr1_vgamma,20.0
5618781464810769408,-12.828924281672132,-7.246647183641263,-0.26030969816434185,14.73415059068736,-2.627406272307284,-8.20402533867365,14.049069211603609,2.7805866759582067,5.123640924055489,8.63,0.114,1.2889872,108.4404,2.9368198,gaia_source_rvs,35.0
5617745003307988608,-12.879164356678341,-7.348708404522366,-0.7323155052495737,14.828229487738295,-2.623079740750211,14.849743754062812,5.6347513842131605,2.8591631491829665,3.947927012943845,8.77,0.111,1.0686105,91.95894,2.76499,gaia_source_rvs,46.0
5619369359933924992,-12.528583221750877,-6.809366267699893,-0.47681084448788275,14.259483388679506,-2.6437485303458543,14.578863838136956,6.323850863963003,1.863189625078808,3.67730721957315,8.11,0.111,1.0245625,87.29954,1.1782123,gaia_vari_cepheid,52.0
5715241619915092224,-8.786702605356444,-0.9930008826668191,0.036430181541586636,8.842634982173289,-3.029058338347827,-12.86281631708954,-1.9481960899418027,1.1158011363880107,1.3851480413010369,1.18,0.02,1.3738594,40.748486,1.7717338,gaia_source_rvs,10.0
5715183929918131968,-10.435328204810126,-3.5706402200855814,0.07895020523427337,11.029303981820364,-2.8119116684741465,-25.00162298600586,3.446327770946624,3.1013088128268147,2.721422141495566,4.24,0.039,1.1408544,86.93238,3.8594124,gaia_source_rvs,15.0
5617316606087829888,-13.09224999809417,-7.776126605396339,-0.9184056387130811,15.227447422196196,-2.605634421377195,9.921070965604127,6.791850142801593,3.041769400415991,3.2875425569450116,9.26,0.087,1.154484,99.078384,3.041211,gaia_source_rvs,39.0
5712175459944371200,-12.04358821452601,-6.286817465712437,0.28096781454530156,13.585731151773052,-2.660496139969665,-14.571996025005053,-9.66358863623006,2.761410617774236,4.046069316963162,7.4,0.108,1.0277786,116.82839,3.0978804,gaia_source_rvs,19.0
5618354751226656640,-11.891560014213244,-6.048753928556142,-0.32266258840227674,13.34153752982986,-2.671041536902227,0.0723410079258949,7.204793972210922,1.6489138275969464,3.157144634904559,7.12,0.084,1.2986962,93.07723,1.5347862,gaia_vari_cepheid,45.0
5616661022278957568,-12.99945775779368,-8.043098716950254,-0.7209327121222245,15.28650839685993,-2.5875179160975166,3.7810201597613347,5.144183450127542,2.7474099268205285,4.371811229683453,9.42,0.111,1.1008247,107.33076,2.769937,gaia_source_rvs,34.0
5618249816583186176,-9.947370702585335,-2.986483371461376,-0.16905359705788087,10.386013037863393,-2.8499263142907254,-11.912896322527562,-9.532718407673514,1.1747051639966437,1.3694712601990802,3.49,0.044,1.3449692,76.587,1.4963714,gaia_source_rvs,29.0
5615233993628681216,-12.013764339230864,-6.485962994236656,-0.3909780287855536,13.652774427243077,-2.6465541137280364,-1.7734708390807856,-2.29780565989239,1.3867082548989018,3.5590819424450273,7.56,0.103,1.152245,103.51926,0.8681982,gaia_vari_cepheid,32.0
5616601820448126336,-9.854105644310227,-2.862231338174468,-0.23791198561937138,10.261372534045076,-2.858910237585392,-108.88598130983887,90.07737842915489,2.1396347589299776,4.704052013349998,3.34,0.057,1.1134018,77.3203,2.0117052,gaia_vari_cepheid,21.0
5610147893350949504,-13.03480927634503,-8.217282622134796,-1.3125995830951924,15.408763304130833,-2.579111989920135,0.5337844983035444,0.2596460021043754,2.986732045380983,4.7006625561427295,9.65,0.11,1.2319248,113.60524,3.2510035,gaia_source_rvs,24.0
5615178536995368448,-11.859449041270317,-6.29013397627884,-0.3265972786335632,13.424318120561091,-2.653929597202955,-40.535593083066466,-10.818816213716474,2.9841704899488715,5.367284352629507,7.31,0.108,1.2472198,138.97179,3.1938071,gaia_source_rvs,14.0
5613685331497869312,-13.537006813281794,-9.146482125642372,-0.7236106392283083,16.337340320184712,-2.5473862581574016,12.375189692075747,-4.8674927156862395,2.423648773489011,4.207751642502812,10.64,0.113,1.0466164,112.09159,1.9561296,gaia_source_rvs,33.0
5615172249176514944,-13.535633871959147,-9.174364872522535,-0.49295460515733197,16.351830329657385,-2.545926354181722,30.49393059945335,-8.686578055413008,2.808404452982359,3.2343392233778854,10.65,0.112,0.9869891,97.61351,2.4693081,gaia_source_rvs,34.0
5613564621430610560,-12.240503951351696,-7.035463470671591,-0.5908354712503022,14.118345626531843,-2.6199319166632433,-10.895820329849558,-5.97478679391881,2.6251506941512535,2.926594502753151,8.16,0.065,1.1885484,116.97973,2.7628574,gaia_source_rvs,25.0
5613541295473114496,-9.041074043457147,-1.5347710984015566,-0.13183687495963425,9.170416685394578,-2.9734402402048628,-2.9217696534265847,2.5443016912336134,0.275713712995834,0.5392009226392623,1.78,0.034,1.02761,39.59123,0.35271445,gaia_vari_cepheid,25.0
5613165915335320192,-10.493276469579243,-4.042822874088303,-0.39541133486470265,11.24514419019503,-2.773842193944975,-5.0541670108844015,-3.670180139232116,0.9012286679682813,1.4245766395516373,4.69,0.046,1.2963706,80.234,1.0,veloce_dr1_vgamma,42.0
