CNAME,GaiaEDR3,Rbirth,rguidmean,b_Rbirth,B_Rbirth,s_Rbirth,migration_delta_r_kpc
 , ,kpc,kpc,kpc,kpc,kpc,
----------------,-------------------,-------------------,-------------------,-------------------,-------------------,-------------------,
12425131-4059588,6152011722004504448, 7.9196180081598957, 6.6718949149264493, 7.5815141153517382, 8.4548460424284606, 0.4851707558416369,-1.2477230932334464
12425449-0557274,3676967033054981632, 2.8661717908351001, 7.2831558212258152, 2.7199316227353125, 3.0654581798699234, 0.3228975378415867,4.416984030390714
12425928-1310011,3528912088658252672, 3.6161626844233399, 7.6790422207320956, 3.2233282330198305, 4.2170712717172627, 0.6712984287730225,4.062879536308754
12430728-1306202,3528918994965668608, 4.4721815998793506, 7.9668277769108942, 4.0149214106830735, 5.9470153557014900, 1.1639194081494586,3.4946461770315427
12432111-0559412,3676963219124023168,10.6518390589090508, 6.0946282801645744, 9.3049157758480767,11.9284145714529686, 1.3390372589240531,-4.557210778744476
12433569-0554433,3676969713114579200, 3.8001278391575601, 7.6807944312604874, 3.0691870249183260, 6.0966905306325012, 1.5120088512702266,3.8806665921029264
12434862-0559378,3676957137451069952, 2.6770479087075398, 6.1566398098471486, 2.6309055829896670, 3.8934917979985202, 0.6398628922860099,3.479591901139609
12440663-4059118,6152001723320820096, 4.5504650788710848, 6.5118502286899513, 4.1714112059271597, 4.8349508651443642, 0.3147601813220707,1.9613851498188666
12552621-4515306,6135195447575278336, 3.9818542609754450, 6.2213969733965646, 3.8340832124837529, 4.1027407893654226, 0.3628282999001668,2.23954271242112
12554972-3654292,6154597635914703488, 3.9513827376940100, 8.5142048624647551, 3.5057615700605091, 4.2972388466809335, 0.4041068647746577,4.5628221247707454
12555717-3656309,6154597361035784704, 4.2199117375496655, 8.0297277564133349, 2.7244697194734671, 4.6048589544045804, 0.8398496990443968,3.809816018863671
12555808-4514252,6135200429737359488, 7.2091049284459947, 7.4641942341007521, 6.1706785527120100, 7.9299363156330172, 0.8593129332341926,0.2550893056547583
12560941-3702476,6154593027413841792, 3.1639444014066900, 7.9184834286272716, 2.7749114941648512, 3.6699719988227471, 0.4575239013500212,4.754539027220581
12562440-4518045,6135196375288206848, 7.3997042575819645, 8.1868368370953082, 6.8490774186414409, 7.8828642210630626, 0.7152227391205551,0.7871325795133437
12574289-3508142,6155896571463121024, 7.6924600655188948, 7.7591730678352073, 7.2079997776102136, 8.3410801370855729, 0.5590173107920856,0.06671300231631072
12581771-3457598,6155906810665161600, 9.6903152837296602, 7.9024539116403956, 8.9528409898452246,10.7110022067563566, 0.8861318064291650,-1.7878613720892647
12582111-3511428,6155144814747483264,14.8436528286093008, 7.0507748029779496,13.2981940266122045,16.5145647763756180, 1.5364593604750156,-7.792878025631351
12583133-3450002,6155909387645573504, 5.1074769029530653, 6.7497732803350354, 4.4924832882868300, 5.6402580121888670, 0.5944493001795967,1.642296377381971
12594077-1159206,3622361128091293184, 5.0764444255320402, 7.9373431040895364, 4.5109346475237198, 6.3225023397688425, 0.8182955618455893,2.860898678557496
12594523-1202462,3622356382151831936, 3.6720547296473400, 7.2101448133272816, 3.1884933944134950, 4.4277592495282301, 0.6112940172443621,3.5380900836799416
12595675-1204507,3622355321295502976, 6.4392962032884000, 8.3400309573981914, 4.1859648365699798, 7.5202840338091743, 1.5197575776729200,1.9007347541097896
13000918-0554256,3677392853292472192, 2.8617178763546098, 7.8011065965190918, 2.6757459404294619, 3.1178067286678104, 0.3282354736934134,4.939388720164482
13002196-1500385,3524727759719928320, 4.5528366516856300, 5.5286287125099030, 4.0459934170074510, 5.3606043116713140, 0.8342927560492222,0.9757920608242729
13002511-1456053,3524731539291156096, 2.6908893985158100, 6.4744746574504930, 2.6660523320704712, 2.9284831924889367, 0.2670359656771804,3.783585258934683
13003863-0550165,3677394811797563264, 2.6745101146580201, 6.8150701892237517, 2.5857535685361697, 3.4635677877350570, 0.4595916191301030,4.140560074565732
13004020-4108286,6139469004455652608,10.1693953164112507, 7.2917855690729780, 7.8158373424225589,15.6668108740959795, 4.5604258025210598,-2.8776097473382727
13004529-2754441,6186905513785053568, 4.1450897259493598, 7.6392549463203299, 2.8533896019858034, 6.4695029885989150, 1.7652894851622429,3.494165220370972
13005275-4103058,6139475262223600640, 6.9953421629877752, 7.3521985057278574, 5.7330070440516163, 8.3496610821320694, 1.3972727846715889,0.35685634274008216
13011065-0554123,3677381308420397696, 4.5360488899558948, 8.0481098177521240, 3.8916390743274936, 5.4393039163881411, 0.7196717673811882,3.512060927796229
13011106-2803567,6186899565254824832, 4.7127586978635154, 7.4328600894916370, 2.6162393680841718,11.4910918102857913, 4.9194592559152710,2.7201013916281216
13011600-4101507,6139474192774485120, 4.0149751739184847, 7.8307611826348822, 2.7032957643039972, 5.4210695055652867, 1.4190178249835963,3.8157860087163966
13013051-4102446,6139473234999042560,10.3684057548117501, 8.1799098895285116, 7.0217945602905978,14.3415167425733312, 3.9292507904872922,-2.1884958652832402
13133606-4605171,6086314321702644224, 4.1022914166039248, 6.6413666711174244, 3.6951453421081930, 4.4453455597433429, 0.3973159368138133,2.5390752545134996
13140845-4601011,6087813196569276544,10.0358554168584000, 7.9193598924728823, 8.9703074593077670,11.4128968761923808, 1.2783375017183185,-2.1164955243855186
13142040-4604163,6087811925258946560, 4.4188779793703699, 8.5050714257838091, 3.7701574694340985, 5.4750799880355805, 0.8022148438692148,4.086193446413439
13143509-4101121,6137752430582444032, 9.5751059599041497, 7.6610267907950389, 8.7964421444392116,10.7584800391810518, 1.0429430703641127,-1.9140791691091081
13190941-3401095,6167542834847219968, 3.7774075245402301, 6.7243438699340690, 3.3642348764258969, 4.5669519741658000, 0.6393430217927887,2.9469363453938384
13191857-3105268,6181623489990473088,14.9705105190727004, 6.3384876931657006,12.5796076589915486,16.7055838097246117, 2.0024317971366088,-8.632022825907
13193097-3058344,6181628545166754432, 2.6918290468090200, 8.9089185175167671, 2.5780926174723038, 2.8544578999290962, 0.3287130229594452,6.217089470707747
13193188-2459141,6192987943390613376, 4.1867180341116246, 7.6864164934927466, 3.8992612402055999, 4.8745028336605518, 0.6221655019205822,3.499698459381121
13193852-0904185,3624888183768872576, 3.6848363488554550, 7.2274650395969733, 2.6406233673397259, 4.2605235233145233, 0.8794260536549372,3.542628690741517
13194837-3655533,6165671848309797760, 2.7007721847009902, 6.5922466234943320, 2.6530882913913407, 2.7474750464464170, 0.1888161470983945,3.8914744387933418
13194945-3057029,6181649332808473088, 5.5078555691681004, 6.0473931652910506, 4.7905777499002538, 6.0097049609367446, 0.6237694503793658,0.5395375961229503
13195206-3407377,6167355716007626112, 4.3919414380620658, 6.1181541794738266, 3.9783003495229838, 4.6133712797601065, 0.4643690154046513,1.7262127414117607
13195736-0857465,3624890795108995968, 2.6676970948548702, 6.8623144686042803, 2.6241456869841979, 2.7231505917594769, 0.2959221893531587,4.194617373749409
13195905-0503378,3634944660713820416, 3.4067870525598951, 7.2843107476469751, 2.7967903748912417, 5.4227375986678181, 1.6302300561901684,3.877523695087079
13200081-1307156,3609314632353578880, 3.9502554030984749, 8.4806846625232559, 2.7035157964734946, 4.1558416539992535, 0.6258293349699198,4.530429259424782
13200176-3110221,6181434928041082752, 2.9693979983587000, 5.0849689238754090, 2.3487231546048539, 3.8280054422809351, 0.7206474113075585,2.115570925516709
13200280-0500444,3635320934208647552, 3.0119157222988147, 6.5903390294155937, 2.6849128581483961, 4.1481949350654146, 1.0554179903014151,3.578423307116779
13200331-3705052,6165666625629523712, 5.0492839699266101, 6.5332865628104999, 4.4318411563101856, 5.5717424397099409, 0.5806342352681875,1.4840025928838907
13201402-0457203,3635321587043678464,16.5566745025091500, 6.0750955005495699,10.2888401290771565,26.6380035115439391,10.4360873481731833,-10.481579001959581
13201888-3656433,6165669202609941760, 2.7453279531378101, 6.9132204353845861, 2.5470352501914522, 3.8078304947318049, 0.5703357601744983,4.167892482246775
13201917-3103550,6181459873211141888, 4.6696387095569101, 5.8833307070601304, 4.4221636386182004, 5.1497915119257991, 0.4304195778917714,1.2136919975032194
13202367-1311157,3609310234307063680, 3.2037405769669101, 7.9520292251695777, 2.7119809292433699, 4.9369929709162976, 1.1223893244226812,4.748288648202667
13203768-3659326,6165668412335947392, 5.8880140651093704, 7.6489053720746059, 4.8461640340408723, 6.4246855686118147, 0.8037803450721144,1.7608913069652372
13274933-4107002,6161013526780887296, 4.8961624953281149, 6.2754007604321043, 3.5623578578515063, 6.8371266466583531, 1.7068101602452159,1.3792382651039903
13283218-4104593,6161002978341221632, 3.5964837693600651, 7.6544758065235090, 2.6673838573764503, 5.7366730644695121, 1.9718616888926364,4.057992037163444
13292839-4348325,6088458987852540160, 5.5909448957578798, 7.2112109130961990, 4.3374050313787027, 6.8515775248777535, 1.4862743057804932,1.6202660173383183
13300754-4356420,6087703279766438272, 4.2664625535930654, 9.6093161569169183, 2.7454725900204839, 8.3659204091515740, 2.6913278301717978,5.342853603323853
13390203-1003424,3617660028687563904, 2.6765875460686051, 6.4513394669815511, 2.6124165980500842, 2.7220300350531565, 0.0866384084560756,3.7747519209129465
13392818-1009161,3616904939077240576, 3.9554235778902047, 8.1200749629589204, 3.7365279421780833, 4.2810251060069593, 0.2980568773018097,4.164651385068716
13400081-3709392,6163507455373351424, 4.7500298121959998, 8.0429753227487346, 4.0688817186417134, 6.0679428671017410, 0.9310650177482896,3.2929455105527348
13401596-3702288,6163521478443716224, 9.9792896075818938, 7.7007416570448344, 8.6083353189482690,11.3856999273534765, 1.3819111736988721,-2.2785479505370585
13403621-3352383,6165308317981321472, 9.2776689684843099, 7.9476602362817683, 8.3568391466251910, 9.9041968632937305, 0.8300688023316278,-1.3300087322025398
13432852-4107000,6113118387961557248,13.4126255708046003, 6.2289702414236015,10.9745548035369715,16.1486404664534327, 2.5930161924880211,-7.183655329380999
13434779-4055331,6113215660378158848, 3.6790663807164350, 7.0823473046135792, 3.0974581844226106, 4.3689522610311426, 0.6351077234063502,3.403280923897144
13442295-4053534,6113216553731359360, 6.2192555578853455, 6.8400960529492547, 5.8696240012824061, 6.7174689340155647, 0.4914675005699201,0.6208404950639101
13444998-4100139,6112461498486113664, 4.7689420803912954, 7.3391561897764088, 4.0613945839789398, 5.3717681862011517, 0.6976544094531775,2.5702141093851134
13491503-2019437,6289125941588437504, 4.3222234561565847, 8.5516309054271353, 3.8722580349807210, 5.3936586763999710, 0.7708723110436639,4.229407449270549
13491984-2013099,6289133809968532864, 4.1271844085295601, 8.6997871366445416, 3.7574907449751271, 4.5656052860809080, 0.4025653256784424,4.5726027281149815
13495111-3408100,6170319380881038080, 4.2504168246349048, 6.4074527056366462, 4.0107736243965109, 4.8600129263074576, 0.5418771510900515,2.1570358810017414
13500887-1504438,6295984931344762880, 3.8225666270100298, 7.8048401649623340, 2.6545891104596082, 4.9252809585821957, 0.9569808893218136,3.982273537952304
13502782-1503316,6295986310029952000, 2.3442263304251401, 6.0973276270154360, 1.8753278519149803, 2.8295328961572901, 0.4748285576454676,3.753101296590296
13520211-0459429,3620883899859241216, 2.6926325674273102, 7.3318904821405138, 2.6260227416382973, 3.2267130112934632, 0.5184489339450570,4.639257914713205
13520238-0451102,3632901527591062272, 2.6738472623186551, 7.5565212921095393, 2.6253866297838782, 3.9381066655462633, 0.6016072494821287,4.882674029790884
13520663-0454391,3620891424641948288, 4.4251184238057100, 6.8840453958642724, 3.9441126370466120, 5.3000216246673029, 0.7663999273215965,2.4589269720585625
13593676-3701134,6120772015384075392, 7.1917156931784749, 7.8874729053258816, 5.8871210961005689, 8.0743571914243208, 1.1135923255246234,0.6957572121474076
13593795-4234437,6110306696213030784, 3.9746737755056749, 7.5984014214998652, 3.6301051571905041, 4.4817318376598516, 0.4857305387236204,3.6237276459941907
13594225-1000509,3615329991749590016, 5.3418959239582753, 6.6280177118784316, 3.9689153570588882, 6.6952558088427523, 1.4016686355900645,1.2861217879201563
13594285-2002007,6290465009312043392, 4.2720665289765050, 5.6516497325187709, 3.6504158250348171, 5.7272776453064118, 1.0689362603253734,1.379583203542265
13594578-1012095,3615314285054271872, 4.5813497713154447, 5.6123105281685000, 3.6591475753620260, 6.1604254889992394, 1.4619764945072895,1.0309607568530552
13595058-1454444,6301727272555459584, 5.6779205349269954, 6.5190116040593011, 5.2346365349143147, 6.0620020678414468, 0.4052641111527177,0.8410910691323057
13595236-4226041,6110404380948382848, 6.4928679906451396, 7.9662708016458748, 5.1592933640975653, 7.2164655966374784, 1.1069631994123730,1.473402811000736
13595344-3700148,6120772775594126464,11.1755642953599512, 7.9058035823178754, 9.5107943329422895,12.7922330512024924, 1.4247405595822551,-3.269760713042076
13595639-4054523,6110733031846719744, 5.0467512167030044, 8.7086110002195998, 4.3065233622590764, 5.6945920417664109, 0.6821910544682347,3.6618597835165954
13595733-2006085,6290452055690670592, 2.8548608928021850, 6.2442666541731731, 2.4288793777202642, 3.3300218799588701, 0.4926120774686076,3.3894057613709885
13595828-1959381,6290466692939433984, 6.9353856758595249, 8.5139519360585787, 5.0725850046584542, 8.6466122226010818, 1.6569724200183031,1.578566260199052
13595968-2802513,6177295198043328896, 7.7111395750369454, 5.6901592886944279, 6.9830896122636954, 8.7893432937506706, 0.8667620761878462,-2.0209802863425175
14000145-4221253,6110405819757118080, 4.0707239730935942, 6.5357031880924117, 3.9501353645379549, 4.3588897491699976, 0.2182494373570870,2.4649792149988183
14000592-4501373,6097122997738657024,10.8248360188169492, 8.2914198821223000, 9.9010127487609445,12.1439201528568486, 1.1291138306298147,-2.5334161366946475
14001148-2808318,6174285491120832128, 2.7241822091497001, 6.0601692093399482, 2.6822379730742263, 3.7578560445492188, 0.5538081290175310,3.335987000190248
14001434-3704144,6120760784045455232, 3.9876140778016351, 6.1553512478229964, 3.4455921947163737, 4.3478547165390040, 0.6541024518495491,2.1677371700213612
14001790-1507585,6301707618785086720, 3.0939586527442500, 8.0299444427856699, 2.7803095869824594, 4.6104244113181467, 0.8874961376679149,4.9359857900414195
14002072-4224182,6110403212717283840, 3.1570037412461400, 6.9598249977362947, 2.5599751326399161, 3.5982707345360905, 0.5320744914308302,3.8028212564901556
14002595-1003372,3615410943293083520, 4.2910668980783804, 7.1843490470370055, 3.4782755517776853, 5.4772918034937677, 1.1606736467434200,2.893282148958625
14002654-1951523,6290561869414236800, 5.0587950308263157, 5.9306525987640848, 4.0898804125464983, 6.7949869605112152, 1.4242219039171999,0.8718575679377691
14002672-0955306,3615426233376660224, 3.9703972829078849, 6.6160860618391020, 2.6854675467532685, 5.2775297931244092, 1.4220505930614582,2.645688778931217
14003132-1503544,6301709886527826176, 2.7133063193314451, 7.7365008075572366, 2.6450824814992084, 4.1460411899682494, 0.6877912907034208,5.023194488225791
14003318-4054310,6110732310292210048, 6.4287064556829847, 9.0640451257662740, 5.5853415608024592, 7.1639185780423640, 0.8632386536790961,2.6353386700832893
14003683-4454349,6097125196761902592, 7.6148034214568447, 7.4669178232745796, 7.2379090884860577, 8.0810407719611685, 0.3940508636283979,-0.147885598182266
14004265-2807521,6174290782520490368, 5.0225208383531053, 7.1861306209827731, 4.1363608292689751, 6.0843003976448680, 0.9748666228883244,2.1636097826296687
14004496-2759418,6177296194475747584, 4.6272062141325154, 7.3970877167985956, 4.0299678961773164, 5.7293337790817667, 0.8634914305020689,2.76988150266608
14091166-1458541,6301206000964604032, 6.5199948602837452, 6.6804029454404246, 6.0341645557462389, 6.9764430084693911, 0.5004178296528058,0.16040808515667937
14093609-3357485,6123776950598043264, 2.6682048933747602, 8.6936294573106334, 2.6058766758584402, 2.7617655446209586, 0.0901113311408780,6.025424563935873
14094810-1457096,6301207409713876864,14.2795476514210993, 5.4227834701045978,12.4452471788509431,16.5633826336516101, 1.9213080593624343,-8.856764181316501
14094913-2002540,6289898898262691840, 3.6137071135697751, 6.0104191708135781, 3.2374112891923659, 4.1962526740253248, 0.4652735249248646,2.396712057243802
14095086-1459039,6301206756878840576, 5.8947675950385445, 8.7767867331381861, 5.1692377123970958, 6.3351032165329748, 0.6662679986917288,2.8820191380996416
14095158-1957243,6289948238847004416, 3.7308445927483951, 6.0370885357768165, 3.1468652856816610, 4.4865477217512719, 0.7018131082563438,2.3062439430284214
14095201-3402401,6123772655630734464, 4.7240799153269357, 6.1548087287945350, 4.0445848836096667, 5.3664012969874149, 0.6592577303109393,1.4307288134675993
14095759-2005507,6289897798751053952, 5.4074164182101452, 6.6660508571545112, 4.6690417032839884, 5.9082859925537026, 0.7193745647933750,1.258634438944366
14103316-2000336,6289902982776674048, 2.6739691448478751, 7.6255382296281571, 2.6498119205180362, 3.0985856231937574, 0.4254781753345191,4.951569084780282
14104651-1500245,6301162054859212928, 4.0310681252184350, 8.5481885853583073, 2.7821189091433447, 4.3551503498657036, 0.7056442251531091,4.517120460139872
14181141-1002214,6328968703925717376, 4.6019646194431392, 7.0846369976980377, 4.0695491895463523, 5.3553443448426732, 0.6338450539258511,2.4826723782548985
14192778-1453491,6299510966351536256, 3.5588402096355347, 6.3718090026472725, 2.9828049234330707, 4.6980116693768590, 1.1480389639760136,2.8129687930117377
14193640-1958153,6283746787107723904, 3.9212489667899000, 5.9085683616636517, 3.7449430044111112, 4.2453618535470206, 0.3807055787486161,1.9873193948737518
14193742-1956038,6283748024058310656, 6.3417107287966052, 7.7338831493897331, 4.1137460588424979, 6.8253964208538234, 1.2055218503299077,1.3921724205931287
14193779-3403063,6122849100223545984, 4.0077171090024049, 6.1005943959420605, 3.4434673118117067, 4.9718265562397725, 0.6961575776234701,2.0928772869396557
14194727-3357576,6123225545516646912, 7.2572020909250092, 7.2982041840544012, 6.8485328328311601, 7.7734517832389827, 0.4559111697420683,0.04100209312939196
14195323-2754548,6269659706694608768, 4.7235526370029053, 5.6209129486158842, 4.1410458564472652, 5.5494473144305312, 0.6641089807769360,0.8973603116129798
14195459-0501014,3642416460700022528, 2.6566781778010347, 6.1216181244283199, 2.5768317394568911, 3.6797455184768251, 0.5230935255131133,3.464939946627285
14200272-4057197,6104011545464571136, 4.4271185303861547, 6.0338331955536564, 3.3728539104759951, 5.2195144839672079, 0.8607116932448304,1.6067146651675017
14200628-3351479,6123227950698916352, 2.9318927230204048, 6.8964867100073892, 2.7769870239560506, 3.0982066735426228, 0.1823413614402222,3.9645939869869844
14201577-3405323,6123211350648919552, 2.6699889488716599, 6.7856246477196809, 2.6382043655449867, 2.7135347945575159, 0.1687684105413252,4.1156356988480205
14201729-4103543,6104007181777706112, 6.4413418471018247, 7.7119227599221043, 5.6173720859816578, 7.1981705404327192, 0.9730518310266362,1.2705809128202796
14202044-3354255,6123226679388113792, 2.8702755344075950, 5.8320006012393408, 2.7435156389285691, 3.0750936084055072, 0.1790394110843647,2.9617250668317454
14202862-2803007,6269607823490093824, 2.5742368512048399, 7.2936372000660894, 2.1876111442121444, 3.2980375849885588, 0.5471065480851902,4.7194003488612495
14203613-3706092,6119266479031840896, 4.4008957554099002, 7.6280307380832575, 2.6591086741775181, 7.1182106908649256, 2.2715866726391210,3.2271349826733573
14204009-4052363,6104033020301098752, 6.9244396370338244, 7.1882126107921600, 6.3569723189907084, 7.5706020153582640, 0.5881741951263841,0.26377297375833564
14205733-2800422,6269630878874054912, 3.1335675148248550, 8.2827557744525659, 2.6733524209366784, 4.7227583146292833, 0.9411978231388618,5.14918825962771
14212296-4407366,6096655537798222208,20.6854152850252504, 7.4225551636486538,18.0938257091250385,22.8032950493865840, 2.7019844143807319,-13.262860121376594
14222634-4409588,6102472160467725824, 6.5902920004134851, 5.7590333426238818, 5.9160426486338569, 6.9252692169671173, 0.5557324843653216,-0.8312586577896033
14280308-0857396,6329296392750842240, 5.4910742403386994, 6.0101753335930539, 4.7669173649131524, 6.0064219965919676, 0.5618660454617587,0.5191010932543545
14281848-0906432,6329290585954847232, 3.0669696633587100, 7.3837096399030226, 2.5513909952916936, 3.7369159008389099, 0.5675870529875409,4.316739976544312
14295025-1959563,6283180779137712512, 4.1659284009859796, 7.4988060458686849, 3.7137830443128510, 4.4324289121467606, 0.4719081993123589,3.332877644882707
14302404-3407020,6120032976072048128, 3.9839967315928848, 6.7132378252178180, 3.3185737521350891, 4.6743972141715977, 0.6851090977461729,2.729241093624933
14303163-3354291,6120039710580676096, 4.3431674037082502, 5.5817443654761290, 3.0355526488955911, 4.8113142270901701, 0.8069583396849451,1.2385769617678797
14303380-1503375,6298943927589369728, 6.9339048551779747, 7.6912673610025193, 6.3286499875669335, 7.3875669661637362, 0.6272879120089923,0.7573625058245428
14390858-0958263,6325233869084708096, 2.7547618355407453, 6.8963732716916066, 2.6363196417211672, 2.9236705285831728, 0.2804696711629486,4.141611436150862
14391631-0458432,6338044725736298112,12.5437923455372005, 5.7157442609296956,10.9030688209419360,14.1823339145454757, 1.5501510038693382,-6.828048084607505
14391988-4107062,6104674654056774400, 9.1007992561580835, 5.3936528473506726, 8.4603572774160085,10.0062673898471441, 0.8576663349439968,-3.707146408807411
14392424-3652028,6106583612399431680, 4.8338038644299450, 7.7699351108632051, 3.9491978794814719, 5.4447271848604393, 0.7199201234056970,2.93613124643326
14392867-3353040,6215236355024945152, 3.5056503342838750, 6.8375949535212932, 2.7106190277509064, 4.2037239611708097, 0.7186094507700758,3.331944619237418
14393451-1512233,6286928636319873664, 4.0760117872537753, 7.6310121885043563, 2.8238998678869254, 5.6061640965322779, 1.3118044937666580,3.55500040125058
14393600-3703583,6106546297723440384, 3.2847205408091100, 8.0159694066308926, 2.9976675644228474, 3.5628950307041620, 0.4452910072653588,4.731248865821783
14393745-1002406,6326730648007396480, 6.1815235813099196, 8.0246939094742249, 4.5734910827937680, 7.2353485404922990, 1.2434561860657809,1.8431703281643053
14394012-3700202,6106546744400074624, 2.6675536413844649, 7.2666560163418561, 2.5839407432094728, 3.6415705999172649, 0.5102788375621318,4.599102374957392
14395149-3705536,6106545232571523200, 6.0757290123784253, 5.9991525341625547, 5.2212918077038575, 6.6446852301561936, 0.6849825631876312,-0.07657647821586977
14395236-0502311,6337993873323506432, 3.6948846145309799, 6.9978361957825719, 2.6856102143867631, 4.0924702288814547, 0.6368532684371185,3.302951581251592
14395670-3351442,6215235221153645824, 6.9951810796415046, 7.7822162537746831, 5.8564211588742277, 7.3952983398751728, 0.7820872173156236,0.7870351741331785
14395969-4056193,6104677574634724224, 3.9150888623227149, 7.7466161559029967, 3.3394981848644512, 4.5093270787136959, 0.6518609995954361,3.8315272935802804
14400001-4059303,6104677158016259712, 3.3086666650712750, 6.8126760274742537, 2.6830023026926439, 4.1240667595790361, 0.6426640488223816,3.5040093624029787
14400082-1508153,6286930732263929984, 4.5941609026414154, 8.2492017899354959, 4.3184133617546259, 4.8993308295754296, 0.4993420267740032,3.6550408872940796
14400146-1503280,6286932381531361792, 4.2158378110133246, 7.0722282508051286, 2.6963243900651586, 5.3138199590070094, 1.2616885268251543,2.856390439791804
14400215-1512141,6286741100867960064,14.3154310033924528, 7.2318534297160229,12.3355217780569717,16.8120593477686953, 2.1955793207601384,-7.083577573676429
14400304-1957418,6281682282228075904, 3.9989838335878498, 6.1347992412312564, 3.3195927633440121, 4.8564105883813893, 0.7573932351479231,2.1358154076434066
14400340-1954156,6281683347379969536, 5.4523235791023801, 8.2281386491004653, 4.8031178692584584, 5.8762323706258961, 0.5924980596550783,2.7758150699980852
14401778-3703594,6106566088932717184, 5.7771930563444247, 6.1928880931762045, 5.0758077806217008, 6.3971194756754066, 0.6444605289462386,0.4156950368317798
14402430-3402485,6215217457168672000, 4.4002317314081605, 8.2616711831933891, 3.7534565241508120, 5.6490112359388638, 0.8890546654790306,3.8614394517852286
14402515-1952081,6281684511314958720,10.0384534932424003, 6.5817569217133416, 9.2424149478269300,10.9295411723587694, 0.8959106490961185,-3.4566965715290587
14402595-0453388,6338005212037173888, 3.6968843354305050, 5.9461031913539344, 3.5051861713288042, 3.9358620402894351, 0.2207363308234214,2.2492188559234294
14403102-3353383,6215228108687618432, 3.1784410836013448, 6.9054717928023317, 2.7936554491842189, 4.6938423364461519, 0.8493313816081324,3.727030709200987
14404720-3401039,6215217010492774400, 8.7670870740646407, 6.8592721131591539, 7.9625012043551466, 9.4240488222573404, 0.7944837655554142,-1.9078149609054869
14405230-4006148,6104830956506863104,12.9793144533132008, 8.1853773307868014,11.3854101025337755,14.8038547697525598, 1.7541925306703581,-4.793937122526399
14405722-4004144,6104831437543224704, 7.4605475155273346, 5.3304904228752044, 6.8286307420204375, 8.1024208169387606, 0.5661728495112093,-2.1300570926521303
14412221-4009546,6104827073856351488, 7.6496467589301353, 5.9877279856465684, 7.0194693962051096, 8.2387853888302871, 0.6208058707980189,-1.661918773283566
14485342-1502318,6310071466299075200, 3.0499804894491152, 7.0488167497239678, 2.7616004206283389, 4.7200996392874632, 1.0587796467147608,3.9988362602748526
14490964-1508096,6310022675470576000, 9.7385665595412405, 8.7128743422685915, 8.3281257398753699,11.1257588122688311, 1.3310237223909092,-1.0256922172726508
14491281-1459233,6310073184285997056, 6.9060466509503300, 7.3475869577693516, 5.8449611329974420, 7.9495186052327371, 1.0801220791968702,0.4415403068190207
14494690-3404304,6203387914643405568, 7.4106780030782202, 8.2209950949173898, 7.1668101513326921, 7.7654776756711268, 0.3651308907759245,0.8103170918391669
14501335-1949005,6280761956636299520,20.7730860059066984, 8.0283090442027163,18.4669331426062158,22.6194863084637099, 2.3900779002876860,-12.744776961703979
14501834-3405480,6203384856626484480, 6.4339928841146952, 7.5793369733380089, 6.1001456016297819, 7.0017209384504824, 0.4784194491187551,1.1453440892233147
14502145-3358198,6203390285465209216, 3.3470416888535297, 6.4829921008156326, 2.8493208657055402, 4.0552269283648554, 0.6402997604991710,3.135950411962103
14503512-3353493,6203414062404189824, 9.0290059417141499, 7.1602977172239832, 8.1879070622075947, 9.9267936009107007, 1.0234845525636245,-1.868708224490165
14582064-4104055,6197043388957284096, 4.9063779819439750, 6.6888668272626850, 4.2892977296425574, 5.7341926581836891, 0.7608888473479506,1.78248884531871
14591141-1501347,6307237543797878656, 3.9611130506114351, 6.3531693742114008, 3.6666842564149009, 4.3956207095487114, 0.4180865739862759,2.3920563235999657
14592469-0459472,6334302812789369472, 2.9305471570149297, 6.7947978494294512, 2.7788354455132631, 3.0960030106897638, 0.1785098402029314,3.8642506924145215
14593328-3353124,6204151731628830592, 2.7871423085161000, 6.3824811124259826, 2.7076054660437125, 3.6085441487757399, 0.4914776146674983,3.5953388039098835
14593812-0729268,6332609152565788928, 4.5436314981316457, 6.3558696221091404, 3.4341634784652761, 5.0987479367293398, 0.7528020616191384,1.8122381239774947
14593850-3803131,6198674789332401536, 5.2497072015972650, 6.4399806039397092, 4.6508794558227899, 5.7195416113186308, 0.5803714976447297,1.1902734023424442
14594022-3656572,6199070304281058048, 4.0042125330150400, 6.8836738480211048, 2.7213877317973427, 4.5674595755420242, 0.9965228588305158,2.879461315006065
14594060-3703071,6199068586294118784, 6.0762553253421903, 6.7114069086395967, 5.4060258074690903, 6.5634595257460990, 0.8498730623171662,0.6351515832974064
14594070-4304237,5908601803493595520, 6.8757916196585551, 8.4700256486686332, 6.2069120789818024, 7.6327995128124666, 0.6608495250572138,1.594234029010078
14594076-0455148,6334310131413645056, 2.6942903072790703, 8.3491584850675125, 2.6634896480251200, 4.0615812569339100, 0.6668399217527172,5.654868177788442
14594118-1501184,6307257541165603456, 4.4457183613534550, 5.6882691057617683, 4.0233384399325463, 5.5482905266639957, 0.8551843085810524,1.2425507444083133
14594246-3954346,6197395129597762816, 5.9103345498175095, 7.4111711041785542, 4.2028208654261512, 8.4824598601920709, 2.2985727340599800,1.5008365543610438
14594946-1508115,6307185145196846720, 3.4180296775269552, 5.8857323139818156, 2.6978046447071069, 4.1279309203337453, 0.6632991664454621,2.4677026364548604
