vxbin,vybin,vzbin,n_quality
33,6,-27,1
33,6,-25,1
33,6,-24,1
33,6,-23,2
33,7,-26,2
33,7,-25,1
34,-46,-44,1
34,-42,-40,1
34,-40,-28,1
34,-40,25,1
34,-33,-31,1
34,-31,-105,1
34,-29,-28,1
34,-29,-26,1
34,-29,23,1
34,-26,-17,1
34,-26,22,1
34,-25,-23,1
34,-25,7,1
34,-25,21,1
34,-25,29,1
34,-24,-43,1
34,-24,-41,1
34,-24,22,1
34,-23,-23,2
34,-23,22,1
34,-23,34,1
34,-22,-43,1
34,-22,20,1
34,-22,68,1
34,-22,70,1
34,-21,-37,1
34,-21,-22,3
34,-21,6,2
34,-21,9,1
34,-21,11,1
34,-20,-42,1
34,-20,-23,1
34,-20,-21,1
34,-20,-20,1
34,-20,9,2
34,-20,12,1
34,-20,15,2
34,-20,18,1
34,-19,-26,1
34,-19,-16,1
34,-19,-13,1
34,-19,6,2
34,-19,8,1
34,-19,9,1
34,-19,10,1
34,-19,14,1
34,-19,28,1
34,-19,60,1
34,-18,-31,1
34,-18,-30,1
34,-18,-19,1
34,-18,-12,1
34,-18,-6,1
34,-18,-5,1
34,-18,5,2
34,-18,6,2
34,-18,7,1
34,-18,9,1
34,-18,14,2
34,-17,-18,1
34,-17,-16,1
34,-17,-15,1
34,-17,-12,1
34,-17,-6,1
34,-17,2,2
34,-17,5,2
34,-17,7,2
34,-17,9,2
34,-17,12,1
34,-17,14,1
34,-17,15,2
34,-17,28,2
34,-17,55,1
34,-16,-21,1
34,-16,-20,2
34,-16,-17,1
34,-16,-14,1
34,-16,-11,1
34,-16,-9,2
34,-16,-6,2
34,-16,-5,2
34,-16,3,1
34,-16,4,3
34,-16,7,2
34,-16,8,6
34,-16,9,1
34,-16,10,1
34,-16,13,1
34,-16,14,2
34,-16,15,4
34,-16,17,2
34,-16,24,1
34,-16,26,2
34,-16,49,1
34,-16,51,1
34,-15,-33,1
34,-15,-24,1
34,-15,-22,1
34,-15,-21,2
34,-15,-20,1
34,-15,-19,2
34,-15,-17,1
34,-15,-13,2
34,-15,-10,2
34,-15,-9,1
34,-15,-8,2
34,-15,-6,1
34,-15,-5,7
34,-15,-4,1
34,-15,3,3
34,-15,4,4
34,-15,5,1
34,-15,7,7
34,-15,8,3
34,-15,9,4
34,-15,10,2
34,-15,11,3
34,-15,12,1
34,-15,14,7
34,-15,15,2
34,-15,16,2
34,-15,20,1
34,-15,22,2
34,-15,23,1
34,-14,-22,1
34,-14,-21,1
34,-14,-20,1
34,-14,-18,2
34,-14,-17,3
34,-14,-15,3
34,-14,-13,1
34,-14,-12,1
34,-14,-10,2
34,-14,-8,2
34,-14,-5,3
34,-14,-4,1
34,-14,3,6
34,-14,4,4
34,-14,5,1
34,-14,6,5
34,-14,7,13
34,-14,8,6
34,-14,9,5
34,-14,10,4
34,-14,11,2
34,-14,12,3
34,-14,13,6
34,-14,14,8
34,-14,15,2
34,-14,18,1
34,-14,21,2
34,-14,22,2
34,-13,-38,1
34,-13,-27,1
34,-13,-23,1
34,-13,-22,1
34,-13,-19,2
34,-13,-17,2
34,-13,-16,2
34,-13,-15,1
34,-13,-14,1
34,-13,-12,1
34,-13,-11,2
34,-13,-7,1
34,-13,-5,5
34,-13,-4,4
34,-13,-3,3
34,-13,2,5
34,-13,3,10
34,-13,4,4
34,-13,5,2
34,-13,6,18
34,-13,7,11
34,-13,8,4
34,-13,9,4
34,-13,10,4
34,-13,11,1
34,-13,12,6
34,-13,13,4
34,-13,14,3
34,-13,17,1
34,-13,19,1
34,-13,20,1
34,-13,21,1
34,-12,-26,2
34,-12,-25,2
34,-12,-21,1
34,-12,-20,1
34,-12,-19,1
34,-12,-17,1
34,-12,-16,2
34,-12,-15,3
34,-12,-14,7
34,-12,-11,4
34,-12,-10,3
34,-12,-7,5
34,-12,-6,4
34,-12,-5,3
34,-12,-4,5
34,-12,-3,4
34,-12,-2,3
34,-12,1,1
34,-12,2,11
34,-12,3,12
34,-12,4,4
34,-12,5,16
34,-12,6,25
34,-12,7,20
34,-12,8,8
34,-12,9,3
34,-12,10,4
34,-12,11,9
34,-12,12,3
34,-12,13,6
34,-12,14,1
34,-12,15,3
34,-12,17,3
34,-12,18,4
34,-12,37,1
34,-11,-36,1
34,-11,-24,1
34,-11,-22,2
34,-11,-17,1
34,-11,-15,3
34,-11,-14,2
34,-11,-13,5
34,-11,-12,1
34,-11,-11,3
34,-11,-10,6
34,-11,-9,1
34,-11,-6,5
34,-11,-4,11
34,-11,-3,6
34,-11,-2,5
34,-11,-1,1
34,-11,1,1
34,-11,2,22
34,-11,3,27
34,-11,4,5
34,-11,5,13
34,-11,6,26
34,-11,7,19
34,-11,8,4
34,-11,9,7
34,-11,10,2
34,-11,11,6
34,-11,12,3
34,-11,14,3
34,-11,15,1
34,-11,16,1
34,-11,17,5
34,-11,18,1
34,-11,32,1
34,-11,36,1
34,-11,41,1
34,-10,-31,1
34,-10,-21,2
34,-10,-20,1
34,-10,-19,1
34,-10,-16,2
34,-10,-15,1
34,-10,-14,1
34,-10,-13,11
34,-10,-12,5
34,-10,-11,1
34,-10,-10,8
34,-10,-9,7
34,-10,-6,2
34,-10,-5,8
34,-10,-4,2
34,-10,-3,5
34,-10,-2,2
34,-10,-1,2
34,-10,1,5
34,-10,2,25
34,-10,3,11
34,-10,4,18
34,-10,5,39
34,-10,6,30
34,-10,7,10
34,-10,8,6
34,-10,9,10
34,-10,10,10
34,-10,11,6
34,-10,12,7
34,-10,13,1
34,-10,14,1
34,-10,15,4
34,-10,16,3
34,-10,32,1
34,-10,43,1
34,-10,46,1
34,-10,47,1
34,-9,-31,1
34,-9,-27,1
34,-9,-20,1
34,-9,-19,4
34,-9,-18,8
34,-9,-17,4
34,-9,-15,4
34,-9,-14,1
34,-9,-13,1
34,-9,-12,6
34,-9,-11,10
34,-9,-10,4
34,-9,-9,11
34,-9,-8,3
34,-9,-7,1
34,-9,-5,15
34,-9,-4,1
34,-9,-3,2
34,-9,-2,13
34,-9,-1,3
34,-9,0,1
34,-9,1,15
34,-9,2,34
34,-9,3,6
34,-9,4,46
34,-9,5,53
34,-9,6,16
34,-9,7,16
34,-9,8,5
34,-9,9,9
34,-9,10,10
34,-9,11,7
34,-9,12,4
34,-9,13,2
34,-9,14,2
34,-9,28,1
34,-9,29,1
34,-9,39,1
34,-9,42,1
34,-9,43,1
34,-8,-30,1
34,-8,-29,1
34,-8,-26,1
34,-8,-25,2
34,-8,-17,3
34,-8,-16,6
34,-8,-15,5
34,-8,-14,3
34,-8,-13,6
34,-8,-12,2
34,-8,-11,9
34,-8,-10,12
34,-8,-9,15
34,-8,-8,14
34,-8,-7,8
34,-8,-6,8
34,-8,-5,11
34,-8,-4,29
34,-8,-2,15
34,-8,-1,28
34,-8,0,17
34,-8,1,20
34,-8,2,43
34,-8,3,36
34,-8,4,48
34,-8,5,26
34,-8,6,18
34,-8,7,21
34,-8,8,5
34,-8,9,10
34,-8,10,6
34,-8,11,5
34,-8,12,2
34,-8,13,8
34,-8,14,1
34,-8,25,1
34,-8,27,1
34,-8,37,1
34,-8,41,1
34,-7,-25,1
34,-7,-23,1
34,-7,-22,2
34,-7,-21,1
34,-7,-20,1
34,-7,-15,5
34,-7,-14,9
34,-7,-13,13
34,-7,-12,18
34,-7,-11,11
34,-7,-10,7
34,-7,-9,20
34,-7,-8,20
34,-7,-7,17
34,-7,-6,8
34,-7,-5,10
34,-7,-4,46
34,-7,-3,9
34,-7,-2,8
34,-7,-1,42
34,-7,0,50
34,-7,1,33
34,-7,2,18
34,-7,3,59
34,-7,4,54
34,-7,5,25
34,-7,6,43
34,-7,7,26
34,-7,8,22
34,-7,9,14
34,-7,10,6
34,-7,11,4
34,-7,12,3
34,-7,22,1
34,-7,23,1
34,-7,26,1
34,-7,28,2
34,-7,32,1
34,-7,34,2
34,-6,-21,1
34,-6,-19,2
34,-6,-18,1
34,-6,-17,2
34,-6,-13,3
34,-6,-12,11
34,-6,-11,28
34,-6,-10,20
34,-6,-9,18
34,-6,-8,19
34,-6,-7,32
34,-6,-6,23
34,-6,-5,33
34,-6,-4,34
34,-6,-3,65
34,-6,-1,37
34,-6,0,88
34,-6,1,50
34,-6,2,69
34,-6,3,103
34,-6,4,64
34,-6,5,87
34,-6,6,52
34,-6,7,26
34,-6,8,18
34,-6,9,22
34,-6,10,5
34,-6,11,1
34,-6,18,4
34,-6,19,1
34,-6,20,1
34,-6,21,2
34,-6,25,1
34,-5,-17,1
34,-5,-16,2
34,-5,-11,1
34,-5,-10,23
34,-5,-9,48
34,-5,-8,51
34,-5,-7,25
34,-5,-6,87
34,-5,-5,53
34,-5,-4,100
34,-5,-3,212
34,-5,-2,29
34,-5,-1,31
34,-5,0,175
34,-5,1,131
34,-5,2,229
34,-5,3,133
34,-5,4,134
34,-5,5,125
34,-5,6,61
34,-5,7,47
34,-5,8,12
34,-5,9,1
34,-5,13,3
34,-5,14,5
34,-5,15,2
34,-5,16,5
34,-5,17,1
34,-5,18,1
34,-5,19,1
34,-5,20,1
34,-5,21,1
34,-4,-15,5
34,-4,-14,3
34,-4,-13,5
34,-4,-12,3
34,-4,-11,1
34,-4,-9,6
34,-4,-8,87
34,-4,-7,196
34,-4,-6,108
34,-4,-5,137
34,-4,-4,236
34,-4,-3,412
34,-4,-2,283
34,-4,-1,100
34,-4,0,229
34,-4,1,437
34,-4,2,358
34,-4,3,282
34,-4,4,212
34,-4,5,61
34,-4,6,41
34,-4,7,3
34,-4,9,2
34,-4,10,5
34,-4,11,11
34,-4,12,19
34,-4,13,5
34,-4,14,6
34,-4,15,1
34,-4,16,1
34,-3,-14,5
34,-3,-13,7
34,-3,-12,7
34,-3,-11,12
34,-3,-10,32
34,-3,-9,24
34,-3,-8,17
34,-3,-7,69
34,-3,-6,484
34,-3,-5,670
34,-3,-4,431
34,-3,-3,578
34,-3,-2,756
34,-3,-1,364
34,-3,0,243
34,-3,1,604
34,-3,2,479
34,-3,3,487
34,-3,4,139
34,-3,5,56
34,-3,6,2
34,-3,7,32
34,-3,8,70
34,-3,9,70
34,-3,10,53
34,-3,11,19
34,-3,12,9
34,-3,13,5
34,-3,14,2
34,-2,-29,1
34,-2,-27,1
34,-2,-19,1
34,-2,-18,1
34,-2,-16,1
34,-2,-15,1
34,-2,-9,14
34,-2,-8,4
34,-2,-7,9
34,-2,-6,60
34,-2,-5,529
34,-2,-4,1117
34,-2,-3,758
34,-2,-2,574
34,-2,-1,1064
34,-2,0,300
34,-2,1,803
34,-2,2,584
34,-2,3,638
34,-2,4,161
34,-2,5,9
34,-2,6,78
34,-2,7,85
34,-2,8,42
34,-2,9,22
34,-1,-39,1
34,-1,-26,1
34,-1,-25,2
34,-1,-23,1
34,-1,-22,3
34,-1,-21,2
34,-1,-20,1
34,-1,-19,1
34,-1,-18,1
34,-1,-17,1
34,-1,-16,1
34,-1,-14,2
34,-1,-13,4
34,-1,-12,3
34,-1,-11,1
34,-1,-6,19
34,-1,-5,77
34,-1,-4,566
34,-1,-3,1805
34,-1,-2,1576
34,-1,-1,1341
34,-1,0,270
34,-1,1,123
34,-1,2,987
34,-1,3,529
34,-1,4,66
34,0,-29,1
34,0,-7,14
34,0,-6,58
34,0,-5,115
34,0,-4,116
34,0,-3,496
34,0,-2,928
34,0,-1,309
34,1,-14,3
34,1,-13,7
34,1,-12,33
34,1,-11,46
34,1,-10,73
34,1,-9,92
34,1,-8,120
34,1,-7,92
34,1,-6,44
34,2,-18,1
34,2,-17,1
34,2,-16,3
34,2,-15,13
34,2,-14,15
34,2,-13,27
34,2,-12,32
34,2,-11,45
34,2,-10,35
34,2,-9,42
34,2,-8,7
34,3,-19,4
34,3,-18,3
34,3,-17,4
34,3,-16,4
34,3,-15,5
34,3,-14,6
34,3,-13,6
34,3,-12,4
34,5,-25,1
34,5,-24,1
34,5,-23,1
34,5,-15,1
34,5,-14,5
34,5,-13,2
34,6,-26,1
34,6,-23,1
34,6,-17,1
34,6,-16,2
34,7,-37,1
34,7,-28,1
34,7,-27,3
34,7,-26,1
34,7,-19,1
34,8,-34,1
34,8,-33,1
34,8,-30,1
34,8,-21,2
34,9,-34,1
34,10,-35,1
34,11,-42,1
35,-31,-56,1
35,-29,44,1
35,-28,-8,1
35,-27,21,1
35,-27,83,1
35,-26,24,1
35,-26,26,1
35,-25,-73,1
35,-25,13,1
35,-24,-31,1
35,-24,-21,1
35,-24,12,1
35,-24,23,1
35,-24,26,1
35,-23,-8,1
35,-23,17,1
35,-23,20,1
35,-23,26,1
35,-22,-19,1
35,-22,-12,1
35,-22,-11,1
35,-22,11,1
35,-22,29,1
35,-22,33,1
35,-21,-23,1
35,-21,27,1
35,-20,-7,1
35,-20,3,1
35,-20,4,1
35,-20,10,3
35,-20,13,1
35,-20,19,1
35,-20,21,1
35,-20,22,1
35,-20,86,1
35,-19,-16,1
35,-19,-5,1
35,-19,3,1
35,-19,4,1
35,-19,17,1
35,-19,19,1
35,-19,29,1
35,-18,-10,1
35,-18,-7,1
35,-18,-5,1
35,-18,3,1
35,-18,4,1
35,-18,5,4
35,-18,10,2
35,-18,11,1
35,-18,16,1
35,-18,17,1
35,-17,-17,2
35,-17,-9,2
35,-17,-4,1
35,-17,-2,1
35,-17,3,1
35,-17,4,2
35,-17,5,2
35,-17,6,1
35,-17,7,1
35,-17,8,1
35,-17,9,2
35,-17,10,1
35,-17,14,1
35,-17,15,1
35,-17,20,1
35,-17,25,1
35,-16,-20,1
35,-16,-19,1
35,-16,-17,1
35,-16,-16,1
35,-16,-9,1
35,-16,3,5
35,-16,4,2
35,-16,7,2
35,-16,8,2
35,-16,9,4
35,-16,10,2
35,-16,14,1
35,-16,17,2
35,-16,53,1
35,-15,-32,1
35,-15,-24,1
35,-15,-18,1
35,-15,-15,2
35,-15,-14,2
35,-15,-3,1
35,-15,3,6
35,-15,4,9
35,-15,5,4
35,-15,7,2
35,-15,8,5
35,-15,9,3
35,-15,10,3
35,-15,13,4
35,-15,14,1
35,-15,18,1
35,-15,19,1
35,-15,23,1
35,-14,-47,1
35,-14,-28,2
35,-14,-27,1
35,-14,-23,1
35,-14,-19,1
35,-14,-18,1
35,-14,-17,1
35,-14,-16,2
35,-14,-14,6
35,-14,-13,3
35,-14,-7,1
35,-14,-3,2
35,-14,-1,1
35,-14,1,1
35,-14,2,1
35,-14,3,5
35,-14,4,4
35,-14,5,1
35,-14,6,11
35,-14,7,4
35,-14,8,12
35,-14,9,3
35,-14,10,1
35,-14,12,2
35,-14,13,2
35,-14,16,1
35,-14,17,1
35,-14,21,1
35,-13,-27,1
35,-13,-21,2
35,-13,-17,1
35,-13,-16,1
35,-13,-15,3
35,-13,-14,1
35,-13,-13,8
35,-13,-12,4
35,-13,-10,1
35,-13,-7,7
35,-13,-3,2
35,-13,-2,1
35,-13,0,1
35,-13,1,3
35,-13,2,1
35,-13,3,18
35,-13,4,3
35,-13,5,9
35,-13,6,17
35,-13,7,14
35,-13,8,1
35,-13,11,1
35,-13,12,1
35,-13,14,1
35,-13,15,2
35,-13,63,1
35,-12,-43,1
35,-12,-41,1
35,-12,-25,1
35,-12,-24,3
35,-12,-23,1
35,-12,-19,2
35,-12,-16,6
35,-12,-15,2
35,-12,-14,2
35,-12,-12,6
35,-12,-11,5
35,-12,-9,3
35,-12,-7,2
35,-12,-6,6
35,-12,-3,1
35,-12,-2,2
35,-12,0,7
35,-12,1,14
35,-12,2,1
35,-12,3,10
35,-12,4,2
35,-12,5,18
35,-12,6,11
35,-12,7,19
35,-12,8,4
35,-12,9,5
35,-12,10,3
35,-12,11,1
35,-12,13,2
35,-12,14,2
35,-12,16,1
35,-12,17,1
35,-12,19,1
35,-12,20,2
35,-12,42,1
35,-11,-42,1
35,-11,-41,1
35,-11,-23,3
35,-11,-21,5
35,-11,-19,2
35,-11,-18,3
35,-11,-16,1
35,-11,-15,2
35,-11,-14,8
35,-11,-13,6
35,-11,-11,3
35,-11,-10,4
35,-11,-9,5
35,-11,-8,4
35,-11,-7,8
35,-11,-6,16
35,-11,-5,8
35,-11,-2,2
35,-11,-1,5
35,-11,0,10
35,-11,1,13
35,-11,2,5
35,-11,3,6
35,-11,4,6
35,-11,5,21
35,-11,6,11
35,-11,7,7
35,-11,8,3
35,-11,9,6
35,-11,10,8
35,-11,11,4
35,-11,12,3
35,-11,13,3
35,-11,14,3
35,-11,18,1
35,-11,19,2
35,-10,-31,1
35,-10,-22,2
35,-10,-20,2
35,-10,-19,6
35,-10,-18,3
35,-10,-17,3
35,-10,-16,2
35,-10,-14,6
35,-10,-13,2
35,-10,-12,9
35,-10,-8,4
35,-10,-7,5
35,-10,-6,8
35,-10,-5,23
35,-10,-2,5
35,-10,-1,2
35,-10,0,38
35,-10,1,14
35,-10,2,9
35,-10,3,5
35,-10,4,15
35,-10,5,38
35,-10,6,30
35,-10,7,10
35,-10,8,7
35,-10,9,10
35,-10,10,8
35,-10,11,5
35,-10,12,8
35,-10,13,3
35,-10,14,2
35,-10,15,1
35,-10,16,3
35,-10,17,1
35,-10,29,1
35,-10,45,1
35,-9,-19,1
35,-9,-18,4
35,-9,-17,4
35,-9,-16,11
35,-9,-15,6
35,-9,-14,3
35,-9,-13,4
35,-9,-12,3
35,-9,-11,8
35,-9,-10,2
35,-9,-8,7
35,-9,-7,6
35,-9,-6,12
35,-9,-5,34
35,-9,-4,8
35,-9,-2,5
35,-9,-1,4
35,-9,0,26
35,-9,1,23
35,-9,2,6
35,-9,3,6
35,-9,4,37
35,-9,5,29
35,-9,6,22
35,-9,7,21
35,-9,8,18
35,-9,9,16
35,-9,10,7
35,-9,11,8
35,-9,12,2
35,-9,13,6
35,-9,14,2
35,-9,15,1
35,-9,16,1
35,-9,26,1
35,-9,28,1
35,-9,31,2
35,-8,-17,3
35,-8,-16,5
35,-8,-15,12
35,-8,-14,11
35,-8,-13,9
35,-8,-12,2
35,-8,-11,1
35,-8,-10,8
35,-8,-9,4
35,-8,-8,6
35,-8,-7,12
35,-8,-6,17
35,-8,-5,34
35,-8,-4,23
35,-8,-2,4
35,-8,-1,2
35,-8,0,56
35,-8,1,26
35,-8,2,12
35,-8,3,14
35,-8,4,57
35,-8,5,31
35,-8,6,26
35,-8,7,33
35,-8,8,25
35,-8,9,9
35,-8,10,9
35,-8,11,2
35,-8,12,6
35,-8,13,2
35,-8,14,1
35,-8,22,1
35,-8,23,1
35,-8,24,1
35,-8,25,1
35,-8,26,1
35,-7,-15,5
35,-7,-14,13
35,-7,-13,18
35,-7,-12,13
35,-7,-11,6
35,-7,-10,1
35,-7,-9,3
35,-7,-8,19
35,-7,-7,5
35,-7,-6,21
35,-7,-5,38
35,-7,-4,54
35,-7,-3,10
35,-7,-2,4
35,-7,-1,3
35,-7,0,26
35,-7,1,37
35,-7,2,36
35,-7,3,38
35,-7,4,20
35,-7,5,32
35,-7,6,41
35,-7,7,35
35,-7,8,15
35,-7,9,2
35,-7,10,8
35,-7,11,2
35,-7,21,2
35,-7,22,2
35,-7,25,3
35,-7,26,1
35,-6,-23,1
35,-6,-22,2
35,-6,-21,3
35,-6,-20,2
35,-6,-19,1
35,-6,-13,8
35,-6,-12,20
35,-6,-11,22
35,-6,-10,15
35,-6,-9,1
35,-6,-8,6
35,-6,-7,27
35,-6,-6,12
35,-6,-5,48
35,-6,-4,82
35,-6,-3,68
35,-6,-2,35
35,-6,-1,3
35,-6,0,23
35,-6,1,89
35,-6,2,90
35,-6,3,76
35,-6,4,35
35,-6,5,55
35,-6,6,25
35,-6,7,20
35,-6,8,1
35,-6,9,4
35,-6,10,2
35,-6,17,2
35,-6,18,1
35,-6,19,2
35,-6,20,3
35,-6,21,2
35,-5,-21,2
35,-5,-20,2
35,-5,-19,1
35,-5,-18,5
35,-5,-17,2
35,-5,-16,1
35,-5,-11,8
35,-5,-10,40
35,-5,-9,42
35,-5,-8,13
35,-5,-7,11
35,-5,-6,71
35,-5,-5,44
35,-5,-4,137
35,-5,-3,157
35,-5,-2,78
35,-5,-1,35
35,-5,0,40
35,-5,1,132
35,-5,2,163
35,-5,3,84
35,-5,4,44
35,-5,5,49
35,-5,6,18
35,-5,7,6
35,-5,8,11
35,-5,13,1
35,-5,14,1
35,-5,15,4
35,-5,16,4
35,-5,17,4
35,-5,18,1
35,-5,19,3
35,-5,21,1
35,-4,-16,1
35,-4,-15,3
35,-4,-14,2
35,-4,-10,2
35,-4,-9,30
35,-4,-8,88
35,-4,-7,54
35,-4,-6,18
35,-4,-5,148
35,-4,-4,111
35,-4,-3,142
35,-4,-2,249
35,-4,-1,84
35,-4,0,104
35,-4,1,70
35,-4,2,200
35,-4,3,94
35,-4,4,95
35,-4,5,96
35,-4,6,44
35,-4,7,13
35,-4,8,1
35,-4,11,1
35,-4,12,11
35,-4,13,6
35,-4,14,5
35,-4,15,7
35,-4,16,9
35,-4,17,2
35,-3,-11,3
35,-3,-10,3
35,-3,-9,5
35,-3,-8,43
35,-3,-7,132
35,-3,-6,171
35,-3,-5,68
35,-3,-4,187
35,-3,-3,164
35,-3,-2,424
35,-3,-1,381
35,-3,0,130
35,-3,1,198
35,-3,2,184
35,-3,3,90
35,-3,4,150
35,-3,5,72
35,-3,6,17
35,-3,7,2
35,-3,10,2
35,-3,11,7
35,-3,12,2
35,-3,13,1
35,-3,14,1
35,-2,-33,1
35,-2,-28,1
35,-2,-21,1
35,-2,-20,1
35,-2,-7,12
35,-2,-6,153
35,-2,-5,420
35,-2,-4,284
35,-2,-3,397
35,-2,-2,262
35,-2,-1,1167
35,-2,0,345
35,-2,1,272
35,-2,2,33
35,-2,3,192
35,-2,4,622
35,-2,5,327
35,-2,6,94
35,-2,7,8
35,-1,-51,1
35,-1,-28,1
35,-1,-8,15
35,-1,-7,21
35,-1,-6,79
35,-1,-5,464
35,-1,-4,1051
35,-1,-3,476
35,-1,-2,592
35,-1,-1,240
35,-1,0,9
35,-1,3,26
35,-1,4,52
35,0,-9,21
35,0,-8,26
35,0,-7,45
35,0,-6,18
35,0,-5,76
35,0,-4,325
35,0,-3,334
35,0,-2,169
35,0,-1,64
35,1,-15,1
35,1,-13,3
35,1,-12,5
35,1,-11,10
35,2,-21,1
35,2,-20,1
35,2,-19,1
35,2,-18,1
35,2,-17,4
35,2,-16,4
35,2,-15,10
35,2,-14,9
35,2,-13,10
35,2,-12,9
35,2,-11,1
35,3,-23,1
35,3,-22,3
35,3,-21,1
35,3,-20,2
35,3,-19,2
35,3,-18,4
35,3,-17,5
35,3,-16,5
35,3,-15,5
35,3,-14,9
35,3,-13,2
35,4,-25,2
35,4,-24,3
35,4,-22,2
35,4,-21,2
35,4,-20,2
35,4,-19,2
35,4,-18,3
35,4,-17,4
35,4,-16,3
35,5,-27,3
35,5,-23,1
35,5,-22,1
35,5,-21,1
35,8,-41,1
35,10,-26,1
35,11,-29,1
35,11,-28,1
35,12,-31,1
35,15,-54,1
36,-39,-43,1
36,-36,28,1
36,-32,33,1
36,-28,21,1
36,-28,27,1
36,-28,38,1
36,-26,-55,1
36,-26,-35,1
36,-26,23,1
36,-25,-13,1
36,-24,26,1
36,-22,-22,1
36,-22,10,1
36,-22,12,1
36,-22,13,2
36,-21,6,1
36,-21,12,1
36,-21,14,1
36,-20,-66,1
36,-20,-19,1
36,-20,6,2
36,-20,11,1
36,-19,-61,1
36,-19,-25,1
36,-19,-19,1
36,-19,-18,1
36,-19,-2,1
36,-19,3,1
36,-19,4,1
36,-19,6,1
36,-19,8,1
36,-19,9,1
36,-19,17,1
36,-18,-29,1
36,-18,-24,1
36,-18,-22,1
36,-18,-21,1
36,-18,-17,2
36,-18,1,1
36,-18,4,3
36,-18,5,2
36,-18,6,1
36,-18,10,1
36,-18,11,1
36,-18,16,1
36,-18,21,1
36,-18,22,1
36,-17,-16,1
36,-17,-13,1
36,-17,-8,1
36,-17,2,1
36,-17,4,3
36,-17,5,4
36,-17,7,3
36,-17,8,3
36,-17,10,1
36,-17,15,1
36,-17,24,1
36,-16,-34,1
36,-16,-15,3
36,-16,-12,2
36,-16,-8,2
36,-16,0,1
36,-16,1,4
36,-16,2,4
36,-16,4,1
36,-16,5,2
36,-16,7,4
36,-16,9,2
36,-16,10,1
36,-16,15,2
36,-15,-25,1
36,-15,-20,1
36,-15,-19,1
36,-15,-18,1
36,-15,-12,5
36,-15,-11,1
36,-15,-8,1
36,-15,-3,1
36,-15,0,1
36,-15,1,2
36,-15,2,5
36,-15,3,1
36,-15,4,5
36,-15,6,6
36,-15,7,4
36,-15,11,4
36,-15,12,1
36,-15,13,2
36,-15,14,2
36,-15,17,1
36,-14,-26,2
36,-14,-20,1
36,-14,-19,1
36,-14,-18,2
36,-14,-17,1
36,-14,-12,1
36,-14,-11,6
36,-14,-10,1
36,-14,-9,2
36,-14,-8,5
36,-14,-7,5
36,-14,0,9
36,-14,1,4
36,-14,2,2
36,-14,3,3
36,-14,4,1
36,-14,6,2
36,-14,7,10
36,-14,8,2
36,-14,9,2
36,-14,11,2
36,-14,12,2
36,-14,13,1
36,-14,14,1
36,-14,16,1
36,-14,17,2
36,-14,18,2
36,-14,20,1
36,-14,23,1
36,-14,24,2
36,-13,-26,2
36,-13,-19,3
36,-13,-18,1
36,-13,-17,1
36,-13,-16,4
36,-13,-15,3
36,-13,-10,2
36,-13,-9,1
36,-13,-8,5
36,-13,-7,3
36,-13,-6,2
36,-13,-1,2
36,-13,0,11
36,-13,1,14
36,-13,2,4
36,-13,3,11
36,-13,4,1
36,-13,6,14
36,-13,7,13
36,-13,8,8
36,-13,9,1
36,-13,10,5
36,-13,12,7
36,-13,13,1
36,-13,15,3
36,-13,16,1
36,-13,17,2
36,-13,18,1
36,-13,20,1
36,-13,22,1
36,-13,24,1
36,-13,38,1
36,-12,-25,1
36,-12,-23,2
36,-12,-22,1
36,-12,-21,2
36,-12,-20,1
36,-12,-19,2
36,-12,-15,4
36,-12,-11,2
36,-12,-10,6
36,-12,-8,6
36,-12,-7,8
36,-12,-6,9
36,-12,-3,1
36,-12,-2,1
36,-12,-1,3
36,-12,0,25
36,-12,1,28
36,-12,2,2
36,-12,3,6
36,-12,5,2
36,-12,6,20
36,-12,7,12
36,-12,8,14
36,-12,9,6
36,-12,10,4
36,-12,11,2
36,-12,12,4
36,-12,13,2
36,-12,14,1
36,-12,15,4
36,-12,16,1
36,-12,17,3
36,-12,18,6
36,-12,19,1
36,-12,53,1
36,-11,-22,1
36,-11,-21,2
36,-11,-20,2
36,-11,-19,3
36,-11,-18,1
36,-11,-17,1
36,-11,-14,4
36,-11,-13,1
36,-11,-10,8
36,-11,-9,1
36,-11,-8,8
36,-11,-7,14
36,-11,-6,9
36,-11,-5,4
36,-11,-1,4
36,-11,0,24
36,-11,1,29
36,-11,2,5
36,-11,3,11
36,-11,4,9
36,-11,5,23
36,-11,6,25
36,-11,7,10
36,-11,8,6
36,-11,9,10
36,-11,10,5
36,-11,11,13
36,-11,12,4
36,-11,14,1
36,-11,15,1
36,-11,16,3
36,-11,17,3
36,-11,18,1
36,-11,35,1
36,-10,-21,2
36,-10,-19,6
36,-10,-18,2
36,-10,-17,4
36,-10,-16,2
36,-10,-15,1
36,-10,-14,1
36,-10,-13,1
36,-10,-12,3
36,-10,-11,5
36,-10,-10,1
36,-10,-9,11
36,-10,-8,2
36,-10,-7,8
36,-10,-6,20
36,-10,-5,9
36,-10,-3,1
36,-10,-2,2
36,-10,-1,3
36,-10,0,16
36,-10,1,35
36,-10,2,12
36,-10,3,24
36,-10,4,14
36,-10,5,23
36,-10,6,1
36,-10,7,20
36,-10,8,4
36,-10,9,4
36,-10,10,5
36,-10,11,1
36,-10,12,1
36,-10,14,1
36,-10,15,3
36,-10,16,3
36,-10,29,1
36,-10,32,1
36,-10,36,1
36,-9,-20,1
