source_id,x,y,z,R,phi,U,V,eU,eV,Dist,e_mu,ruwe,rv_kms,rv_error_kms,rv_epochs,rv_source
5546476927338700800,-8.657214330144354,-1.6015945905253948,0.0003513800865176343,8.80411637760752,-2.9586597772372945,11.207623343485148,-0.023574300035505757,0.8433254322253104,1.6014213069684482,1.68,0.085,1.1569617,25.804901,1.5771053,25,gaia_vari_cepheid
5538569613358405632,-12.072282916717786,-12.857323454392057,-1.4420205532882444,17.636631799528395,-2.3247146028580357,33.12077349761309,0.6839563865179628,1.2542183210775266,4.605966898961071,13.52,0.092,1.3362021,109.82707,0.9308608,17,gaia_vari_cepheid
5541507237862359040,-8.614582461841755,-1.6553739172592192,-0.042443777831914394,8.772188654937471,-2.9517472703034677,4.038295769213182,4.155582073010208,0.9995799651699141,2.0499219255566565,1.72,0.049,1.0414649,24.997728,2.269764,27,gaia_vari_cepheid
5537860123428416512,-10.345391352439535,-7.982507651579184,-0.7127758895930335,13.067040622981583,-2.484410031723902,-17.78492886713686,10.48152837824955,1.4206118085127162,7.357241840523719,8.31,0.122,0.98610914,109.94603,1.729624,18,gaia_vari_cepheid
5540796987700558848,-8.98133074861668,-3.1896146286165945,-0.1533855616521827,9.530894160315308,-2.800347628692789,23.855947497465348,-3.415954160059215,0.516817747536939,0.7897233143821321,3.3,0.042,1.0668945,37.723675,0.5939901,26,gaia_vari_cepheid
5537743094157581312,-8.429191806046346,-1.0789051695192402,-0.1059205293184913,8.497959217831902,-3.0142885746798735,4.062332964810671,10.966932062818358,0.22175500435781384,0.5015023917264165,1.12,0.039,1.0484828,12.69965,0.43942747,27,gaia_vari_cepheid
5542528959037609984,-9.216753128352334,-4.163954719732923,0.1217535837701415,10.113706399583618,-2.7172585641181985,4.62067693446477,-1.3281457773422858,1.7534164432263775,2.3911237518636566,4.3,0.035,1.0481652,57.560978,2.7163095,19,gaia_vari_cepheid
5542410585431412736,-9.276783605111346,-4.547717080766942,0.2169802078572342,10.331526736294208,-2.6857950721538195,21.997719711954325,-10.586669243257234,1.419371320280758,1.9382943910901125,4.69,0.049,1.1295016,57.19946,2.1634247,22,gaia_vari_cepheid
5540698714546399232,-9.435353071904082,-5.257855898681896,-0.27594992174405736,10.801432138508014,-2.633199832683616,3.860465824136309,-4.3491308928422825,0.47006218225221286,1.6764922080349396,5.42,0.047,1.3523276,73.15835,0.38220194,27,gaia_vari_cepheid
5540422122959807488,-9.326539396418811,-4.9206192551488925,-0.07730596366475623,10.544990799763374,-2.656114895184804,2.7825712132376825,-12.963070853708217,1.0315484149505392,2.023826653704554,5.06,0.051,1.0960549,75.91047,1.3862935,25,gaia_vari_cepheid
5540220908024647680,-9.372966113004939,-5.217500419292728,-0.10238290822828838,10.727292500014098,-2.6336550540771864,-7.318634229926499,-11.320080337525354,1.8921592350357823,3.0634052993072673,5.36,0.06,1.0778606,84.6337,2.7772286,19,gaia_vari_cepheid
5626365410677890048,-8.987075008642462,-3.5925142653298616,0.2938462785766797,9.678516206400879,-2.7613084292170695,7.888027153814674,-14.689447449925865,0.23210428709835845,0.8543840012246123,3.7,0.044,0.9586584,58.154915,0.14787844,21,gaia_vari_cepheid
5636850254779527168,-8.88891629008233,-3.3074984533831593,0.9931000984770161,9.484322792441377,-2.7853735201959395,-27.82889705766054,17.765568656377553,1.645882293158543,4.166778942537832,3.53,0.108,1.1968626,49.874287,2.0195262,21,gaia_vari_cepheid
