source_id_1,source_id_2,passes_pair,passing_h,best_min_neff,best_h_kpc,best_neffU,best_neffV,sum_abs_phase_kpc
4512885247948565376,4314393025132914944,True,2.0;3.0;4.0;5.0;7.0;10.0,4.017967034801632,10.0,4.624759143811872,4.017967034801632,2.9977204133285773
4512885247948565376,4311113353708708864,True,3.0;4.0;5.0;7.0;10.0,4.017474383458744,7.0,4.017474383458744,4.5843045202029975,5.218214383982328
1861245556872133504,4505886718970731648,True,4.0;5.0;7.0;10.0,4.016785732282642,10.0,4.016785732282642,4.182668170446172,8.88057068223292
2195158098523149312,4320461195449352064,True,7.0;10.0,4.01613037571243,10.0,4.76587387516552,4.01613037571243,16.18822611297655
2162679246615275264,2033842562903693184,True,5.0;7.0;10.0,4.015334212565385,7.0,4.460669865919301,4.015334212565385,16.921110227086647
4160906424545920128,2022722274099045376,True,7.0;10.0,4.011224522737484,7.0,4.168969626445671,4.011224522737484,12.467668487084762
4513281175196176512,4513399883752121216,True,1.0;2.0;3.0;4.0;5.0;7.0;10.0,4.009970317225017,7.0,4.617775772200948,4.009970317225017,0.8505620034526528
4512885247948565376,4280510268611908480,True,4.0;5.0;7.0;10.0,4.00992058938262,10.0,4.419864860082818,4.00992058938262,7.681564098052746
2031745858613175040,4310507179195737984,True,3.0;4.0;5.0;7.0;10.0,4.0089618692918245,10.0,4.259469716608188,4.0089618692918245,8.5362727877901
4513281175196176512,4512885247948565376,True,2.0;3.0;4.0;5.0;7.0;10.0,4.00836349561208,7.0,4.00836349561208,4.299711791329276,1.5826760237271629
1873298884367855872,2031982665929461504,True,5.0;7.0;10.0,4.008177456614539,7.0,4.235728352398113,4.008177456614539,13.572376682187134
1871915630021420672,4280510268611908480,True,4.0;5.0;7.0;10.0,4.007168040480573,7.0,4.093235714097116,4.007168040480573,15.989258733323233
2059995546465811968,2031982665929461504,True,5.0;7.0;10.0,4.005902662696961,7.0,4.30369344746914,4.005902662696961,12.366372607318265
2062016551910446592,4320461195449352064,True,4.0;5.0;7.0;10.0,4.005873086829779,7.0,4.077277087874842,4.005873086829779,8.782709121652777
1873298884367855872,4320165285017783168,True,5.0;7.0;10.0,4.0055840637205185,7.0,4.3972974825635,4.0055840637205185,10.01947112776154
2059995546465811968,4320165285017783168,True,5.0;7.0;10.0,4.003309105117667,7.0,4.46587005219317,4.003309105117667,8.813467052892673
2062016551910446592,4505886787660255616,True,5.0;7.0;10.0,4.003192202014091,10.0,4.003192202014091,4.205033656022396,10.404850486990089
2025179884408158464,1979638838645769216,True,5.0;7.0;10.0,4.002474356727508,7.0,4.002474356727508,4.261282038047676,17.66811512938299
2062016551910446592,4505886718970731648,True,5.0;7.0;10.0,4.001234323958135,10.0,4.001234323958135,4.170161889510091,10.469499722077868
2195158098523149312,2021540814501736320,True,7.0;10.0,3.9999116867622573,7.0,3.9999116867622573,4.131011498024084,17.92001586502494
4280510268611908480,4505886787660255616,True,5.0;7.0;10.0,3.9994218066440235,10.0,3.9994218066440235,4.112403657538278,9.8424295514237
2025179884408158464,4314393025132914944,True,3.0;4.0;5.0;7.0;10.0,3.9990284052179055,7.0,3.9990284052179055,4.63010914089672,5.645918239158
4310507179195737984,4320461195449352064,True,2.0;3.0;4.0;5.0;7.0;10.0,3.998776167393013,10.0,4.28120000796673,3.998776167393013,5.687992847276368
4160906424545920128,4513399883752121216,True,5.0;7.0;10.0,3.997626959487383,7.0,4.538598384738616,3.997626959487383,10.787899620114814
4280510268611908480,4505886718970731648,True,5.0;7.0;10.0,3.9974978353048285,10.0,3.9974978353048285,4.110279118294341,9.90707878651148
2195158098523149312,1978690990909022336,True,7.0;10.0,3.995024734150612,10.0,5.372382456304324,3.995024734150612,28.037198619136827
2165006259882192128,4311113353708708864,True,7.0;10.0,3.9924487543494864,10.0,4.49540128088321,3.9924487543494864,16.00339410907818
4320461195449352064,4314393025132914944,True,1.0;2.0;3.0;4.0;5.0;7.0;10.0,3.990030274084955,7.0,3.990030274084955,4.623367848744871,3.5364445013622205
2062016551910446592,4311113353708708864,True,3.0;4.0;5.0;7.0;10.0,3.9888140392758973,7.0,4.018926548505127,3.9888140392758973,11.407611657217881
4513281175196176512,1978690990909022336,True,5.0;7.0;10.0,3.9884423407908667,7.0,4.195860248398245,3.9884423407908667,13.970372617921083
